reporter,flow,exporter,importer,year,hs6,powertrain_class,units,quantity_flag,value,currency,source_id,source_file
HU,imports,KR,HU,2024,870322,ICE,,reported,151282516.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2024,870323,ICE,,reported,3469428.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2024,870332,ICE,,reported,30731154.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2024,870333,ICE,,reported,10174.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2024,870340,HEV,,reported,18885267.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2024,870360,PHEV,,reported,5107837.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2024,870380,BEV,,reported,69107642.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870321,ICE,,reported,11263329.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870322,ICE,,reported,128967105.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870323,ICE,,reported,5610944.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870331,ICE,,reported,330680.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870332,ICE,,reported,32161270.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870333,ICE,,reported,1622.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870340,HEV,,reported,39618653.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870360,PHEV,,reported,8779523.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
HU,imports,KR,HU,2025,870380,BEV,,reported,114204459.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2022,870321,ICE,,reported,21669513.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2022,870322,ICE,,reported,3568677.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2022,870323,ICE,,reported,3098235.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2022,870331,ICE,,reported,103749.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2022,870332,ICE,,reported,11236516.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2022,870340,HEV,,reported,16476019.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2022,870360,PHEV,,reported,17762467.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2022,870380,BEV,,reported,125256542.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870321,ICE,,reported,12255061.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870322,ICE,,reported,16556766.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870323,ICE,,reported,3475990.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870331,ICE,,reported,234984.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870332,ICE,,reported,27169703.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870333,ICE,,reported,68832.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870340,HEV,,reported,14176986.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870350,HEV,,reported,542581.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870360,PHEV,,reported,35619692.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870380,BEV,,reported,151672337.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2023,870390,OTHER,,reported,6717.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870321,ICE,,reported,24452834.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870322,ICE,,reported,23077268.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870323,ICE,,reported,10261424.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870331,ICE,,reported,4893.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870332,ICE,,reported,16754287.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870340,HEV,,reported,2183903.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870350,HEV,,reported,11222.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870360,PHEV,,reported,66396659.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2024,870380,BEV,,reported,58146314.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870321,ICE,,reported,18509112.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870322,ICE,,reported,2744193.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870323,ICE,,reported,37125073.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870332,ICE,,reported,16411306.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870333,ICE,,reported,8353.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870340,HEV,,reported,38850377.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870350,HEV,,reported,13425.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870360,PHEV,,reported,63502698.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IE,imports,KR,IE,2025,870380,BEV,,reported,146506029.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870321,ICE,,reported,122155292.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870322,ICE,,reported,85008997.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870323,ICE,,reported,1032582.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870324,ICE,,reported,68366.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870332,ICE,,reported,2415639.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870333,ICE,,reported,441228.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870340,HEV,,reported,315185641.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870360,PHEV,,reported,5670900.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870380,BEV,,reported,24950548.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2022,870390,OTHER,,reported,474046.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870321,ICE,,reported,131037831.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870322,ICE,,reported,77884621.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870323,ICE,,reported,781243.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870324,ICE,,reported,69451.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870331,ICE,,reported,5500.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870332,ICE,,reported,16218278.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870333,ICE,,reported,268241.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870340,HEV,,reported,279584644.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870360,PHEV,,reported,8558112.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2023,870380,BEV,,reported,37627466.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2024,870321,ICE,,reported,141484929.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2024,870322,ICE,,reported,84522477.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2024,870323,ICE,,reported,2991048.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2024,870324,ICE,,reported,237370.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2024,870332,ICE,,reported,30052918.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2024,870340,HEV,,reported,246480107.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2024,870360,PHEV,,reported,8041848.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2024,870380,BEV,,reported,40792929.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870321,ICE,,reported,177702858.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870322,ICE,,reported,77059428.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870323,ICE,,reported,3130825.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870324,ICE,,reported,77215.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870331,ICE,,reported,5000.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870332,ICE,,reported,24021364.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870340,HEV,,reported,140250370.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870350,HEV,,reported,24048048.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870360,PHEV,,reported,48648512.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870380,BEV,,reported,122375902.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
IT,imports,KR,IT,2025,870390,OTHER,,reported,271191.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870321,ICE,,reported,4000.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870322,ICE,,reported,62417.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870323,ICE,,reported,136001.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870324,ICE,,reported,36930.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870331,ICE,,reported,2246.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870332,ICE,,reported,135916.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870333,ICE,,reported,29079.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870340,HEV,,reported,15184.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870360,PHEV,,reported,32900.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2022,870380,BEV,,reported,69306.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870321,ICE,,reported,1906.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870322,ICE,,reported,65260.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870323,ICE,,reported,260756.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870324,ICE,,reported,27705.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870331,ICE,,reported,6728.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870332,ICE,,reported,458114.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870333,ICE,,reported,94544.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870340,HEV,,reported,71194.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870360,PHEV,,reported,15173.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2023,870380,BEV,,reported,59373.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870321,ICE,,reported,12204.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870322,ICE,,reported,65358.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870323,ICE,,reported,225340.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870324,ICE,,reported,128197.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870331,ICE,,reported,31963.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870332,ICE,,reported,553320.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870333,ICE,,reported,179281.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870340,HEV,,reported,61260.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870360,PHEV,,reported,12394.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2024,870380,BEV,,reported,132605.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870321,ICE,,reported,1214.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870322,ICE,,reported,33314.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870323,ICE,,reported,187913.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870324,ICE,,reported,108740.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870331,ICE,,reported,14713.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870332,ICE,,reported,587613.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870333,ICE,,reported,99215.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870340,HEV,,reported,22977.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870360,PHEV,,reported,75180.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LT,imports,KR,LT,2025,870380,BEV,,reported,48039.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LU,imports,KR,LU,2024,870380,BEV,,reported,143624.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LU,imports,KR,LU,2025,870323,ICE,,reported,36511.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LU,imports,KR,LU,2025,870324,ICE,,reported,48420.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LV,imports,KR,LV,2022,870332,ICE,,reported,2609.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LV,imports,KR,LV,2023,870332,ICE,,reported,103282.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LV,imports,KR,LV,2024,870332,ICE,,reported,12050.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LV,imports,KR,LV,2025,870324,ICE,,reported,68874.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
LV,imports,KR,LV,2025,870380,BEV,,reported,9938.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2022,870321,ICE,,reported,1246283.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2022,870322,ICE,,reported,2751560.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2022,870323,ICE,,reported,24937.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2022,870332,ICE,,reported,687160.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2022,870340,HEV,,reported,517314.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2022,870360,PHEV,,reported,390103.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2022,870380,BEV,,reported,2790817.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2023,870321,ICE,,reported,3707311.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2023,870322,ICE,,reported,2936591.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2023,870323,ICE,,reported,85385.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2023,870332,ICE,,reported,353868.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2023,870340,HEV,,reported,454427.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2023,870360,PHEV,,reported,19953.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2023,870380,BEV,,reported,3571067.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2024,870321,ICE,,reported,3254281.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2024,870322,ICE,,reported,1811925.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2024,870323,ICE,,reported,66402.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2024,870332,ICE,,reported,117977.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2024,870340,HEV,,reported,550189.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2024,870360,PHEV,,reported,108543.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2024,870380,BEV,,reported,1204913.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2025,870321,ICE,,reported,3259024.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2025,870322,ICE,,reported,1195547.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2025,870323,ICE,,reported,62860.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2025,870331,ICE,,reported,76895.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2025,870332,ICE,,reported,190712.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2025,870340,HEV,,reported,655852.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2025,870360,PHEV,,reported,188335.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
MT,imports,KR,MT,2025,870380,BEV,,reported,4365220.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870321,ICE,,reported,109081469.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870322,ICE,,reported,186706.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870323,ICE,,reported,1225382.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870324,ICE,,reported,1589614.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870331,ICE,,reported,506.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870332,ICE,,reported,165450.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870333,ICE,,reported,797.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870340,HEV,,reported,129052326.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870360,PHEV,,reported,17811867.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870380,BEV,,reported,287133132.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2022,870390,OTHER,,reported,230234.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870321,ICE,,reported,111188536.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870322,ICE,,reported,97836.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870323,ICE,,reported,1689527.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870324,ICE,,reported,873109.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870331,ICE,,reported,4260.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870332,ICE,,reported,86888.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870333,ICE,,reported,10230.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870340,HEV,,reported,113312426.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870360,PHEV,,reported,23548953.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870380,BEV,,reported,435831800.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2023,870390,OTHER,,reported,3736.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870321,ICE,,reported,124835432.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870322,ICE,,reported,126059.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870323,ICE,,reported,3336598.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870324,ICE,,reported,1214271.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870331,ICE,,reported,3757.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870332,ICE,,reported,59536.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870333,ICE,,reported,2054.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870340,HEV,,reported,209438562.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870360,PHEV,,reported,40098870.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870380,BEV,,reported,399082324.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2024,870390,OTHER,,reported,23512.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870321,ICE,,reported,117819005.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870322,ICE,,reported,156682.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870323,ICE,,reported,2856274.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870324,ICE,,reported,3720597.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870331,ICE,,reported,1997.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870332,ICE,,reported,375991.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870333,ICE,,reported,90375.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870340,HEV,,reported,169315058.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870350,HEV,,reported,18668.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870360,PHEV,,reported,38170601.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870380,BEV,,reported,533993233.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
NL,imports,KR,NL,2025,870390,OTHER,,reported,4580.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870321,ICE,,reported,38704383.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870322,ICE,,reported,34508004.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870323,ICE,,reported,26167395.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870324,ICE,,reported,8157556.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870331,ICE,,reported,5466.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870332,ICE,,reported,5425044.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870333,ICE,,reported,6221.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870340,HEV,,reported,53146182.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870360,PHEV,,reported,5704308.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2022,870380,BEV,,reported,37658596.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870321,ICE,,reported,55823954.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870322,ICE,,reported,34255543.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870323,ICE,,reported,46549307.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870324,ICE,,reported,5828814.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870331,ICE,,reported,11279.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870332,ICE,,reported,13143212.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870333,ICE,,reported,1691.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870340,HEV,,reported,85918328.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
PL,imports,KR,PL,2023,870360,PHEV,,reported,14774568.0,EUR,eurostat_comext_ds045409,comext_imports_kr.json
