company,destination,model,powertrain,cohort_year,tailpipe_gco2_km,tailpipe_units,energy_wh_km,energy_units,units,test_cycle,source_id,source_file
hyundai,ES,KONA KAUAI,ICE,2024,133.2319,3204,,0,3204,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,NEXO,FCEV,2024,0.0,7,,0,7,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,SANTA FE,HEV,2024,163.4774,310,,0,310,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,SANTA FE,ICE,2024,168.3095,84,,0,84,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,SANTA FE,PHEV,2024,37.5455,363,187.0,363,363,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,STARIA,HEV,2024,172.0,82,,0,82,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,STARIA,ICE,2024,223.4118,102,,0,102,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,STARIA PREMIUM,ICE,2024,222.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,TUCSON IX35,HEV,2024,135.8505,11395,,0,11395,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,TUCSON IX35,ICE,2024,151.5,7952,,0,7952,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,ES,TUCSON IX35,PHEV,2024,28.0765,2249,179.1009,2249,2249,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,BAYON,HEV,2024,120.0802,212,,0,212,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,BAYON,ICE,2024,124.4,30,,0,30,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,I 30,HEV,2024,122.8421,95,,0,95,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,I 30,ICE,2024,135.7397,388,,0,388,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,I10,ICE,2024,109.0,223,,0,223,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,I20,HEV,2024,117.7308,26,,0,26,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,I20,ICE,2024,121.6162,370,,0,370,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,I20 N,ICE,2024,158.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,IONIQ5,BEV,2024,0.0,534,173.3745,534,534,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,IONIQ5 N,BEV,2024,0.0,24,212.0,24,24,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,IONIQ6,BEV,2024,0.0,139,152.6115,139,139,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,KONA KAUAI,BEV,2024,0.0,372,160.4032,372,372,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,KONA KAUAI,HEV,2024,105.5837,209,,0,209,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,SANTA FE,PHEV,2024,37.8621,29,190.4828,29,29,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,TUCSON IX35,HEV,2024,142.4206,107,,0,107,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,TUCSON IX35,ICE,2024,153.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FI,TUCSON IX35,PHEV,2024,30.4095,337,178.5608,337,337,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,BAYON,HEV,2024,119.5515,3492,,0,3492,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,BAYON,ICE,2024,124.5909,1975,,0,1975,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,G90 GENESIS G90,HEV,2024,246.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,GV70 GENESIS GV70,ICE,2024,225.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,GV80 GENESIS GV80,ICE,2024,244.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,I 30,HEV,2024,125.4612,618,,0,618,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,I 30,ICE,2024,135.1149,322,,0,322,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,I10,ICE,2024,116.3209,3811,,0,3811,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,I20,HEV,2024,117.1999,2266,,0,2266,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,I20,ICE,2024,121.6077,4634,,0,4634,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,I20 N,ICE,2024,158.0,91,,0,91,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,IONIQ5,BEV,2024,0.0,735,172.1075,735,735,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,IONIQ5 N,BEV,2024,0.0,123,212.0,123,123,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,IONIQ6,BEV,2024,0.0,291,148.7526,291,291,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,KONA KAUAI,BEV,2024,0.0,4918,147.2922,4918,4918,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,KONA KAUAI,HEV,2024,105.4756,7905,,0,7905,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,KONA KAUAI,ICE,2024,131.9155,509,,0,509,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,NEXO,FCEV,2024,0.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,SANTA FE,HEV,2024,153.5759,257,,0,257,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,SANTA FE,ICE,2024,166.1429,7,,0,7,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,SANTA FE,PHEV,2024,37.683,814,188.5135,814,814,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,TUCSON IX35,HEV,2024,131.4823,15231,,0,15231,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,TUCSON IX35,ICE,2024,154.0,8,,0,8,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,FR,TUCSON IX35,PHEV,2024,27.7308,1642,177.6029,1642,1642,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,BAYON,HEV,2024,120.6667,102,,0,102,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,BAYON,ICE,2024,124.203,1138,,0,1138,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,I 30,HEV,2024,132.7619,525,,0,525,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,I 30,ICE,2024,136.3979,960,,0,960,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,I 30 N,ICE,2024,182.0,12,,0,12,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,I10,ICE,2024,117.4714,1610,,0,1610,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,I20,HEV,2024,117.5227,44,,0,44,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,I20,ICE,2024,121.8487,2155,,0,2155,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,I20 N,ICE,2024,158.0,88,,0,88,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,IONIQ5,BEV,2024,0.0,84,177.1905,84,84,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,IONIQ5 N,BEV,2024,0.0,8,212.0,8,8,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,IONIQ6,BEV,2024,0.0,13,149.6154,13,13,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,KONA KAUAI,BEV,2024,0.0,108,148.5093,108,108,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,KONA KAUAI,HEV,2024,118.2469,721,,0,721,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,KONA KAUAI,ICE,2024,143.1676,173,,0,173,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,SANTA FE,PHEV,2024,37.125,8,182.375,8,8,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,TUCSON IX35,HEV,2024,146.4541,1046,,0,1046,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,GR,TUCSON IX35,PHEV,2024,30.8929,84,177.1429,84,84,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,BAYON,HEV,2024,120.0,4,,0,4,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,BAYON,ICE,2024,125.0833,372,,0,372,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,I 30,HEV,2024,139.725,40,,0,40,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,I 30,ICE,2024,132.8066,548,,0,548,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,I 30 N,ICE,2024,186.5,10,,0,10,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,I10,ICE,2024,116.2256,164,,0,164,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,I20,ICE,2024,120.6998,563,,0,563,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,I20 N,ICE,2024,158.0,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,I30,ICE,2024,182.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,IONIQ5,BEV,2024,0.0,48,170.5,48,48,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,IONIQ6,BEV,2024,0.0,30,157.1667,30,30,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,KONA,HEV,2024,107.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,KONA,ICE,2024,143.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,KONA KAUAI,BEV,2024,0.0,80,147.8125,80,80,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,KONA KAUAI,HEV,2024,104.46,50,,0,50,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,KONA KAUAI,ICE,2024,136.0978,225,,0,225,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,SANTA FE,HEV,2024,166.6667,6,,0,6,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,SANTA FE,PHEV,2024,38.0,3,192.0,3,3,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,TUCSON,HEV,2024,142.75,4,,0,4,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,TUCSON IX35,HEV,2024,142.2266,715,,0,715,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,TUCSON IX35,ICE,2024,153.1855,469,,0,469,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HR,TUCSON IX35,PHEV,2024,30.1707,41,180.1951,41,41,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,BAYON,ICE,2024,125.0,181,,0,181,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,I 30,HEV,2024,127.7068,266,,0,266,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,I 30,ICE,2024,135.6396,899,,0,899,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,I 30 N,ICE,2024,187.4545,33,,0,33,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,I10,ICE,2024,121.0065,153,,0,153,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,I20,HEV,2024,120.8444,90,,0,90,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,I20,ICE,2024,121.6293,588,,0,588,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,I20 N,ICE,2024,158.0,36,,0,36,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,IONIQ5,BEV,2024,0.0,115,182.2,115,115,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,IONIQ5 N,BEV,2024,0.0,32,212.0,32,32,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,IONIQ6,BEV,2024,0.0,136,153.875,136,136,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,KONA KAUAI,BEV,2024,0.0,280,151.3571,280,280,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,KONA KAUAI,HEV,2024,105.9424,139,,0,139,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,KONA KAUAI,ICE,2024,143.5025,201,,0,201,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,KONA N KAUAI N,ICE,2024,194.0,4,,0,4,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,SANTA FE,HEV,2024,167.15,20,,0,20,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,SANTA FE,PHEV,2024,37.9394,33,191.3333,33,33,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,STARIA,HEV,2024,172.0,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,STARIA PREMIUM,HEV,2024,172.0,6,,0,6,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,STARIA PREMIUM,ICE,2024,232.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,TUCSON IX35,HEV,2024,140.8483,989,,0,989,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,TUCSON IX35,ICE,2024,155.4263,251,,0,251,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,HU,TUCSON IX35,PHEV,2024,29.7322,295,184.0542,295,295,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,BAYON,ICE,2024,126.4688,416,,0,416,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,I 30,ICE,2024,130.5514,214,,0,214,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,I 30 N,ICE,2024,182.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,I10,ICE,2024,117.9183,502,,0,502,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,I20,ICE,2024,121.0062,1457,,0,1457,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,I20 N,ICE,2024,158.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,IONIQ5,BEV,2024,0.0,462,176.2143,462,462,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,IONIQ5 N,BEV,2024,0.0,7,212.0,7,7,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,IONIQ6,BEV,2024,0.0,226,142.5487,226,226,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,KONA KAUAI,BEV,2024,0.0,739,147.544,739,739,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,KONA KAUAI,HEV,2024,105.5828,870,,0,870,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,KONA KAUAI,ICE,2024,131.8988,889,,0,889,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,SANTA FE,PHEV,2024,37.9302,258,191.2326,258,258,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,TUCSON IX35,HEV,2024,128.8085,1420,,0,1420,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,TUCSON IX35,ICE,2024,139.0203,2710,,0,2710,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IE,TUCSON IX35,PHEV,2024,30.3989,1048,180.084,1048,1048,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,BAYON,HEV,2024,120.4958,718,,0,718,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,BAYON,ICE,2024,127.195,1508,,0,1508,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,BAYON BI-FUEL,ICE,2024,115.2576,1475,,0,1475,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,GV70 GENESIS GV70,ICE,2024,226.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,GV80 GENESIS GV80,ICE,2024,245.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I 30,HEV,2024,129.5656,122,,0,122,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I 30,ICE,2024,127.0,12,,0,12,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I 30 N,ICE,2024,186.1538,26,,0,26,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I10,ICE,2024,117.6487,13611,,0,13611,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I10 BI-FUEL,ICE,2024,107.2964,2139,,0,2139,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I20,HEV,2024,116.5331,2268,,0,2268,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I20,ICE,2024,120.9443,5314,,0,5314,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I20 BI-FUEL,ICE,2024,112.436,2087,,0,2087,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I20 I20 ACTIVE,ICE,2024,97.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,I20 N,ICE,2024,158.0,886,,0,886,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,IONIQ5,BEV,2024,0.0,46,175.3478,46,46,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,IONIQ5 N,BEV,2024,0.0,27,212.0,27,27,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,IONIQ6,BEV,2024,0.0,90,163.7556,90,90,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,KONA KAUAI,BEV,2024,0.0,341,153.2229,341,341,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,KONA KAUAI,HEV,2024,110.5765,5143,,0,5143,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,KONA KAUAI,ICE,2024,134.9526,1076,,0,1076,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,SANTA FE,HEV,2024,165.5109,276,,0,276,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,SANTA FE,PHEV,2024,37.2,30,183.2,30,30,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,STARIA,HEV,2024,172.0,4,,0,4,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,STARIA,ICE,2024,222.1689,296,,0,296,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,STARIA PREMIUM,HEV,2024,172.0,4,,0,4,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,STARIA PREMIUM,ICE,2024,229.6744,43,,0,43,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,TUCSON IX35,HEV,2024,134.3676,10997,,0,10997,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,TUCSON IX35,ICE,2024,137.9926,272,,0,272,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,TUCSON IX35,PHEV,2024,29.671,614,178.3436,614,614,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,IT,VERACRUZIX55,ICE,2024,199.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,BAYON,HEV,2024,120.1818,11,,0,11,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,BAYON,ICE,2024,123.5,8,,0,8,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,G90 GENESIS G90,HEV,2024,246.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,I 30,HEV,2024,125.5455,11,,0,11,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,I 30,ICE,2024,127.5714,28,,0,28,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,I 30 N,ICE,2024,191.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,I10,ICE,2024,109.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,I20,HEV,2024,118.3333,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,I20,ICE,2024,120.8282,163,,0,163,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,I20 N,ICE,2024,158.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,IONIQ5,BEV,2024,0.0,46,174.913,46,46,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,IONIQ5 N,BEV,2024,0.0,1,212.0,1,1,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,IONIQ6,BEV,2024,0.0,13,157.5385,13,13,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,KONA KAUAI,BEV,2024,0.0,19,151.3158,19,19,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,KONA KAUAI,HEV,2024,105.5667,30,,0,30,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,SANTA FE,HEV,2024,165.3636,11,,0,11,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,SANTA FE,PHEV,2024,37.7143,7,188.8571,7,7,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
hyundai,LT,TUCSON IX35,HEV,2024,143.0533,338,,0,338,WLTP,eea_co2_monitoring_2024,eea_hyundai_2024_final.json
