iso3,submission,indicator,indicator_name,value,source_url,fetched
COK,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,first_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,indc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,first_ndc,time_target_year,Target year (mitigation),"2020 for unconditional GHG target, 2030 for conditional GHG target 2020 for the non-GHG target",https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COK,indc,time_target_year,Target year (mitigation),"2020 for unconditional GHG target, 2030 for conditional GHG target 2020 for the non-GHG target",https://www.climatewatchdata.org/ndcs/country/COK,2026-09-07
COL,first_ndc,coverage_sectors,Sectors covered,All emission sectors acknowledged by the Intergovernmental Panel on Climate Change (IPCC),https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,coverage_sectors,Sectors covered,All emission sectors acknowledged by the Intergovernmental Panel on Climate Change (IPCC),https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,coverage_sectors,Sectors covered,All emission sectors acknowledged by the Intergovernmental Panel on Climate Change (IPCC),https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,coverage_sectors,Sectors covered,"""The sectors and categories, coverage, greenhouse gases and carbon stores covered by the national target will be communicated in the final version of NDC 3.0, always in accordance with the mitigation goals for the implementation period to 2035.""",https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,first_ndc,ghg_target,GHG target,20% (unconditional) to 30% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,ghg_target,GHG target,20% (unconditional) to 30% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,ghg_target,GHG target,Maximum of 169.44 MtCO2e in 2030 (equivalent to 51% reduction compared to BAU) Reduce black carbon emissions by 40% compared to 2014 in 2030.,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,ghg_target,GHG target,Colombia commits to emitting no more than 155-161 MtCO2e in 2035.,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Contains Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,ghg_target_fixed_level,Fixed level target,Contains Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,ghg_target_type,GHG target type,Fixed level target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,ghg_target_type,GHG target type,Fixed level target,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,first_ndc,time_target_year,Target year (mitigation),"2030 ""Based on the outcome of the climate negotiations in Paris in the COP 21, Colombia will consider communicating an indicative target for 2025, consistent with its 2030 target.""",https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,indc,time_target_year,Target year (mitigation),"2030 ""Based on the outcome of the climate negotiations in Paris in the COP 21, Colombia will consider communicating an indicative target for 2025, consistent with its 2030 target.""",https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,revised_first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COL,third_ndc,time_target_year,Target year (mitigation),2035,https://www.climatewatchdata.org/ndcs/country/COL,2026-09-07
COM,first_ndc,coverage_sectors,Sectors covered,&ldquo;&Eacute;nergie Industries &eacute;nerg&eacute;tiques ; Efficience &eacute;nerg&eacute;tique ; Cat&eacute;gorie manufacturi&egrave;re ; Cat&eacute;gorie r&eacute;sidentielle. Agriculture&nbsp; Agriculture de conservation ; Arboriculture ; Agroforesterie. UTCAF Protection des for&ecirc;ts ; Reboisement ; Afforestation ; R&eacute;duction de pr&eacute;l&egrave;vement de bois des for&ecirc;ts. D&eacute;chets D&eacute;chets solides m&eacute;nagers&rdquo; Energy Energy industries Energy efficiency Manufacturing Residential Agriculture Conservation agriculture Arboriculture Agroforestry LULUCF Forest protection Reforestation Afforestation Reduction of timber harvesting Waste Solid household waste,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,coverage_sectors,Sectors covered,&ldquo;&Eacute;nergie Industries &eacute;nerg&eacute;tiques ; Efficience &eacute;nerg&eacute;tique ; Cat&eacute;gorie manufacturi&egrave;re ; Cat&eacute;gorie r&eacute;sidentielle. Agriculture&nbsp; Agriculture de conservation ; Arboriculture ; Agroforesterie. UTCAF Protection des for&ecirc;ts ; Reboisement ; Afforestation ; R&eacute;duction de pr&eacute;l&egrave;vement de bois des for&ecirc;ts. D&eacute;chets D&eacute;chets solides m&eacute;nagers&rdquo; Energy Energy industries Energy efficiency Manufacturing Residential Agriculture Conservation agriculture Arboriculture Agroforestry LULUCF Forest protection Reforestation Afforestation Reduction of timber harvesting Waste Solid household waste,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,coverage_sectors,Sectors covered,"""Energy, industry, agriculture, LULUCF, waste""",https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,coverage_sectors,Sectors covered,"""Sectors covered (IPCC):Energy: Energy industries (electricity), Transport (land, sea), Residential/Tertiary, Fishing.Industrial Processes (IPUP): Substitutes for ozone-depleting substances (HFCs), Lubricants/Paraffins.Agriculture: Enteric fermentation, soil management, animal husbandry.LULUCF: Forest land, Cropland.Waste: Solid waste disposal, Incineration and open burning, Wastewater treatment.""",https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,first_ndc,ghg_target,GHG target,"84% reduction in GHG emissions by 2030 compared to the reference scenario, including sinks from the Land Use, Land-Use Change, and Forestry (LULUCF) sector.",https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,ghg_target,GHG target,"84% reduction in GHG emissions by 2030 compared to the reference scenario, including sinks from the Land Use, Land-Use Change, and Forestry (LULUCF) sector.",https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,ghg_target,GHG target,"Comoros commits to reduce GHG emissions excluding LULUCF by 23% and increase CO2 removals by 47% by 2030, compared to BAU.",https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,ghg_target,GHG target,"Comoros commits to reducing its emissions by 54% by 2030 compared to BAU (excluding LULUCF, 13% unconditional, 41% conditional). For 2035, Comoros also commits to reducing its emissions by 57% compared to BAU (excluding LULUCF, 14% unconditional, 43% conditional). For the forests sector, Comoros also commits to increase net sequestration capacity to -1,437 Gg CO₂eq in 2035 (compared to -1,260 in BAU).""",https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,indc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,revised_first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
COM,third_ndc,time_target_year,Target year (mitigation),2030 and 2035,https://www.climatewatchdata.org/ndcs/country/COM,2026-09-07
CPV,first_ndc,coverage_sectors,Sectors covered,"Energy, transport, waste, AFOLU (Agriculture, Forestry and Other Land Use)",https://www.climatewatchdata.org/ndcs/country/CPV,2026-09-07
CPV,indc,coverage_sectors,Sectors covered,"Energy, transport, waste, AFOLU (Agriculture, Forestry and Other Land Use)",https://www.climatewatchdata.org/ndcs/country/CPV,2026-09-07
CPV,revised_first_ndc,coverage_sectors,Sectors covered,"Energy; Industrial processes; Agriculture; Waste; Land Use, Land-Use Change and Forestry (LULUCF)",https://www.climatewatchdata.org/ndcs/country/CPV,2026-09-07
