country,scenario,calendar_year,grid_gco2_per_kwh,basis,r_power
FI,S1,2010,314.86,observed,0.118473099
FI,S1,2011,268.16,observed,0.118473099
FI,S1,2012,215.17,observed,0.118473099
FI,S1,2013,257.65,observed,0.118473099
FI,S1,2014,226.43,observed,0.118473099
FI,S1,2015,182.04,observed,0.118473099
FI,S1,2016,199.56,observed,0.118473099
FI,S1,2017,186.17,observed,0.118473099
FI,S1,2018,193.37,observed,0.118473099
FI,S1,2019,171.55,observed,0.118473099
FI,S1,2020,130.27,observed,0.118473099
FI,S1,2021,135.63,observed,0.118473099
FI,S1,2022,129.97,observed,0.118473099
FI,S1,2023,81.21,observed,0.118473099
FI,S1,2024,66.63,observed,0.118473099
FI,S1,2025,57.47,observed,0.118473099
FI,S1,2026,50.6614,pathway,0.118473099
FI,S1,2027,44.6593,pathway,0.118473099
FI,S1,2028,39.3684,pathway,0.118473099
FI,S1,2029,34.7043,pathway,0.118473099
FI,S1,2030,30.5928,pathway,0.118473099
FI,S1,2031,26.9684,pathway,0.118473099
FI,S1,2032,23.7733,pathway,0.118473099
FI,S1,2033,20.9568,pathway,0.118473099
FI,S1,2034,18.474,pathway,0.118473099
FI,S1,2035,16.2853,pathway,0.118473099
FI,S1,2036,14.356,pathway,0.118473099
FI,S1,2037,12.6552,pathway,0.118473099
FI,S1,2038,11.1559,pathway,0.118473099
FI,S1,2039,9.8342,pathway,0.118473099
FI,S1,2040,8.6691,pathway,0.118473099
FI,S1,2041,7.6421,pathway,0.118473099
FI,S1,2042,6.7367,pathway,0.118473099
FI,S1,2043,5.9386,pathway,0.118473099
FI,S1,2044,5.235,pathway,0.118473099
FI,S1,2045,4.6148,pathway,0.118473099
FI,S1,2046,4.0681,pathway,0.118473099
FI,S1,2047,3.5861,pathway,0.118473099
FI,S1,2048,3.1613,pathway,0.118473099
FI,S1,2049,2.7867,pathway,0.118473099
FI,S1,2050,2.4566,pathway,0.118473099
FI,S1,2051,2.1655,pathway,0.118473099
FI,S1,2052,1.909,pathway,0.118473099
FI,S1,2053,1.6828,pathway,0.118473099
FI,S1,2054,1.4834,pathway,0.118473099
FI,S1,2055,1.3077,pathway,0.118473099
FI,S1,2056,1.1528,pathway,0.118473099
FI,S1,2057,1.0162,pathway,0.118473099
FI,S1,2058,0.8958,pathway,0.118473099
FI,S1,2059,0.7897,pathway,0.118473099
FI,S1,2060,0.6961,pathway,0.118473099
FI,S1,2061,0.6137,pathway,0.118473099
FI,S1,2062,0.541,pathway,0.118473099
FI,S1,2063,0.4769,pathway,0.118473099
FI,S1,2064,0.4204,pathway,0.118473099
FI,S1,2065,0.3706,pathway,0.118473099
FI,S1,2066,0.3267,pathway,0.118473099
FI,S1,2067,0.288,pathway,0.118473099
FI,S1,2068,0.2538,pathway,0.118473099
FI,S1,2069,0.2238,pathway,0.118473099
FI,S1,2070,0.1973,pathway,0.118473099
FI,S1,2071,0.1739,pathway,0.118473099
FI,S1,2072,0.1533,pathway,0.118473099
FI,S1,2073,0.1351,pathway,0.118473099
FI,S1,2074,0.1191,pathway,0.118473099
FI,S1,2075,0.105,pathway,0.118473099
FI,S1,2076,0.0926,pathway,0.118473099
FI,S1,2077,0.0816,pathway,0.118473099
FI,S1,2078,0.0719,pathway,0.118473099
FI,S1,2079,0.0634,pathway,0.118473099
FI,S1,2080,0.0559,pathway,0.118473099
FI,S1,2081,0.0493,pathway,0.118473099
FI,S1,2082,0.0434,pathway,0.118473099
FI,S1,2083,0.0383,pathway,0.118473099
FI,S1,2084,0.0338,pathway,0.118473099
FI,S1,2085,0.0298,pathway,0.118473099
FI,S1,2086,0.0262,pathway,0.118473099
FI,S1,2087,0.0231,pathway,0.118473099
FI,S1,2088,0.0204,pathway,0.118473099
FI,S1,2089,0.018,pathway,0.118473099
FI,S1,2090,0.0158,pathway,0.118473099
FI,S1,2091,0.014,pathway,0.118473099
FI,S1,2092,0.0123,pathway,0.118473099
FI,S1,2093,0.0109,pathway,0.118473099
FI,S1,2094,0.0096,pathway,0.118473099
FI,S1,2095,0.0084,pathway,0.118473099
FI,S1,2096,0.0074,pathway,0.118473099
FI,S1,2097,0.0066,pathway,0.118473099
FI,S1,2098,0.0058,pathway,0.118473099
FI,S1,2099,0.0051,pathway,0.118473099
FI,S1,2100,0.0045,pathway,0.118473099
FI,S2,1990,281.83,observed,0.118473099
FI,S2,1991,276.23,observed,0.118473099
FI,S2,1992,244.71,observed,0.118473099
FI,S2,1993,278.42,observed,0.118473099
FI,S2,1994,336.33,observed,0.118473099
FI,S2,1995,303.75,observed,0.118473099
FI,S2,1996,350.74,observed,0.118473099
FI,S2,1997,318.62,observed,0.118473099
FI,S2,1998,250.18,observed,0.118473099
FI,S2,1999,262.75,observed,0.118473099
FI,S2,2000,246.82,observed,0.118473099
FI,S2,2001,284.89,observed,0.118473099
FI,S2,2002,316.2,observed,0.118473099
FI,S2,2003,371.38,observed,0.118473099
FI,S2,2004,325.37,observed,0.118473099
FI,S2,2005,230.87,observed,0.118473099
FI,S2,2006,335.76,observed,0.118473099
FI,S2,2007,309.1,observed,0.118473099
FI,S2,2008,246.15,observed,0.118473099
FI,S2,2009,276.16,observed,0.118473099
FI,S2,2010,314.86,observed,0.118473099
FI,S2,2011,268.16,observed,0.118473099
FI,S2,2012,215.17,observed,0.118473099
FI,S2,2013,257.65,observed,0.118473099
FI,S2,2014,226.43,observed,0.118473099
FI,S2,2015,182.04,observed,0.118473099
FI,S2,2016,199.56,observed,0.118473099
FI,S2,2017,186.17,observed,0.118473099
FI,S2,2018,193.37,observed,0.118473099
FI,S2,2019,171.55,observed,0.118473099
FI,S2,2020,130.27,observed,0.118473099
FI,S2,2021,135.63,observed,0.118473099
FI,S2,2022,129.97,observed,0.118473099
FI,S2,2023,81.21,observed,0.118473099
FI,S2,2024,66.63,observed,0.118473099
FI,S2,2025,57.47,observed,0.118473099
FI,S2,2026,50.6614,pathway,0.118473099
FI,S2,2027,44.6593,pathway,0.118473099
FI,S2,2028,39.3684,pathway,0.118473099
FI,S2,2029,34.7043,pathway,0.118473099
FI,S2,2030,30.5928,pathway,0.118473099
FI,S2,2031,26.9684,pathway,0.118473099
FI,S2,2032,23.7733,pathway,0.118473099
FI,S2,2033,20.9568,pathway,0.118473099
FI,S2,2034,18.474,pathway,0.118473099
FI,S2,2035,16.2853,pathway,0.118473099
FI,S2,2036,14.356,pathway,0.118473099
FI,S2,2037,12.6552,pathway,0.118473099
FI,S2,2038,11.1559,pathway,0.118473099
FI,S2,2039,9.8342,pathway,0.118473099
FI,S2,2040,8.6691,pathway,0.118473099
FI,S2,2041,7.6421,pathway,0.118473099
FI,S2,2042,6.7367,pathway,0.118473099
FI,S2,2043,5.9386,pathway,0.118473099
FI,S2,2044,5.235,pathway,0.118473099
FI,S2,2045,4.6148,pathway,0.118473099
FI,S2,2046,4.0681,pathway,0.118473099
FI,S2,2047,3.5861,pathway,0.118473099
FI,S2,2048,3.1613,pathway,0.118473099
FI,S2,2049,2.7867,pathway,0.118473099
FI,S2,2050,2.4566,pathway,0.118473099
FI,S2,2051,2.1655,pathway,0.118473099
FI,S2,2052,1.909,pathway,0.118473099
FI,S2,2053,1.6828,pathway,0.118473099
FI,S2,2054,1.4834,pathway,0.118473099
FI,S2,2055,1.3077,pathway,0.118473099
FI,S2,2056,1.1528,pathway,0.118473099
FI,S2,2057,1.0162,pathway,0.118473099
FI,S2,2058,0.8958,pathway,0.118473099
FI,S2,2059,0.7897,pathway,0.118473099
FI,S2,2060,0.6961,pathway,0.118473099
FI,S2,2061,0.6137,pathway,0.118473099
FI,S2,2062,0.541,pathway,0.118473099
FI,S2,2063,0.4769,pathway,0.118473099
FI,S2,2064,0.4204,pathway,0.118473099
FI,S2,2065,0.3706,pathway,0.118473099
FI,S2,2066,0.3267,pathway,0.118473099
FI,S2,2067,0.288,pathway,0.118473099
FI,S2,2068,0.2538,pathway,0.118473099
FI,S2,2069,0.2238,pathway,0.118473099
FI,S2,2070,0.1973,pathway,0.118473099
FI,S2,2071,0.1739,pathway,0.118473099
FI,S2,2072,0.1533,pathway,0.118473099
FI,S2,2073,0.1351,pathway,0.118473099
FI,S2,2074,0.1191,pathway,0.118473099
FI,S2,2075,0.105,pathway,0.118473099
FI,S2,2076,0.0926,pathway,0.118473099
FI,S2,2077,0.0816,pathway,0.118473099
FI,S2,2078,0.0719,pathway,0.118473099
FI,S2,2079,0.0634,pathway,0.118473099
FI,S2,2080,0.0559,pathway,0.118473099
FI,S2,2081,0.0493,pathway,0.118473099
FI,S2,2082,0.0434,pathway,0.118473099
FI,S2,2083,0.0383,pathway,0.118473099
FI,S2,2084,0.0338,pathway,0.118473099
FI,S2,2085,0.0298,pathway,0.118473099
FI,S2,2086,0.0262,pathway,0.118473099
FI,S2,2087,0.0231,pathway,0.118473099
FI,S2,2088,0.0204,pathway,0.118473099
FI,S2,2089,0.018,pathway,0.118473099
FI,S2,2090,0.0158,pathway,0.118473099
FI,S2,2091,0.014,pathway,0.118473099
FI,S2,2092,0.0123,pathway,0.118473099
FI,S2,2093,0.0109,pathway,0.118473099
FI,S2,2094,0.0096,pathway,0.118473099
FI,S2,2095,0.0084,pathway,0.118473099
FI,S2,2096,0.0074,pathway,0.118473099
FI,S2,2097,0.0066,pathway,0.118473099
FI,S2,2098,0.0058,pathway,0.118473099
FI,S2,2099,0.0051,pathway,0.118473099
FI,S2,2100,0.0045,pathway,0.118473099
FR,S1,1990,104.25,observed,0.040743793
FR,S1,1991,121.69,observed,0.040743793
FR,S1,1992,101.89,observed,0.040743793
FR,S1,1993,68.75,observed,0.040743793
FR,S1,1994,67.27,observed,0.040743793
FR,S1,1995,73.46,observed,0.040743793
FR,S1,1996,79.23,observed,0.040743793
FR,S1,1997,70.86,observed,0.040743793
FR,S1,1998,96.75,observed,0.040743793
FR,S1,1999,87.37,observed,0.040743793
FR,S1,2000,79.77,observed,0.040743793
FR,S1,2001,68.63,observed,0.040743793
FR,S1,2002,75.21,observed,0.040743793
FR,S1,2003,80.86,observed,0.040743793
FR,S1,2004,77.19,observed,0.040743793
FR,S1,2005,85.53,observed,0.040743793
FR,S1,2006,76.57,observed,0.040743793
FR,S1,2007,80.11,observed,0.040743793
FR,S1,2008,76.03,observed,0.040743793
FR,S1,2009,75.6,observed,0.040743793
FR,S1,2010,78.56,observed,0.040743793
FR,S1,2011,74.62,observed,0.040743793
FR,S1,2012,77.59,observed,0.040743793
FR,S1,2013,76.29,observed,0.040743793
FR,S1,2014,52.22,observed,0.040743793
FR,S1,2015,59.17,observed,0.040743793
FR,S1,2016,68.62,observed,0.040743793
FR,S1,2017,78.31,observed,0.040743793
FR,S1,2018,59.92,observed,0.040743793
FR,S1,2019,59.79,observed,0.040743793
FR,S1,2020,59.08,observed,0.040743793
FR,S1,2021,59.8,observed,0.040743793
FR,S1,2022,78.54,observed,0.040743793
FR,S1,2023,53.26,observed,0.040743793
FR,S1,2024,40.48,observed,0.040743793
FR,S1,2025,41.44,observed,0.040743793
FR,S1,2026,39.7516,pathway,0.040743793
FR,S1,2027,38.1319,pathway,0.040743793
FR,S1,2028,36.5783,pathway,0.040743793
FR,S1,2029,35.088,pathway,0.040743793
FR,S1,2030,33.6584,pathway,0.040743793
FR,S1,2031,32.287,pathway,0.040743793
FR,S1,2032,30.9715,pathway,0.040743793
FR,S1,2033,29.7096,pathway,0.040743793
FR,S1,2034,28.4991,pathway,0.040743793
FR,S1,2035,27.3379,pathway,0.040743793
FR,S1,2036,26.2241,pathway,0.040743793
FR,S1,2037,25.1556,pathway,0.040743793
FR,S1,2038,24.1307,pathway,0.040743793
FR,S1,2039,23.1475,pathway,0.040743793
FR,S1,2040,22.2044,pathway,0.040743793
FR,S1,2041,21.2997,pathway,0.040743793
FR,S1,2042,20.4319,pathway,0.040743793
FR,S1,2043,19.5994,pathway,0.040743793
FR,S1,2044,18.8009,pathway,0.040743793
FR,S1,2045,18.0348,pathway,0.040743793
FR,S1,2046,17.3,pathway,0.040743793
FR,S1,2047,16.5952,pathway,0.040743793
FR,S1,2048,15.919,pathway,0.040743793
FR,S1,2049,15.2704,pathway,0.040743793
FR,S1,2050,14.6482,pathway,0.040743793
FR,S1,2051,14.0514,pathway,0.040743793
FR,S1,2052,13.4789,pathway,0.040743793
FR,S1,2053,12.9297,pathway,0.040743793
FR,S1,2054,12.4029,pathway,0.040743793
FR,S1,2055,11.8976,pathway,0.040743793
FR,S1,2056,11.4128,pathway,0.040743793
FR,S1,2057,10.9478,pathway,0.040743793
FR,S1,2058,10.5018,pathway,0.040743793
FR,S1,2059,10.0739,pathway,0.040743793
FR,S1,2060,9.6634,pathway,0.040743793
FR,S1,2061,9.2697,pathway,0.040743793
FR,S1,2062,8.892,pathway,0.040743793
FR,S1,2063,8.5297,pathway,0.040743793
FR,S1,2064,8.1822,pathway,0.040743793
FR,S1,2065,7.8488,pathway,0.040743793
FR,S1,2066,7.529,pathway,0.040743793
FR,S1,2067,7.2223,pathway,0.040743793
FR,S1,2068,6.928,pathway,0.040743793
FR,S1,2069,6.6457,pathway,0.040743793
FR,S1,2070,6.375,pathway,0.040743793
FR,S1,2071,6.1152,pathway,0.040743793
FR,S1,2072,5.8661,pathway,0.040743793
FR,S1,2073,5.6271,pathway,0.040743793
FR,S1,2074,5.3978,pathway,0.040743793
FR,S1,2075,5.1779,pathway,0.040743793
FR,S1,2076,4.9669,pathway,0.040743793
FR,S1,2077,4.7645,pathway,0.040743793
FR,S1,2078,4.5704,pathway,0.040743793
FR,S1,2079,4.3842,pathway,0.040743793
FR,S1,2080,4.2056,pathway,0.040743793
FR,S1,2081,4.0342,pathway,0.040743793
FR,S1,2082,3.8698,pathway,0.040743793
FR,S1,2083,3.7122,pathway,0.040743793
FR,S1,2084,3.5609,pathway,0.040743793
FR,S1,2085,3.4158,pathway,0.040743793
FR,S1,2086,3.2767,pathway,0.040743793
FR,S1,2087,3.1432,pathway,0.040743793
FR,S1,2088,3.0151,pathway,0.040743793
FR,S1,2089,2.8922,pathway,0.040743793
FR,S1,2090,2.7744,pathway,0.040743793
FR,S1,2091,2.6614,pathway,0.040743793
FR,S1,2092,2.5529,pathway,0.040743793
FR,S1,2093,2.4489,pathway,0.040743793
FR,S1,2094,2.3491,pathway,0.040743793
FR,S1,2095,2.2534,pathway,0.040743793
FR,S1,2096,2.1616,pathway,0.040743793
FR,S1,2097,2.0735,pathway,0.040743793
FR,S1,2098,1.9891,pathway,0.040743793
FR,S1,2099,1.908,pathway,0.040743793
FR,S1,2100,1.8303,pathway,0.040743793
FR,S2,1990,104.25,observed,0.087897272
FR,S2,1991,121.69,observed,0.087897272
FR,S2,1992,101.89,observed,0.087897272
FR,S2,1993,68.75,observed,0.087897272
FR,S2,1994,67.27,observed,0.087897272
FR,S2,1995,73.46,observed,0.087897272
FR,S2,1996,79.23,observed,0.087897272
FR,S2,1997,70.86,observed,0.087897272
FR,S2,1998,96.75,observed,0.087897272
FR,S2,1999,87.37,observed,0.087897272
FR,S2,2000,79.77,observed,0.087897272
FR,S2,2001,68.63,observed,0.087897272
FR,S2,2002,75.21,observed,0.087897272
FR,S2,2003,80.86,observed,0.087897272
FR,S2,2004,77.19,observed,0.087897272
FR,S2,2005,85.53,observed,0.087897272
FR,S2,2006,76.57,observed,0.087897272
FR,S2,2007,80.11,observed,0.087897272
FR,S2,2008,76.03,observed,0.087897272
FR,S2,2009,75.6,observed,0.087897272
FR,S2,2010,78.56,observed,0.087897272
FR,S2,2011,74.62,observed,0.087897272
FR,S2,2012,77.59,observed,0.087897272
FR,S2,2013,76.29,observed,0.087897272
FR,S2,2014,52.22,observed,0.087897272
FR,S2,2015,59.17,observed,0.087897272
FR,S2,2016,68.62,observed,0.087897272
FR,S2,2017,78.31,observed,0.087897272
FR,S2,2018,59.92,observed,0.087897272
FR,S2,2019,59.79,observed,0.087897272
FR,S2,2020,59.08,observed,0.087897272
FR,S2,2021,59.8,observed,0.087897272
FR,S2,2022,78.54,observed,0.087897272
FR,S2,2023,53.26,observed,0.087897272
FR,S2,2024,40.48,observed,0.087897272
FR,S2,2025,41.44,observed,0.087897272
FR,S2,2026,37.7975,pathway,0.087897272
FR,S2,2027,34.4752,pathway,0.087897272
FR,S2,2028,31.445,pathway,0.087897272
FR,S2,2029,28.681,pathway,0.087897272
FR,S2,2030,26.16,pathway,0.087897272
FR,S2,2031,23.8607,pathway,0.087897272
FR,S2,2032,21.7634,pathway,0.087897272
FR,S2,2033,19.8504,pathway,0.087897272
FR,S2,2034,18.1056,pathway,0.087897272
FR,S2,2035,16.5142,pathway,0.087897272
FR,S2,2036,15.0626,pathway,0.087897272
FR,S2,2037,13.7387,pathway,0.087897272
FR,S2,2038,12.5311,pathway,0.087897272
FR,S2,2039,11.4296,pathway,0.087897272
FR,S2,2040,10.425,pathway,0.087897272
FR,S2,2041,9.5087,pathway,0.087897272
FR,S2,2042,8.6729,pathway,0.087897272
FR,S2,2043,7.9106,pathway,0.087897272
FR,S2,2044,7.2152,pathway,0.087897272
FR,S2,2045,6.581,pathway,0.087897272
FR,S2,2046,6.0026,pathway,0.087897272
FR,S2,2047,5.475,pathway,0.087897272
FR,S2,2048,4.9937,pathway,0.087897272
FR,S2,2049,4.5548,pathway,0.087897272
FR,S2,2050,4.1545,pathway,0.087897272
FR,S2,2051,3.7893,pathway,0.087897272
FR,S2,2052,3.4562,pathway,0.087897272
FR,S2,2053,3.1524,pathway,0.087897272
FR,S2,2054,2.8753,pathway,0.087897272
FR,S2,2055,2.6226,pathway,0.087897272
FR,S2,2056,2.3921,pathway,0.087897272
FR,S2,2057,2.1818,pathway,0.087897272
FR,S2,2058,1.99,pathway,0.087897272
FR,S2,2059,1.8151,pathway,0.087897272
FR,S2,2060,1.6556,pathway,0.087897272
FR,S2,2061,1.5101,pathway,0.087897272
FR,S2,2062,1.3773,pathway,0.087897272
FR,S2,2063,1.2563,pathway,0.087897272
FR,S2,2064,1.1458,pathway,0.087897272
FR,S2,2065,1.0451,pathway,0.087897272
FR,S2,2066,0.9533,pathway,0.087897272
FR,S2,2067,0.8695,pathway,0.087897272
FR,S2,2068,0.7931,pathway,0.087897272
FR,S2,2069,0.7233,pathway,0.087897272
FR,S2,2070,0.6598,pathway,0.087897272
FR,S2,2071,0.6018,pathway,0.087897272
FR,S2,2072,0.5489,pathway,0.087897272
FR,S2,2073,0.5006,pathway,0.087897272
FR,S2,2074,0.4566,pathway,0.087897272
FR,S2,2075,0.4165,pathway,0.087897272
FR,S2,2076,0.3799,pathway,0.087897272
FR,S2,2077,0.3465,pathway,0.087897272
FR,S2,2078,0.316,pathway,0.087897272
FR,S2,2079,0.2883,pathway,0.087897272
FR,S2,2080,0.2629,pathway,0.087897272
FR,S2,2081,0.2398,pathway,0.087897272
FR,S2,2082,0.2187,pathway,0.087897272
FR,S2,2083,0.1995,pathway,0.087897272
FR,S2,2084,0.182,pathway,0.087897272
FR,S2,2085,0.166,pathway,0.087897272
FR,S2,2086,0.1514,pathway,0.087897272
FR,S2,2087,0.1381,pathway,0.087897272
FR,S2,2088,0.1259,pathway,0.087897272
FR,S2,2089,0.1149,pathway,0.087897272
FR,S2,2090,0.1048,pathway,0.087897272
FR,S2,2091,0.0956,pathway,0.087897272
FR,S2,2092,0.0872,pathway,0.087897272
FR,S2,2093,0.0795,pathway,0.087897272
FR,S2,2094,0.0725,pathway,0.087897272
FR,S2,2095,0.0661,pathway,0.087897272
FR,S2,2096,0.0603,pathway,0.087897272
FR,S2,2097,0.055,pathway,0.087897272
FR,S2,2098,0.0502,pathway,0.087897272
FR,S2,2099,0.0458,pathway,0.087897272
FR,S2,2100,0.0418,pathway,0.087897272
GB,S1,1990,705.02,observed,0.051013575
GB,S1,1991,700.14,observed,0.051013575
GB,S1,1992,665.12,observed,0.051013575
GB,S1,1993,608.21,observed,0.051013575
GB,S1,1994,588.96,observed,0.051013575
GB,S1,1995,579.46,observed,0.051013575
GB,S1,1996,556.53,observed,0.051013575
GB,S1,1997,511.99,observed,0.051013575
GB,S1,1998,509.58,observed,0.051013575
GB,S1,1999,492.33,observed,0.051013575
GB,S1,2000,521.99,observed,0.051013575
GB,S1,2001,528.99,observed,0.051013575
GB,S1,2002,520.89,observed,0.051013575
GB,S1,2003,536.78,observed,0.051013575
GB,S1,2004,536.02,observed,0.051013575
GB,S1,2005,535.26,observed,0.051013575
GB,S1,2006,559.34,observed,0.051013575
GB,S1,2007,556.06,observed,0.051013575
GB,S1,2008,554.38,observed,0.051013575
GB,S1,2009,504.65,observed,0.051013575
GB,S1,2010,517.2,observed,0.051013575
GB,S1,2011,499.63,observed,0.051013575
GB,S1,2012,537.23,observed,0.051013575
GB,S1,2013,506.92,observed,0.051013575
GB,S1,2014,462.88,observed,0.051013575
GB,S1,2015,397.79,observed,0.051013575
GB,S1,2016,333.45,observed,0.051013575
GB,S1,2017,302.2,observed,0.051013575
GB,S1,2018,285.65,observed,0.051013575
GB,S1,2019,268.41,observed,0.051013575
GB,S1,2020,242.54,observed,0.051013575
GB,S1,2021,267.1,observed,0.051013575
GB,S1,2022,254.98,observed,0.051013575
GB,S1,2023,235.63,observed,0.051013575
GB,S1,2024,216.5,observed,0.051013575
GB,S1,2025,217.41,observed,0.051013575
GB,S1,2026,206.3191,pathway,0.051013575
GB,S1,2027,195.7941,pathway,0.051013575
GB,S1,2028,185.8059,pathway,0.051013575
GB,S1,2029,176.3273,pathway,0.051013575
GB,S1,2030,167.3322,pathway,0.051013575
GB,S1,2031,158.796,pathway,0.051013575
GB,S1,2032,150.6952,pathway,0.051013575
GB,S1,2033,143.0077,pathway,0.051013575
GB,S1,2034,135.7124,pathway,0.051013575
GB,S1,2035,128.7892,pathway,0.051013575
GB,S1,2036,122.2192,pathway,0.051013575
GB,S1,2037,115.9844,pathway,0.051013575
GB,S1,2038,110.0676,pathway,0.051013575
GB,S1,2039,104.4527,pathway,0.051013575
GB,S1,2040,99.1242,pathway,0.051013575
GB,S1,2041,94.0675,pathway,0.051013575
GB,S1,2042,89.2688,pathway,0.051013575
GB,S1,2043,84.7148,pathway,0.051013575
GB,S1,2044,80.3932,pathway,0.051013575
GB,S1,2045,76.2921,pathway,0.051013575
GB,S1,2046,72.4002,pathway,0.051013575
GB,S1,2047,68.7068,pathway,0.051013575
GB,S1,2048,65.2018,pathway,0.051013575
GB,S1,2049,61.8756,pathway,0.051013575
GB,S1,2050,58.7191,pathway,0.051013575
GB,S1,2051,55.7236,pathway,0.051013575
GB,S1,2052,52.881,pathway,0.051013575
GB,S1,2053,50.1833,pathway,0.051013575
GB,S1,2054,47.6233,pathway,0.051013575
GB,S1,2055,45.1939,pathway,0.051013575
GB,S1,2056,42.8884,pathway,0.051013575
GB,S1,2057,40.7005,pathway,0.051013575
GB,S1,2058,38.6242,pathway,0.051013575
GB,S1,2059,36.6538,pathway,0.051013575
GB,S1,2060,34.784,pathway,0.051013575
GB,S1,2061,33.0095,pathway,0.051013575
GB,S1,2062,31.3256,pathway,0.051013575
GB,S1,2063,29.7276,pathway,0.051013575
GB,S1,2064,28.2111,pathway,0.051013575
GB,S1,2065,26.7719,pathway,0.051013575
GB,S1,2066,25.4062,pathway,0.051013575
GB,S1,2067,24.1101,pathway,0.051013575
GB,S1,2068,22.8802,pathway,0.051013575
GB,S1,2069,21.713,pathway,0.051013575
GB,S1,2070,20.6053,pathway,0.051013575
GB,S1,2071,19.5542,pathway,0.051013575
GB,S1,2072,18.5566,pathway,0.051013575
GB,S1,2073,17.61,pathway,0.051013575
GB,S1,2074,16.7117,pathway,0.051013575
GB,S1,2075,15.8591,pathway,0.051013575
GB,S1,2076,15.0501,pathway,0.051013575
GB,S1,2077,14.2823,pathway,0.051013575
GB,S1,2078,13.5538,pathway,0.051013575
GB,S1,2079,12.8623,pathway,0.051013575
GB,S1,2080,12.2062,pathway,0.051013575
GB,S1,2081,11.5835,pathway,0.051013575
GB,S1,2082,10.9926,pathway,0.051013575
GB,S1,2083,10.4318,pathway,0.051013575
GB,S1,2084,9.8996,pathway,0.051013575
GB,S1,2085,9.3946,pathway,0.051013575
GB,S1,2086,8.9154,pathway,0.051013575
GB,S1,2087,8.4606,pathway,0.051013575
GB,S1,2088,8.029,pathway,0.051013575
GB,S1,2089,7.6194,pathway,0.051013575
GB,S1,2090,7.2307,pathway,0.051013575
GB,S1,2091,6.8618,pathway,0.051013575
GB,S1,2092,6.5118,pathway,0.051013575
GB,S1,2093,6.1796,pathway,0.051013575
GB,S1,2094,5.8643,pathway,0.051013575
GB,S1,2095,5.5652,pathway,0.051013575
GB,S1,2096,5.2813,pathway,0.051013575
GB,S1,2097,5.0119,pathway,0.051013575
GB,S1,2098,4.7562,pathway,0.051013575
GB,S1,2099,4.5136,pathway,0.051013575
GB,S1,2100,4.2833,pathway,0.051013575
GB,S2,1990,705.02,observed,0.051013575
GB,S2,1991,700.14,observed,0.051013575
GB,S2,1992,665.12,observed,0.051013575
GB,S2,1993,608.21,observed,0.051013575
GB,S2,1994,588.96,observed,0.051013575
GB,S2,1995,579.46,observed,0.051013575
GB,S2,1996,556.53,observed,0.051013575
GB,S2,1997,511.99,observed,0.051013575
GB,S2,1998,509.58,observed,0.051013575
GB,S2,1999,492.33,observed,0.051013575
