gem_unit_id,scenario,dimension,variant,parameter,ti_lifetime_tco2,ti_remaining_tco2
G100000106995,S2,capacity_factor,low,0.4862,59737845.055,44301965.722
G100000106995,S2,capacity_factor,high,0.6445,79187661.74,58726073.445
G100000106995,S2,efficiency,central,0.35,75501657.317,55992509.129
G100000106995,S2,efficiency,low,0.325,85884605.837,63520146.806
G100000106995,S2,efficiency,high,0.374,66839876.286,49712717.878
G100000106995,S2,emission_factor,central,98300.0,75501657.317,55992509.129
G100000106995,S2,emission_factor,low,94600.0,70420852.201,52308925.418
G100000106995,S2,emission_factor,high,101000.0,79208881.606,58680246.735
G100000106996,S1,lifetime,central,40,75501657.317,55992509.129
G100000106996,S1,lifetime,low,30,55615375.079,36106226.891
G100000106996,S1,lifetime,high,50,95964100.763,76454952.575
G100000106996,S1,capacity_factor,central,0.6145,75501657.317,55992509.129
G100000106996,S1,capacity_factor,low,0.4862,59737845.055,44301965.722
G100000106996,S1,capacity_factor,high,0.6445,79187661.74,58726073.445
G100000106996,S1,efficiency,central,0.35,75501657.317,55992509.129
G100000106996,S1,efficiency,low,0.325,85884605.837,63520146.806
G100000106996,S1,efficiency,high,0.374,66839876.286,49712717.878
G100000106996,S1,emission_factor,central,98300.0,75501657.317,55992509.129
G100000106996,S1,emission_factor,low,94600.0,70420852.201,52308925.418
G100000106996,S1,emission_factor,high,101000.0,79208881.606,58680246.735
G100000106996,S2,lifetime,central,40,75501657.317,55992509.129
G100000106996,S2,lifetime,low,30,55615375.079,36106226.891
G100000106996,S2,lifetime,high,50,95964100.763,76454952.575
G100000106996,S2,capacity_factor,central,0.6145,75501657.317,55992509.129
G100000106996,S2,capacity_factor,low,0.4862,59737845.055,44301965.722
G100000106996,S2,capacity_factor,high,0.6445,79187661.74,58726073.445
G100000106996,S2,efficiency,central,0.35,75501657.317,55992509.129
G100000106996,S2,efficiency,low,0.325,85884605.837,63520146.806
G100000106996,S2,efficiency,high,0.374,66839876.286,49712717.878
G100000106996,S2,emission_factor,central,98300.0,75501657.317,55992509.129
G100000106996,S2,emission_factor,low,94600.0,70420852.201,52308925.418
G100000106996,S2,emission_factor,high,101000.0,79208881.606,58680246.735
G100000107410,S1,lifetime,central,40,36604017.349,25145987.973
G100000107410,S1,lifetime,low,30,27038815.099,15580785.723
G100000107410,S1,lifetime,high,50,46450385.232,34992355.856
G100000107410,S1,capacity_factor,central,0.6145,36604017.349,25145987.973
G100000107410,S1,capacity_factor,low,0.4862,28961551.236,19895816.685
G100000107410,S1,capacity_factor,high,0.6445,38391032.026,26373619.607
G100000107410,S1,efficiency,central,0.35,36604017.349,25145987.973
G100000107410,S1,efficiency,low,0.325,41628024.695,28537192.934
G100000107410,S1,efficiency,high,0.374,32412832.978,22316938.525
G100000107410,S1,emission_factor,central,98300.0,36604017.349,25145987.973
G100000107410,S1,emission_factor,low,94600.0,34145563.259,23486531.464
G100000107410,S1,emission_factor,high,101000.0,38397835.552,26356815.259
G100000107410,S2,lifetime,central,40,36604017.349,25145987.973
G100000107410,S2,lifetime,low,30,27038815.099,15580785.723
G100000107410,S2,lifetime,high,50,46450385.232,34992355.856
G100000107410,S2,capacity_factor,central,0.6145,36604017.349,25145987.973
G100000107410,S2,capacity_factor,low,0.4862,28961551.236,19895816.685
G100000107410,S2,capacity_factor,high,0.6445,38391032.026,26373619.607
G100000107410,S2,efficiency,central,0.35,36604017.349,25145987.973
G100000107410,S2,efficiency,low,0.325,41628024.695,28537192.934
G100000107410,S2,efficiency,high,0.374,32412832.978,22316938.525
G100000107410,S2,emission_factor,central,98300.0,36604017.349,25145987.973
G100000107410,S2,emission_factor,low,94600.0,34145563.259,23486531.464
G100000107410,S2,emission_factor,high,101000.0,38397835.552,26356815.259
G100000107411,S1,lifetime,central,40,36543101.157,26118169.137
G100000107411,S1,lifetime,low,30,26949241.915,16524309.895
G100000107411,S1,lifetime,high,50,46416934.392,35992002.372
G100000107411,S1,capacity_factor,central,0.6145,36543101.157,26118169.137
G100000107411,S1,capacity_factor,low,0.4862,28913353.591,20665018.445
G100000107411,S1,capacity_factor,high,0.6445,38327141.894,27393262.829
G100000107411,S1,efficiency,central,0.35,36543101.157,26118169.137
G100000107411,S1,efficiency,low,0.325,41567108.503,29634974.281
G100000107411,S1,efficiency,high,0.374,32351916.785,23184340.079
G100000107411,S1,emission_factor,central,98300.0,36543101.157,26118169.137
G100000107411,S1,emission_factor,low,94600.0,34084647.066,24397251.275
G100000107411,S1,emission_factor,high,101000.0,38336919.36,27373841.878
G100000107411,S2,lifetime,central,40,36543101.157,26118169.137
G100000107411,S2,lifetime,low,30,26949241.915,16524309.895
G100000107411,S2,lifetime,high,50,46416934.392,35992002.372
G100000107411,S2,capacity_factor,central,0.6145,36543101.157,26118169.137
G100000107411,S2,capacity_factor,low,0.4862,28913353.591,20665018.445
G100000107411,S2,capacity_factor,high,0.6445,38327141.894,27393262.829
G100000107411,S2,efficiency,central,0.35,36543101.157,26118169.137
G100000107411,S2,efficiency,low,0.325,41567108.503,29634974.281
G100000107411,S2,efficiency,high,0.374,32351916.785,23184340.079
G100000107411,S2,emission_factor,central,98300.0,36543101.157,26118169.137
G100000107411,S2,emission_factor,low,94600.0,34084647.066,24397251.275
G100000107411,S2,emission_factor,high,101000.0,38336919.36,27373841.878
G100000107412,S1,lifetime,central,40,63056021.077,57158156.986
G100000107412,S1,lifetime,low,30,46352395.8,40454531.709
G100000107412,S1,lifetime,high,50,80355015.623,74457151.532
G100000107412,S1,capacity_factor,central,0.6145,63056021.077,57158156.986
G100000107412,S1,capacity_factor,low,0.4862,49890703.737,45224240.724
G100000107412,S1,capacity_factor,high,0.6445,66134427.314,59948628.444
G100000107412,S1,efficiency,central,0.39,63056021.077,57158156.986
G100000107412,S1,efficiency,low,0.363,72286294.082,65465402.691
G100000107412,S1,efficiency,high,0.417,55020973.878,49926614.507
G100000107412,S1,emission_factor,central,94600.0,63056021.077,57158156.986
G100000107412,S1,emission_factor,low,89500.0,56366196.751,51137315.093
G100000107412,S1,emission_factor,high,99700.0,69746607.122,63179684.427
G100000107412,S2,lifetime,central,40,63056021.077,57158156.986
G100000107412,S2,lifetime,low,30,46352395.8,40454531.709
G100000107412,S2,lifetime,high,50,80355015.623,74457151.532
G100000107412,S2,capacity_factor,central,0.6145,63056021.077,57158156.986
G100000107412,S2,capacity_factor,low,0.4862,49890703.737,45224240.724
G100000107412,S2,capacity_factor,high,0.6445,66134427.314,59948628.444
G100000107412,S2,efficiency,central,0.39,63056021.077,57158156.986
G100000107412,S2,efficiency,low,0.363,72286294.082,65465402.691
G100000107412,S2,efficiency,high,0.417,55020973.878,49926614.507
G100000107412,S2,emission_factor,central,94600.0,63056021.077,57158156.986
G100000107412,S2,emission_factor,low,89500.0,56366196.751,51137315.093
G100000107412,S2,emission_factor,high,99700.0,69746607.122,63179684.427
G100000107413,S1,lifetime,central,40,63056021.077,57158156.986
G100000107413,S1,lifetime,low,30,46352395.8,40454531.709
G100000107413,S1,lifetime,high,50,80355015.623,74457151.532
G100000107413,S1,capacity_factor,central,0.6145,63056021.077,57158156.986
G100000107413,S1,capacity_factor,low,0.4862,49890703.737,45224240.724
G100000107413,S1,capacity_factor,high,0.6445,66134427.314,59948628.444
G100000107413,S1,efficiency,central,0.39,63056021.077,57158156.986
G100000107413,S1,efficiency,low,0.363,72286294.082,65465402.691
G100000107413,S1,efficiency,high,0.417,55020973.878,49926614.507
G100000107413,S1,emission_factor,central,94600.0,63056021.077,57158156.986
G100000107413,S1,emission_factor,low,89500.0,56366196.751,51137315.093
G100000107413,S1,emission_factor,high,99700.0,69746607.122,63179684.427
G100000107413,S2,lifetime,central,40,63056021.077,57158156.986
G100000107413,S2,lifetime,low,30,46352395.8,40454531.709
G100000107413,S2,lifetime,high,50,80355015.623,74457151.532
G100000107413,S2,capacity_factor,central,0.6145,63056021.077,57158156.986
G100000107413,S2,capacity_factor,low,0.4862,49890703.737,45224240.724
G100000107413,S2,capacity_factor,high,0.6445,66134427.314,59948628.444
G100000107413,S2,efficiency,central,0.39,63056021.077,57158156.986
G100000107413,S2,efficiency,low,0.363,72286294.082,65465402.691
G100000107413,S2,efficiency,high,0.417,55020973.878,49926614.507
G100000107413,S2,emission_factor,central,94600.0,63056021.077,57158156.986
G100000107413,S2,emission_factor,low,89500.0,56366196.751,51137315.093
G100000107413,S2,emission_factor,high,99700.0,69746607.122,63179684.427
G100000401318,S1,lifetime,central,30,-4066615.642,-4066615.642
G100000401318,S1,lifetime,low,25,-3638386.362,-3638386.362
G100000401318,S1,lifetime,high,40,-4640194.898,-4640194.898
G100000401318,S1,capacity_factor,central,0.2423,-4066615.642,-4066615.642
G100000401318,S1,capacity_factor,low,0.2423,-4066615.642,-4066615.642
G100000401318,S1,capacity_factor,high,0.4453,-7473644.013,-7473644.013
G100000401318,S1,efficiency,central,0.55,-4066615.642,-4066615.642
G100000401318,S1,efficiency,low,0.511,-2192853.526,-2192853.526
G100000401318,S1,efficiency,high,0.589,-5692239.477,-5692239.477
G100000401318,S1,emission_factor,central,56100.0,-4066615.642,-4066615.642
G100000401318,S1,emission_factor,low,54300.0,-4854186.067,-4854186.067
G100000401318,S1,emission_factor,high,58300.0,-3103650.688,-3103650.688
G100000401318,S2,lifetime,central,30,-4066615.642,-4066615.642
G100000401318,S2,lifetime,low,25,-3638386.362,-3638386.362
G100000401318,S2,lifetime,high,40,-4640194.898,-4640194.898
G100000401318,S2,capacity_factor,central,0.2423,-4066615.642,-4066615.642
G100000401318,S2,capacity_factor,low,0.2423,-4066615.642,-4066615.642
G100000401318,S2,capacity_factor,high,0.4453,-7473644.013,-7473644.013
G100000401318,S2,efficiency,central,0.55,-4066615.642,-4066615.642
G100000401318,S2,efficiency,low,0.511,-2192853.526,-2192853.526
G100000401318,S2,efficiency,high,0.589,-5692239.477,-5692239.477
G100000401318,S2,emission_factor,central,56100.0,-4066615.642,-4066615.642
G100000401318,S2,emission_factor,low,54300.0,-4854186.067,-4854186.067
G100000401318,S2,emission_factor,high,58300.0,-3103650.688,-3103650.688
G100000406001,S1,lifetime,central,30,-5983421.953,-5983421.953
G100000406001,S1,lifetime,low,25,-5344187.862,-5344187.862
G100000406001,S1,lifetime,high,40,-6856057.578,-6856057.578
G100000406001,S1,capacity_factor,central,0.2423,-5983421.953,-5983421.953
G100000406001,S1,capacity_factor,low,0.2423,-5983421.953,-5983421.953
G100000406001,S1,capacity_factor,high,0.4453,-10996359.041,-10996359.041
G100000406001,S1,efficiency,central,0.55,-5983421.953,-5983421.953
G100000406001,S1,efficiency,low,0.511,-3306618.933,-3306618.933
G100000406001,S1,efficiency,high,0.589,-8305741.72,-8305741.72
G100000406001,S1,emission_factor,central,56100.0,-5983421.953,-5983421.953
G100000406001,S1,emission_factor,low,54300.0,-7108522.563,-7108522.563
G100000406001,S1,emission_factor,high,58300.0,-4607757.736,-4607757.736
G100000406001,S2,lifetime,central,30,-5983421.953,-5983421.953
G100000406001,S2,lifetime,low,25,-5344187.862,-5344187.862
G100000406001,S2,lifetime,high,40,-6856057.578,-6856057.578
G100000406001,S2,capacity_factor,central,0.2423,-5983421.953,-5983421.953
G100000406001,S2,capacity_factor,low,0.2423,-5983421.953,-5983421.953
G100000406001,S2,capacity_factor,high,0.4453,-10996359.041,-10996359.041
G100000406001,S2,efficiency,central,0.55,-5983421.953,-5983421.953
G100000406001,S2,efficiency,low,0.511,-3306618.933,-3306618.933
G100000406001,S2,efficiency,high,0.589,-8305741.72,-8305741.72
G100000406001,S2,emission_factor,central,56100.0,-5983421.953,-5983421.953
G100000406001,S2,emission_factor,low,54300.0,-7108522.563,-7108522.563
G100000406001,S2,emission_factor,high,58300.0,-4607757.736,-4607757.736
G100000404544,S1,lifetime,central,30,-8714176.373,-8714176.373
G100000404544,S1,lifetime,low,25,-7796542.201,-7796542.201
G100000404544,S1,lifetime,high,40,-9943274.779,-9943274.779
G100000404544,S1,capacity_factor,central,0.2423,-8714176.373,-8714176.373
G100000404544,S1,capacity_factor,low,0.2423,-8714176.373,-8714176.373
G100000404544,S1,capacity_factor,high,0.4453,-16014951.459,-16014951.459
G100000404544,S1,efficiency,central,0.55,-8714176.373,-8714176.373
G100000404544,S1,efficiency,low,0.511,-4698971.843,-4698971.843
G100000404544,S1,efficiency,high,0.589,-12197656.022,-12197656.022
G100000404544,S1,emission_factor,central,56100.0,-8714176.373,-8714176.373
G100000404544,S1,emission_factor,low,54300.0,-10401827.285,-10401827.285
G100000404544,S1,emission_factor,high,58300.0,-6650680.045,-6650680.045
G100000404544,S2,lifetime,central,30,-8714176.373,-8714176.373
G100000404544,S2,lifetime,low,25,-7796542.201,-7796542.201
G100000404544,S2,lifetime,high,40,-9943274.779,-9943274.779
G100000404544,S2,capacity_factor,central,0.2423,-8714176.373,-8714176.373
G100000404544,S2,capacity_factor,low,0.2423,-8714176.373,-8714176.373
G100000404544,S2,capacity_factor,high,0.4453,-16014951.459,-16014951.459
G100000404544,S2,efficiency,central,0.55,-8714176.373,-8714176.373
G100000404544,S2,efficiency,low,0.511,-4698971.843,-4698971.843
G100000404544,S2,efficiency,high,0.589,-12197656.022,-12197656.022
G100000404544,S2,emission_factor,central,56100.0,-8714176.373,-8714176.373
G100000404544,S2,emission_factor,low,54300.0,-10401827.285,-10401827.285
G100000404544,S2,emission_factor,high,58300.0,-6650680.045,-6650680.045
G100000109514,S1,lifetime,central,40,57066425.868,50418713.765
G100000109514,S1,lifetime,low,30,41936711.654,35288999.551
G100000109514,S1,lifetime,high,50,72739688.373,66091976.27
G100000109514,S1,capacity_factor,central,0.6145,57066425.868,50418713.765
G100000109514,S1,capacity_factor,low,0.4862,45151661.931,39891909.9
G100000109514,S1,capacity_factor,high,0.6445,59852418.996,52880164.4
G100000109514,S1,efficiency,central,0.39,57066425.868,50418713.765
G100000109514,S1,efficiency,low,0.363,65457583.148,57760976.385
G100000109514,S1,efficiency,high,0.417,49761837.508,44027198.95
G100000109514,S1,emission_factor,central,94600.0,57066425.868,50418713.765
G100000109514,S1,emission_factor,low,89500.0,50984767.388,45097262.595
G100000109514,S1,emission_factor,high,99700.0,63148776.824,55740770.852
G100000109514,S2,lifetime,central,40,57066425.868,50418713.765
G100000109514,S2,lifetime,low,30,41936711.654,35288999.551
G100000109514,S2,lifetime,high,50,72739688.373,66091976.27
G100000109514,S2,capacity_factor,central,0.6145,57066425.868,50418713.765
G100000109514,S2,capacity_factor,low,0.4862,45151661.931,39891909.9
G100000109514,S2,capacity_factor,high,0.6445,59852418.996,52880164.4
G100000109514,S2,efficiency,central,0.39,57066425.868,50418713.765
G100000109514,S2,efficiency,low,0.363,65457583.148,57760976.385
G100000109514,S2,efficiency,high,0.417,49761837.508,44027198.95
G100000109514,S2,emission_factor,central,94600.0,57066425.868,50418713.765
G100000109514,S2,emission_factor,low,89500.0,50984767.388,45097262.595
G100000109514,S2,emission_factor,high,99700.0,63148776.824,55740770.852
G100000109515,S1,lifetime,central,40,57323655.524,51961960.895
G100000109515,S1,lifetime,low,30,42138541.637,36776847.008
G100000109515,S1,lifetime,high,50,73050014.2,67688319.571
G100000109515,S1,capacity_factor,central,0.6145,57323655.524,51961960.895
G100000109515,S1,capacity_factor,low,0.4862,45355185.217,41112946.116
G100000109515,S1,capacity_factor,high,0.6445,60122206.65,54498753.131
G100000109515,S1,efficiency,central,0.39,57323655.524,51961960.895
G100000109515,S1,efficiency,low,0.363,65714812.804,59514002.447
G100000109515,S1,efficiency,high,0.417,50019067.164,45387831.371
G100000109515,S1,emission_factor,central,94600.0,57323655.524,51961960.895
G100000109515,S1,emission_factor,low,89500.0,51241997.044,46488468.263
G100000109515,S1,emission_factor,high,99700.0,63406006.48,57436076.756
G100000109515,S2,lifetime,central,40,57323655.524,51961960.895
G100000109515,S2,lifetime,low,30,42138541.637,36776847.008
G100000109515,S2,lifetime,high,50,73050014.2,67688319.571
G100000109515,S2,capacity_factor,central,0.6145,57323655.524,51961960.895
G100000109515,S2,capacity_factor,low,0.4862,45355185.217,41112946.116
G100000109515,S2,capacity_factor,high,0.6445,60122206.65,54498753.131
G100000109515,S2,efficiency,central,0.39,57323655.524,51961960.895
G100000109515,S2,efficiency,low,0.363,65714812.804,59514002.447
G100000109515,S2,efficiency,high,0.417,50019067.164,45387831.371
