gem_unit_id,gem_location_id,country,plant_name,unit_name,fuel_type,fuel_id,technology,status,capacity_mw,start_year,end_year,lifetime_years,lifetime_source,capacity_factor,cf_source,cf_low,cf_high,heat_rate_mj_per_kwh,heat_rate_source,ef_kgco2_per_tj,ef_basis,intensity_gco2_per_kwh,biogenic,biogenic_intensity_gco2_per_kwh,biogenic_lifetime_tco2,scenario,years_counted,years_dropped,e_prod_lifetime_tco2,e_ref_lifetime_tco2,ti_lifetime_tco2,ti_remaining_tco2,analysis_year,crossover_year,direction,layer1_tier,layer2_tier,tier,latitude,longitude,matched_companies,wiki_url
G100000900949,L100000900833,PK,Metro Power wind farm,--,wind,,Onshore,operating,50.0,2016,2040,25,default,0.2752,country_implied,0.24,0.3186,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1041692.91,-1041692.91,-513299.463,2026,,contribution,A,B,B,25.1718,67.9695,dl_enc,https://www.gem.wiki/Metro_Power_wind_farm
G100000603079,L100000603045,PK,Patrind hydroelectric plant,,hydro,,run-of-river,operating,150.0,2017,2076,60,default,0.4087,country_implied,0.372,0.4107,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,60,0,0.0,7330101.971,-7330101.971,-5221349.942,2026,,contribution,A,B,B,34.3411,73.4295,daewoo_ec,https://www.gem.wiki/Patrind_hydroelectric_plant
G100000918205,L100000914714,PL,Łosino wind farm,--,wind,,Onshore,operating,48.0,2008,2032,25,default,0.2582,country_implied,0.2582,0.2955,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1939710.193,-1939710.193,-390273.124,2026,,contribution,A,B,B,54.4128,16.9758,mitsui,https://www.gem.wiki/Łosino_wind_farm
G100000918205,L100000914714,PL,Łosino wind farm,--,wind,,Onshore,operating,48.0,2008,2032,25,default,0.2582,country_implied,0.2582,0.2955,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1833858.874,-1833858.874,-284421.805,2026,,contribution,A,B,B,54.4128,16.9758,mitsui,https://www.gem.wiki/Łosino_wind_farm
G100000402109,L100000402537,PR,EcoElectrica power station,CC,gas,natural_gas,combined cycle,operating,574.0,2000,2029,30,default,0.4527,country_implied,0.4251,0.4527,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,25075547.28,45899490.211,-20823942.938,-2554553.851,2026,,contribution,A,C,C,17.981025,-66.75542,mitsui,https://www.gem.wiki/EcoElectrica_power_station
G100000402109,L100000402537,PR,EcoElectrica power station,CC,gas,natural_gas,combined cycle,operating,574.0,2000,2029,30,default,0.4527,country_implied,0.4251,0.4527,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,25075547.28,44788483.9,-19712936.627,-1443547.54,2026,,contribution,A,C,C,17.981025,-66.75542,mitsui,https://www.gem.wiki/EcoElectrica_power_station
G100000400584,L100000400584,PT,Elecgas Pego power station,G3,gas,natural_gas,combined cycle,operating,418.0,2011,2040,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,9253323.15,4358208.352,4895114.788,3976577.988,2026,2013,liability,A,C,C,39.4689,-8.1113,marubeni,https://www.gem.wiki/Elecgas_Pego_power_station
G100000400584,L100000400584,PT,Elecgas Pego power station,G3,gas,natural_gas,combined cycle,operating,418.0,2011,2040,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,9253323.15,4358208.352,4895114.788,3976577.988,2026,2013,liability,A,C,C,39.4689,-8.1113,marubeni,https://www.gem.wiki/Elecgas_Pego_power_station
G100000400585,L100000400584,PT,Elecgas Pego power station,G4,gas,natural_gas,combined cycle,operating,418.0,2011,2040,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,9253323.15,4358208.352,4895114.788,3976577.988,2026,2013,liability,A,C,C,39.4689,-8.1113,marubeni,https://www.gem.wiki/Elecgas_Pego_power_station
G100000400585,L100000400584,PT,Elecgas Pego power station,G4,gas,natural_gas,combined cycle,operating,418.0,2011,2040,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,9253323.15,4358208.352,4895114.788,3976577.988,2026,2013,liability,A,C,C,39.4689,-8.1113,marubeni,https://www.gem.wiki/Elecgas_Pego_power_station
G100000107913,L100000103283,PT,Pego power station,Unit 1,coal,bituminous,subcritical,retired,341.0,1992,2021,30,retired_year,0.1361,country_implied,0.1361,0.8458,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,30,0,11867615.25,5598813.031,6268802.218,0,2026,1992,liability,A,C,C,39.468174,-8.109231,marubeni,https://www.gem.wiki/Pego_power_station
G100000107913,L100000103283,PT,Pego power station,Unit 1,coal,bituminous,subcritical,retired,341.0,1992,2021,30,retired_year,0.1361,country_implied,0.1361,0.8458,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,30,0,11867615.25,5598813.031,6268802.218,0,2026,1992,liability,A,C,C,39.468174,-8.109231,marubeni,https://www.gem.wiki/Pego_power_station
G100000107914,L100000103283,PT,Pego power station,Unit 2,coal,bituminous,subcritical,retired,341.0,1995,2021,27,retired_year,0.1361,country_implied,0.1361,0.8458,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,27,0,10680853.725,4878865.513,5801988.211,0,2026,1995,liability,A,C,C,39.468174,-8.109231,marubeni,https://www.gem.wiki/Pego_power_station
G100000107914,L100000103283,PT,Pego power station,Unit 2,coal,bituminous,subcritical,retired,341.0,1995,2021,27,retired_year,0.1361,country_implied,0.1361,0.8458,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,27,0,10680853.725,4878865.513,5801988.211,0,2026,1995,liability,A,C,C,39.468174,-8.109231,marubeni,https://www.gem.wiki/Pego_power_station
G100000114668,L100000400593,PT,Tapada do Outeiro power station,Unit 2,coal,bituminous,subcritical,retired,50.0,1964,2000,37,retired_year,0.1361,country_implied,0.1361,0.8458,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,11,26,638043.835,365592.612,272451.217,0,2026,1990,liability,A,C,C,41.07,-8.4587,marubeni,https://www.gem.wiki/Tapada_do_Outeiro_power_station
G100000114668,L100000400593,PT,Tapada do Outeiro power station,Unit 2,coal,bituminous,subcritical,retired,50.0,1964,2000,37,retired_year,0.1361,country_implied,0.1361,0.8458,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,11,26,638043.835,365592.612,272451.217,0,2026,1990,liability,A,C,C,41.07,-8.4587,marubeni,https://www.gem.wiki/Tapada_do_Outeiro_power_station
G100000400593,L100000400593,PT,Tapada do Outeiro power station,G1,gas,natural_gas,combined cycle,operating,330.0,1998,2027,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,7305255.12,7447969.997,-142714.883,347883.132,2026,2010,contribution,A,C,C,41.07,-8.4587,marubeni,https://www.gem.wiki/Tapada_do_Outeiro_power_station
G100000400593,L100000400593,PT,Tapada do Outeiro power station,G1,gas,natural_gas,combined cycle,operating,330.0,1998,2027,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,7305255.12,7447969.997,-142714.883,347883.132,2026,2010,contribution,A,C,C,41.07,-8.4587,marubeni,https://www.gem.wiki/Tapada_do_Outeiro_power_station
G100000400594,L100000400593,PT,Tapada do Outeiro power station,G2,gas,natural_gas,combined cycle,operating,330.0,1998,2027,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,7305255.12,7447969.997,-142714.883,347883.132,2026,2010,contribution,A,C,C,41.07,-8.4587,marubeni,https://www.gem.wiki/Tapada_do_Outeiro_power_station
G100000400594,L100000400593,PT,Tapada do Outeiro power station,G2,gas,natural_gas,combined cycle,operating,330.0,1998,2027,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,7305255.12,7447969.997,-142714.883,347883.132,2026,2010,contribution,A,C,C,41.07,-8.4587,marubeni,https://www.gem.wiki/Tapada_do_Outeiro_power_station
G100000400595,L100000400593,PT,Tapada do Outeiro power station,G3,gas,natural_gas,combined cycle,operating,330.0,1999,2028,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,7305255.12,7163009.608,142245.506,534591.288,2026,2010,liability,A,C,C,41.07,-8.4587,marubeni,https://www.gem.wiki/Tapada_do_Outeiro_power_station
G100000400595,L100000400593,PT,Tapada do Outeiro power station,G3,gas,natural_gas,combined cycle,operating,330.0,1999,2028,30,default,0.2294,country_implied,0.1534,0.4738,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,7305255.12,7163009.608,142245.506,534591.288,2026,2010,liability,A,C,C,41.07,-8.4587,marubeni,https://www.gem.wiki/Tapada_do_Outeiro_power_station
G100000804692,L100000804101,QA,Al Kharsaah Solar,2,solar,,PV,operating,450.0,2022,2046,25,default,0.1461,country_implied,0.0832,0.303,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,8079411.566,-8079411.566,-6729233.22,2026,,contribution,A,B,B,25.3171,51.5122,marubeni,https://www.gem.wiki/Al_Kharsaah_Solar
G100000804693,L100000804101,QA,Al Kharsaah Solar,1,solar,,PV,operating,350.0,2022,2046,25,default,0.1461,country_implied,0.0832,0.303,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,6283986.775,-6283986.775,-5233848.061,2026,,contribution,A,B,B,25.2353,51.0137,marubeni,https://www.gem.wiki/Al_Kharsaah_Solar
G100000404740,L100000405536,QA,Ras Laffan C power plant,1,gas,natural_gas,combined cycle,operating,683.0,2011,2040,30,default,0.4891,country_implied,0.4686,0.4936,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,32236389.9,50979404.804,-18743014.905,-8598882.012,2026,,contribution,A,C,C,25.936944,51.522222,mitsui;shikoku,https://www.gem.wiki/Ras_Laffan_C_power_plant
G100000404741,L100000405536,QA,Ras Laffan C power plant,2,gas,natural_gas,combined cycle,operating,683.0,2011,2040,30,default,0.4891,country_implied,0.4686,0.4936,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,32236389.9,50979404.804,-18743014.905,-8598882.012,2026,,contribution,A,C,C,25.936944,51.522222,mitsui;shikoku,https://www.gem.wiki/Ras_Laffan_C_power_plant
G100000404742,L100000405536,QA,Ras Laffan C power plant,3,gas,natural_gas,combined cycle,operating,683.0,2011,2040,30,default,0.4891,country_implied,0.4686,0.4936,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,32236389.9,50979404.804,-18743014.905,-8598882.012,2026,,contribution,A,C,C,25.936944,51.522222,mitsui;shikoku,https://www.gem.wiki/Ras_Laffan_C_power_plant
G100000404743,L100000405536,QA,Ras Laffan C power plant,4,gas,natural_gas,combined cycle,operating,683.0,2011,2040,30,default,0.4891,country_implied,0.4686,0.4936,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,32236389.9,50979404.804,-18743014.905,-8598882.012,2026,,contribution,A,C,C,25.936944,51.522222,mitsui;shikoku,https://www.gem.wiki/Ras_Laffan_C_power_plant
G100000404749,L100000405538,QA,Umm Al Houl power plant,1,gas,natural_gas,combined cycle,operating,1260.0,2017,2046,30,default,0.4891,country_implied,0.4686,0.4936,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,59469767.61,91996715.962,-32526948.361,-21448166.855,2026,,contribution,A,C,C,25.115086,51.613097,mitsubishi_corp,https://www.gem.wiki/Umm_Al_Houl_power_plant
G100000410062,L100000405538,QA,Umm Al Houl power plant,2,gas,natural_gas,combined cycle,operating,1260.0,2018,2047,30,default,0.4891,country_implied,0.4686,0.4936,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,59469767.61,91616755.649,-32146988.047,-22337985.412,2026,,contribution,A,C,C,25.115086,51.613097,mitsubishi_corp,https://www.gem.wiki/Umm_Al_Houl_power_plant
G100001050396,L100001044859,RS,Bački Gračac solar farm,--,solar,,PV,announced,66.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,362932.384,-362932.384,-362932.384,2026,,contribution,A,B,B,45.5715,19.3272,hyundai_engineering,https://www.gem.wiki/Bački_Gračac_solar_farm
G100001050396,L100001044859,RS,Bački Gračac solar farm,--,solar,,PV,announced,66.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,248084.458,-248084.458,-248084.458,2026,,contribution,A,B,B,45.5715,19.3272,hyundai_engineering,https://www.gem.wiki/Bački_Gračac_solar_farm
G100001050400,L100001044863,RS,Jablanica solar farm,--,solar,,PV,announced,303.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1666189.579,-1666189.579,-1666189.579,2026,,contribution,A,B,B,42.918,21.7492,hyundai_engineering,https://www.gem.wiki/Jablanica_solar_farm
G100001050400,L100001044863,RS,Jablanica solar farm,--,solar,,PV,announced,303.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1138933.196,-1138933.196,-1138933.196,2026,,contribution,A,B,B,42.918,21.7492,hyundai_engineering,https://www.gem.wiki/Jablanica_solar_farm
G100001050397,L100001044860,RS,Jasenica solar farm,--,solar,,PV,announced,70.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,384928.287,-384928.287,-384928.287,2026,,contribution,A,B,B,43.1824,21.7668,hyundai_engineering,https://www.gem.wiki/Jasenica_solar_farm
G100001050397,L100001044860,RS,Jasenica solar farm,--,solar,,PV,announced,70.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,263119.878,-263119.878,-263119.878,2026,,contribution,A,B,B,43.1824,21.7668,hyundai_engineering,https://www.gem.wiki/Jasenica_solar_farm
G100001050401,L100001044864,RS,Sikole solar farm,--,solar,,PV,announced,461.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,2535027.706,-2535027.706,-2535027.706,2026,,contribution,A,B,B,44.1784,22.318,hyundai_engineering,https://www.gem.wiki/Sikole_solar_farm
G100001050401,L100001044864,RS,Sikole solar farm,--,solar,,PV,announced,461.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1732832.355,-1732832.355,-1732832.355,2026,,contribution,A,B,B,44.1784,22.318,hyundai_engineering,https://www.gem.wiki/Sikole_solar_farm
G100001050399,L100001044862,RS,Srpska Kuća solar farm,--,solar,,PV,announced,35.1,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,193014.042,-193014.042,-193014.042,2026,,contribution,A,B,B,42.4683,21.8071,hyundai_engineering,https://www.gem.wiki/Srpska_Kuća_solar_farm
G100001050399,L100001044862,RS,Srpska Kuća solar farm,--,solar,,PV,announced,35.1,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,131935.828,-131935.828,-131935.828,2026,,contribution,A,B,B,42.4683,21.8071,hyundai_engineering,https://www.gem.wiki/Srpska_Kuća_solar_farm
G100001050398,L100001044861,RS,Togočevce solar farm,--,solar,,PV,announced,66.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,362932.384,-362932.384,-362932.384,2026,,contribution,A,B,B,42.938,21.8674,hyundai_engineering,https://www.gem.wiki/Togočevce_solar_farm
G100001050398,L100001044861,RS,Togočevce solar farm,--,solar,,PV,announced,66.0,2028,2052,25,default,0.0425,country_implied,0.0163,0.0609,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,248084.458,-248084.458,-248084.458,2026,,contribution,A,B,B,42.938,21.8674,hyundai_engineering,https://www.gem.wiki/Togočevce_solar_farm
G100000200353,L100000200317,RS,Vinca Waste-to-Energy power station,1,bioenergy,wood,,operating,30.0,2023,2052,30,default,0.9361,country_implied,0.7763,0.9361,13.4328,default,112000.0,ipcc_default,0.0,yes,1504.478,11103364.327,S1,30,0,0.0,4462577.165,-4462577.165,-3970280.097,2026,,contribution,A,C,C,44.7716,20.6028,itochu,https://www.gem.wiki/Vinca_Waste-to-Energy_power_station
G100000200353,L100000200317,RS,Vinca Waste-to-Energy power station,1,bioenergy,wood,,operating,30.0,2023,2052,30,default,0.9361,country_implied,0.7763,0.9361,13.4328,default,112000.0,ipcc_default,0.0,yes,1504.478,11103364.327,S2,30,0,0.0,3299077.357,-3299077.357,-2806780.289,2026,,contribution,A,C,C,44.7716,20.6028,itochu,https://www.gem.wiki/Vinca_Waste-to-Energy_power_station
G100001070617,L100001061607,RU,Arctic LNG 2 Terminal power station,Phase 1,gas,natural_gas,internal combustion,operating,500.0,2025,2054,30,default,0.5384,country_implied,0.5384,0.5639,8.5714,default,56100.0,ipcc_default,480.857,no,0.0,0.0,S1,30,0,34018604.01,32252272.734,1766331.286,1692927.507,2026,2025,liability,A,C,C,70.99517,73.8295,mitsui,https://www.gem.wiki/Arctic_LNG_2_Terminal_power_station
G100001070617,L100001061607,RU,Arctic LNG 2 Terminal power station,Phase 1,gas,natural_gas,internal combustion,operating,500.0,2025,2054,30,default,0.5384,country_implied,0.5384,0.5639,8.5714,default,56100.0,ipcc_default,480.857,no,0.0,0.0,S2,30,0,34018604.01,10540668.062,23477935.963,23404532.184,2026,2025,liability,A,C,C,70.99517,73.8295,mitsui,https://www.gem.wiki/Arctic_LNG_2_Terminal_power_station
G100001070620,L100001061607,RU,Arctic LNG 2 Terminal power station,Phase 2 (Beregovaya GTES),gas,natural_gas,internal combustion,construction,500.0,2028,2057,30,default,0.5384,country_implied,0.5384,0.5639,8.5714,default,56100.0,ipcc_default,480.857,no,0.0,0.0,S1,30,0,34018604.01,32342957.478,1675646.54,1675646.54,2026,2028,liability,A,C,C,70.99517,73.8295,mitsui,https://www.gem.wiki/Arctic_LNG_2_Terminal_power_station
G100001070620,L100001061607,RU,Arctic LNG 2 Terminal power station,Phase 2 (Beregovaya GTES),gas,natural_gas,internal combustion,construction,500.0,2028,2057,30,default,0.5384,country_implied,0.5384,0.5639,8.5714,default,56100.0,ipcc_default,480.857,no,0.0,0.0,S2,30,0,34018604.01,7794992.809,26223611.217,26223611.217,2026,2028,liability,A,C,C,70.99517,73.8295,mitsui,https://www.gem.wiki/Arctic_LNG_2_Terminal_power_station
G100001070621,L100001061607,RU,Arctic LNG 2 Terminal power station,Phase 3,gas,natural_gas,internal combustion,operating,500.0,2025,2054,30,default,0.5384,country_implied,0.5384,0.5639,8.5714,default,56100.0,ipcc_default,480.857,no,0.0,0.0,S1,30,0,34018604.01,32252272.734,1766331.286,1692927.507,2026,2025,liability,A,C,C,70.99517,73.8295,mitsui,https://www.gem.wiki/Arctic_LNG_2_Terminal_power_station
G100001070621,L100001061607,RU,Arctic LNG 2 Terminal power station,Phase 3,gas,natural_gas,internal combustion,operating,500.0,2025,2054,30,default,0.5384,country_implied,0.5384,0.5639,8.5714,default,56100.0,ipcc_default,480.857,no,0.0,0.0,S2,30,0,34018604.01,10540668.062,23477935.963,23404532.184,2026,2025,liability,A,C,C,70.99517,73.8295,mitsui,https://www.gem.wiki/Arctic_LNG_2_Terminal_power_station
G100001021007,L100001018745,SA,Al Sadawi solar farm,--,solar,,PV,pre-construction,2000.0,2027,2051,25,default,0.1515,country_implied,0.1464,0.3165,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,45745307.57,-45745307.57,-45745307.57,2026,,contribution,A,B,B,24.657,46.7412,kepco,https://www.gem.wiki/Al_Sadawi_solar_farm
G100001004868,L100001004183,SA,Nairyah IPP Power Plant,1-النعيرية 1-Nairyah IPP 1,gas,natural_gas,combined cycle,construction,1800.0,2028,2057,30,default,0.4736,country_implied,0.4018,0.4736,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,82264456.41,154309512.87,-72045056.473,-72045056.473,2026,,contribution,A,C,C,27.47574,48.49949,kepco,https://www.gem.wiki/Nairyah_IPP_Power_Plant
G100001004869,L100001004183,SA,Nairyah IPP Power Plant,2-النعيرية 2-Nairyah IPP 2,gas,natural_gas,combined cycle,construction,1800.0,2028,2057,30,default,0.4736,country_implied,0.4018,0.4736,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,82264456.41,154309512.87,-72045056.473,-72045056.473,2026,,contribution,A,C,C,27.47574,48.49949,jera,https://www.gem.wiki/Nairyah_IPP_Power_Plant
G100000404756,L100000405553,SA,Qurayyah CC power plant,1,gas,natural_gas,combined cycle,operating,683.0,2014,2043,30,default,0.4736,country_implied,0.4018,0.4736,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,31214790.96,58925929.61,-27711138.655,-16471976.614,2026,,contribution,A,C,C,25.8446231,50.1264074,samsung_ct,https://www.gem.wiki/Qurayyah_CC_power_plant
G100000404757,L100000405553,SA,Qurayyah CC power plant,2,gas,natural_gas,combined cycle,operating,683.0,2014,2043,30,default,0.4736,country_implied,0.4018,0.4736,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,31214790.96,58925929.61,-27711138.655,-16471976.614,2026,,contribution,A,C,C,25.8446231,50.1264074,samsung_ct,https://www.gem.wiki/Qurayyah_CC_power_plant
