gem_unit_id,scenario,t,calendar_year,generation_gwh,grid_gco2_per_kwh,grid_basis,e_prod_tco2,e_ref_tco2,ti_tco2,cumulative_ti_tco2
G100000113714,S2,22,2037,1532.124,406.581,pathway,1459410.223,622932.355,836477.868,14907973.195
G100000113714,S2,23,2038,1532.124,397.99,pathway,1459410.223,609770.49,849639.733,15757612.928
G100000113714,S2,24,2039,1532.124,389.581,pathway,1459410.223,596886.86,862523.363,16620136.292
G100000113714,S2,25,2040,1532.124,381.35,pathway,1459410.223,584275.334,875134.889,17495271.181
G100000113714,S2,26,2041,1532.124,373.292,pathway,1459410.223,571930.245,887479.978,18382751.159
G100000113714,S2,27,2042,1532.124,365.405,pathway,1459410.223,559846.077,899564.146,19282315.305
G100000113714,S2,28,2043,1532.124,357.685,pathway,1459410.223,548017.16,911393.063,20193708.368
G100000113714,S2,29,2044,1532.124,350.127,pathway,1459410.223,536438.133,922972.09,21116680.458
G100000113714,S2,30,2045,1532.124,342.729,pathway,1459410.223,525103.786,934306.437,22050986.895
G100000113714,S2,31,2046,1532.124,335.488,pathway,1459410.223,514009.063,945401.16,22996388.055
G100000113714,S2,32,2047,1532.124,328.399,pathway,1459410.223,503148.602,956261.621,23952649.676
G100000113714,S2,33,2048,1532.124,321.461,pathway,1459410.223,492517.654,966892.57,24919542.246
G100000113714,S2,34,2049,1532.124,314.669,pathway,1459410.223,482111.314,977298.909,25896841.155
G100000113714,S2,35,2050,1532.124,308.02,pathway,1459410.223,471924.988,987485.235,26884326.39
G100000113714,S2,36,2051,1532.124,301.512,pathway,1459410.223,461953.771,997456.452,27881782.842
G100000113714,S2,37,2052,1532.124,295.141,pathway,1459410.223,452193.222,1007217.001,28888999.843
G100000113714,S2,38,2053,1532.124,288.905,pathway,1459410.223,442638.897,1016771.326,29905771.169
G100000113714,S2,39,2054,1532.124,282.801,pathway,1459410.223,433286.353,1026123.871,30931895.039
G100000108003,S1,0,2004,232.14,778.5,observed,233758.347,180720.99,53037.357,53037.357
G100000108003,S1,1,2005,232.14,782.08,observed,233758.347,181552.051,52206.296,105243.654
G100000108003,S1,2,2006,232.14,786.64,observed,233758.347,182610.61,51147.738,156391.391
G100000108003,S1,3,2007,232.14,785.24,observed,233758.347,182285.614,51472.734,207864.125
G100000108003,S1,4,2008,232.14,747.06,observed,233758.347,173422.508,60335.839,268199.964
G100000108003,S1,5,2009,232.14,753.13,observed,233758.347,174831.598,58926.749,327126.714
G100000108003,S1,6,2010,232.14,740.75,observed,233758.347,171957.705,61800.642,388927.356
G100000108003,S1,7,2011,232.14,752.36,observed,233758.347,174652.85,59105.497,448032.853
G100000108003,S1,8,2012,232.14,720.28,observed,233758.347,167205.799,66552.548,514585.401
G100000108003,S1,9,2013,232.14,717.51,observed,233758.347,166562.771,67195.576,581780.977
G100000108003,S1,10,2014,232.14,693.85,observed,233758.347,161070.339,72688.008,654468.986
G100000108003,S1,11,2015,232.14,667.85,observed,233758.347,155034.699,78723.648,733192.634
G100000108003,S1,12,2016,232.14,651.76,observed,233758.347,151299.566,82458.781,815651.415
G100000108003,S1,13,2017,232.14,644.21,observed,233758.347,149546.909,84211.438,899862.853
G100000108003,S1,14,2018,232.14,636.89,observed,233758.347,147847.645,85910.703,985773.556
G100000108003,S1,15,2019,232.14,619.63,observed,233758.347,143840.908,89917.439,1075690.995
G100000108003,S1,16,2020,232.14,606.29,observed,233758.347,140744.161,93014.187,1168705.182
G100000108003,S2,0,2004,232.14,778.5,observed,233758.347,180720.99,53037.357,53037.357
G100000108003,S2,1,2005,232.14,782.08,observed,233758.347,181552.051,52206.296,105243.654
G100000108003,S2,2,2006,232.14,786.64,observed,233758.347,182610.61,51147.738,156391.391
G100000108003,S2,3,2007,232.14,785.24,observed,233758.347,182285.614,51472.734,207864.125
G100000108003,S2,4,2008,232.14,747.06,observed,233758.347,173422.508,60335.839,268199.964
G100000108003,S2,5,2009,232.14,753.13,observed,233758.347,174831.598,58926.749,327126.714
G100000108003,S2,6,2010,232.14,740.75,observed,233758.347,171957.705,61800.642,388927.356
G100000108003,S2,7,2011,232.14,752.36,observed,233758.347,174652.85,59105.497,448032.853
G100000108003,S2,8,2012,232.14,720.28,observed,233758.347,167205.799,66552.548,514585.401
G100000108003,S2,9,2013,232.14,717.51,observed,233758.347,166562.771,67195.576,581780.977
G100000108003,S2,10,2014,232.14,693.85,observed,233758.347,161070.339,72688.008,654468.986
G100000108003,S2,11,2015,232.14,667.85,observed,233758.347,155034.699,78723.648,733192.634
G100000108003,S2,12,2016,232.14,651.76,observed,233758.347,151299.566,82458.781,815651.415
G100000108003,S2,13,2017,232.14,644.21,observed,233758.347,149546.909,84211.438,899862.853
G100000108003,S2,14,2018,232.14,636.89,observed,233758.347,147847.645,85910.703,985773.556
G100000108003,S2,15,2019,232.14,619.63,observed,233758.347,143840.908,89917.439,1075690.995
G100000108003,S2,16,2020,232.14,606.29,observed,233758.347,140744.161,93014.187,1168705.182
G100000108004,S1,0,2005,232.14,782.08,observed,233758.347,181552.051,52206.296,52206.296
G100000108004,S1,1,2006,232.14,786.64,observed,233758.347,182610.61,51147.738,103354.034
G100000108004,S1,2,2007,232.14,785.24,observed,233758.347,182285.614,51472.734,154826.768
G100000108004,S1,3,2008,232.14,747.06,observed,233758.347,173422.508,60335.839,215162.607
G100000108004,S1,4,2009,232.14,753.13,observed,233758.347,174831.598,58926.749,274089.356
G100000108004,S1,5,2010,232.14,740.75,observed,233758.347,171957.705,61800.642,335889.999
G100000108004,S1,6,2011,232.14,752.36,observed,233758.347,174652.85,59105.497,394995.496
G100000108004,S1,7,2012,232.14,720.28,observed,233758.347,167205.799,66552.548,461548.044
G100000108004,S1,8,2013,232.14,717.51,observed,233758.347,166562.771,67195.576,528743.62
G100000108004,S1,9,2014,232.14,693.85,observed,233758.347,161070.339,72688.008,601431.628
G100000108004,S1,10,2015,232.14,667.85,observed,233758.347,155034.699,78723.648,680155.277
G100000108004,S1,11,2016,232.14,651.76,observed,233758.347,151299.566,82458.781,762614.058
G100000108004,S1,12,2017,232.14,644.21,observed,233758.347,149546.909,84211.438,846825.496
G100000108004,S1,13,2018,232.14,636.89,observed,233758.347,147847.645,85910.703,932736.199
G100000108004,S1,14,2019,232.14,619.63,observed,233758.347,143840.908,89917.439,1022653.638
G100000108004,S1,15,2020,232.14,606.29,observed,233758.347,140744.161,93014.187,1115667.825
G100000108004,S2,0,2005,232.14,782.08,observed,233758.347,181552.051,52206.296,52206.296
G100000108004,S2,1,2006,232.14,786.64,observed,233758.347,182610.61,51147.738,103354.034
G100000108004,S2,2,2007,232.14,785.24,observed,233758.347,182285.614,51472.734,154826.768
G100000108004,S2,3,2008,232.14,747.06,observed,233758.347,173422.508,60335.839,215162.607
G100000108004,S2,4,2009,232.14,753.13,observed,233758.347,174831.598,58926.749,274089.356
G100000108004,S2,5,2010,232.14,740.75,observed,233758.347,171957.705,61800.642,335889.999
G100000108004,S2,6,2011,232.14,752.36,observed,233758.347,174652.85,59105.497,394995.496
G100000108004,S2,7,2012,232.14,720.28,observed,233758.347,167205.799,66552.548,461548.044
G100000108004,S2,8,2013,232.14,717.51,observed,233758.347,166562.771,67195.576,528743.62
G100000108004,S2,9,2014,232.14,693.85,observed,233758.347,161070.339,72688.008,601431.628
G100000108004,S2,10,2015,232.14,667.85,observed,233758.347,155034.699,78723.648,680155.277
G100000108004,S2,11,2016,232.14,651.76,observed,233758.347,151299.566,82458.781,762614.058
G100000108004,S2,12,2017,232.14,644.21,observed,233758.347,149546.909,84211.438,846825.496
G100000108004,S2,13,2018,232.14,636.89,observed,233758.347,147847.645,85910.703,932736.199
G100000108004,S2,14,2019,232.14,619.63,observed,233758.347,143840.908,89917.439,1022653.638
G100000108004,S2,15,2020,232.14,606.29,observed,233758.347,140744.161,93014.187,1115667.825
G100000108005,S1,0,2009,1392.84,753.13,observed,1402550.085,1048989.589,353560.495,353560.495
G100000108005,S1,1,2010,1392.84,740.75,observed,1402550.085,1031746.23,370803.855,724364.35
G100000108005,S1,2,2011,1392.84,752.36,observed,1402550.085,1047917.102,354632.982,1078997.332
G100000108005,S1,3,2012,1392.84,720.28,observed,1402550.085,1003234.795,399315.289,1478312.621
G100000108005,S1,4,2013,1392.84,717.51,observed,1402550.085,999376.628,403173.456,1881486.078
G100000108005,S1,5,2014,1392.84,693.85,observed,1402550.085,966422.034,436128.051,2317614.128
G100000108005,S1,6,2015,1392.84,667.85,observed,1402550.085,930208.194,472341.891,2789956.019
G100000108005,S1,7,2016,1392.84,651.76,observed,1402550.085,907797.398,494752.686,3284708.705
G100000108005,S1,8,2017,1392.84,644.21,observed,1402550.085,897281.456,505268.628,3789977.333
G100000108005,S1,9,2018,1392.84,636.89,observed,1402550.085,887085.868,515464.217,4305441.55
G100000108005,S1,10,2019,1392.84,619.63,observed,1402550.085,863045.449,539504.635,4844946.185
G100000108005,S1,11,2020,1392.84,606.29,observed,1402550.085,844464.964,558085.121,5403031.306
G100000108005,S1,12,2021,1392.84,599.05,observed,1402550.085,834380.802,568169.283,5971200.589
G100000108005,S1,13,2022,1392.84,586.75,observed,1402550.085,817248.87,585301.215,6556501.804
G100000108005,S1,14,2023,1392.84,583.04,observed,1402550.085,812081.434,590468.651,7146970.455
G100000108005,S1,15,2024,1392.84,555.4,observed,1402550.085,773583.336,628966.749,7775937.203
G100000108005,S1,16,2025,1392.84,525.34,observed,1402550.085,731714.566,670835.519,8446772.722
G100000108005,S1,17,2026,1392.84,514.24,pathway,1402550.085,716254.32,686295.764,9133068.487
G100000108005,S1,18,2027,1392.84,503.375,pathway,1402550.085,701120.696,701429.389,9834497.875
G100000108005,S1,19,2028,1392.84,492.739,pathway,1402550.085,686306.867,716243.217,10550741.093
G100000108005,S1,20,2029,1392.84,482.328,pathway,1402550.085,671806.01,730744.074,11281485.167
G100000108005,S1,21,2030,1392.84,472.137,pathway,1402550.085,657611.578,744938.507,12026423.674
G100000108005,S1,22,2031,1392.84,462.161,pathway,1402550.085,643717.024,758833.061,12785256.735
G100000108005,S1,23,2032,1392.84,452.397,pathway,1402550.085,630115.941,772434.144,13557690.878
G100000108005,S1,24,2033,1392.84,442.838,pathway,1402550.085,616802.341,785747.744,14343438.622
G100000108005,S1,25,2034,1392.84,433.481,pathway,1402550.085,603770.094,798779.991,15142218.613
G100000108005,S1,26,2035,1392.84,424.322,pathway,1402550.085,591013.072,811537.012,15953755.625
G100000108005,S1,27,2036,1392.84,415.357,pathway,1402550.085,578525.705,824024.38,16777780.005
G100000108005,S1,28,2037,1392.84,406.581,pathway,1402550.085,566302.141,836247.944,17614027.949
G100000108005,S1,29,2038,1392.84,397.99,pathway,1402550.085,554336.809,848213.275,18462241.224
G100000108005,S1,30,2039,1392.84,389.581,pathway,1402550.085,542624.418,859925.667,19322166.891
G100000108005,S1,31,2040,1392.84,381.35,pathway,1402550.085,531159.395,871390.69,20193557.581
G100000108005,S1,32,2041,1392.84,373.292,pathway,1402550.085,519936.586,882613.498,21076171.079
G100000108005,S1,33,2042,1392.84,365.405,pathway,1402550.085,508950.979,893599.106,21969770.185
G100000108005,S1,34,2043,1392.84,357.685,pathway,1402550.085,498197.418,904352.666,22874122.851
G100000108005,S1,35,2044,1392.84,350.127,pathway,1402550.085,487671.03,914879.055,23789001.906
G100000108005,S1,36,2045,1392.84,342.729,pathway,1402550.085,477367.078,925183.006,24714184.912
G100000108005,S1,37,2046,1392.84,335.488,pathway,1402550.085,467280.967,935269.118,25649454.03
G100000108005,S1,38,2047,1392.84,328.399,pathway,1402550.085,457407.82,945142.264,26594596.294
G100000108005,S1,39,2048,1392.84,321.461,pathway,1402550.085,447743.321,954806.763,27549403.057
G100000108005,S2,0,2009,1392.84,753.13,observed,1402550.085,1048989.589,353560.495,353560.495
G100000108005,S2,1,2010,1392.84,740.75,observed,1402550.085,1031746.23,370803.855,724364.35
G100000108005,S2,2,2011,1392.84,752.36,observed,1402550.085,1047917.102,354632.982,1078997.332
G100000108005,S2,3,2012,1392.84,720.28,observed,1402550.085,1003234.795,399315.289,1478312.621
G100000108005,S2,4,2013,1392.84,717.51,observed,1402550.085,999376.628,403173.456,1881486.078
G100000108005,S2,5,2014,1392.84,693.85,observed,1402550.085,966422.034,436128.051,2317614.128
G100000108005,S2,6,2015,1392.84,667.85,observed,1402550.085,930208.194,472341.891,2789956.019
G100000108005,S2,7,2016,1392.84,651.76,observed,1402550.085,907797.398,494752.686,3284708.705
G100000108005,S2,8,2017,1392.84,644.21,observed,1402550.085,897281.456,505268.628,3789977.333
G100000108005,S2,9,2018,1392.84,636.89,observed,1402550.085,887085.868,515464.217,4305441.55
G100000108005,S2,10,2019,1392.84,619.63,observed,1402550.085,863045.449,539504.635,4844946.185
G100000108005,S2,11,2020,1392.84,606.29,observed,1402550.085,844464.964,558085.121,5403031.306
G100000108005,S2,12,2021,1392.84,599.05,observed,1402550.085,834380.802,568169.283,5971200.589
G100000108005,S2,13,2022,1392.84,586.75,observed,1402550.085,817248.87,585301.215,6556501.804
G100000108005,S2,14,2023,1392.84,583.04,observed,1402550.085,812081.434,590468.651,7146970.455
G100000108005,S2,15,2024,1392.84,555.4,observed,1402550.085,773583.336,628966.749,7775937.203
G100000108005,S2,16,2025,1392.84,525.34,observed,1402550.085,731714.566,670835.519,8446772.722
G100000108005,S2,17,2026,1392.84,514.24,pathway,1402550.085,716254.32,686295.764,9133068.487
G100000108005,S2,18,2027,1392.84,503.375,pathway,1402550.085,701120.696,701429.389,9834497.875
G100000108005,S2,19,2028,1392.84,492.739,pathway,1402550.085,686306.867,716243.217,10550741.093
G100000108005,S2,20,2029,1392.84,482.328,pathway,1402550.085,671806.01,730744.074,11281485.167
G100000108005,S2,21,2030,1392.84,472.137,pathway,1402550.085,657611.578,744938.507,12026423.674
G100000108005,S2,22,2031,1392.84,462.161,pathway,1402550.085,643717.024,758833.061,12785256.735
G100000108005,S2,23,2032,1392.84,452.397,pathway,1402550.085,630115.941,772434.144,13557690.878
G100000108005,S2,24,2033,1392.84,442.838,pathway,1402550.085,616802.341,785747.744,14343438.622
G100000108005,S2,25,2034,1392.84,433.481,pathway,1402550.085,603770.094,798779.991,15142218.613
G100000108005,S2,26,2035,1392.84,424.322,pathway,1402550.085,591013.072,811537.012,15953755.625
G100000108005,S2,27,2036,1392.84,415.357,pathway,1402550.085,578525.705,824024.38,16777780.005
G100000108005,S2,28,2037,1392.84,406.581,pathway,1402550.085,566302.141,836247.944,17614027.949
G100000108005,S2,29,2038,1392.84,397.99,pathway,1402550.085,554336.809,848213.275,18462241.224
G100000108005,S2,30,2039,1392.84,389.581,pathway,1402550.085,542624.418,859925.667,19322166.891
G100000108005,S2,31,2040,1392.84,381.35,pathway,1402550.085,531159.395,871390.69,20193557.581
G100000108005,S2,32,2041,1392.84,373.292,pathway,1402550.085,519936.586,882613.498,21076171.079
G100000108005,S2,33,2042,1392.84,365.405,pathway,1402550.085,508950.979,893599.106,21969770.185
G100000108005,S2,34,2043,1392.84,357.685,pathway,1402550.085,498197.418,904352.666,22874122.851
G100000108005,S2,35,2044,1392.84,350.127,pathway,1402550.085,487671.03,914879.055,23789001.906
G100000108005,S2,36,2045,1392.84,342.729,pathway,1402550.085,477367.078,925183.006,24714184.912
G100000108005,S2,37,2046,1392.84,335.488,pathway,1402550.085,467280.967,935269.118,25649454.03
G100000108005,S2,38,2047,1392.84,328.399,pathway,1402550.085,457407.82,945142.264,26594596.294
G100000108005,S2,39,2048,1392.84,321.461,pathway,1402550.085,447743.321,954806.763,27549403.057
G100000108006,S1,0,2009,1392.84,753.13,observed,1402550.085,1048989.589,353560.495,353560.495
G100000108006,S1,1,2010,1392.84,740.75,observed,1402550.085,1031746.23,370803.855,724364.35
G100000108006,S1,2,2011,1392.84,752.36,observed,1402550.085,1047917.102,354632.982,1078997.332
G100000108006,S1,3,2012,1392.84,720.28,observed,1402550.085,1003234.795,399315.289,1478312.621
G100000108006,S1,4,2013,1392.84,717.51,observed,1402550.085,999376.628,403173.456,1881486.078
G100000108006,S1,5,2014,1392.84,693.85,observed,1402550.085,966422.034,436128.051,2317614.128
G100000108006,S1,6,2015,1392.84,667.85,observed,1402550.085,930208.194,472341.891,2789956.019
G100000108006,S1,7,2016,1392.84,651.76,observed,1402550.085,907797.398,494752.686,3284708.705
G100000108006,S1,8,2017,1392.84,644.21,observed,1402550.085,897281.456,505268.628,3789977.333
G100000108006,S1,9,2018,1392.84,636.89,observed,1402550.085,887085.868,515464.217,4305441.55
G100000108006,S1,10,2019,1392.84,619.63,observed,1402550.085,863045.449,539504.635,4844946.185
G100000108006,S1,11,2020,1392.84,606.29,observed,1402550.085,844464.964,558085.121,5403031.306
G100000108006,S1,12,2021,1392.84,599.05,observed,1402550.085,834380.802,568169.283,5971200.589
G100000108006,S1,13,2022,1392.84,586.75,observed,1402550.085,817248.87,585301.215,6556501.804
G100000108006,S1,14,2023,1392.84,583.04,observed,1402550.085,812081.434,590468.651,7146970.455
G100000108006,S1,15,2024,1392.84,555.4,observed,1402550.085,773583.336,628966.749,7775937.203
G100000108006,S1,16,2025,1392.84,525.34,observed,1402550.085,731714.566,670835.519,8446772.722
G100000108006,S1,17,2026,1392.84,514.24,pathway,1402550.085,716254.32,686295.764,9133068.487
