gem_unit_id,gem_location_id,country,country_name,plant_name,unit_name,gem_type,fuel_type,fuel_detail,technology,capacity_mw,status,start_year,retired_year,operator,owner,parent,latitude,longitude,capacity_factor,heat_rate_mj_per_kwh,gem_emission_factor_kgco2_per_tj,wiki_url,matched_companies,source_id,source_file
G100000401766,L100000401672,US,United States,Hermiston generating plant,CC1,oil/gas,gas,fossil gas: natural gas,combined cycle,311.0,operating,1996,,,PacifiCorp [50%]; Hermiston Generating Company LP [50%],Berkshire Hathaway Inc [50.0%]; Sumitomo Corp [50.0%],45.8042,-119.37,,,,https://www.gem.wiki/Hermiston_generating_plant,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401767,L100000401672,US,United States,Hermiston generating plant,CC2,oil/gas,gas,fossil gas: natural gas,combined cycle,311.0,operating,1996,,,PacifiCorp [50%]; Hermiston Generating Company LP [50%],Berkshire Hathaway Inc [50.0%]; Sumitomo Corp [50.0%],45.8042,-119.37,,,,https://www.gem.wiki/Hermiston_generating_plant,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000402108,L100000402410,US,United States,Hickory Run Energy Station,HRES,oil/gas,gas,fossil gas: natural gas,combined cycle,1034.0,operating,2020,,,Hickory Run Energy LLC [100%],ITOCHU Corp [50.0%]; Kansai Electric Power Co [30.0%]; Siemens AG [20.0%],40.994444,-80.43,,,,https://www.gem.wiki/Hickory_Run_Energy_Station,itochu;kansai,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000805206,L100000804525,US,United States,Ho'Ohana Solar,--,utility-scale solar,solar,,PV,52.0,operating,2025,,Ho’Ohana Solar 1,Hanwha Energy Corp [100%],,21.4188,-158.0329,,,,https://www.gem.wiki/Ho'Ohana_Solar,hanwha_energy,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401930,L100000402411,US,United States,Indeck Niles energy center,CC_set,oil/gas,gas,fossil gas: natural gas,combined cycle,1174.0,operating,2022,,,DL Energy Co Ltd [30%]; KOSPO USA Inc [50%]; Indeck Energy Services Inc [20%],Korea Electric Power Corp [50.0%]; DL Holdings [21.0%]; Indeck Energy Services Inc [20.0%]; Daelim Co Ltd [9.0%],41.862114,-86.22139,,,,https://www.gem.wiki/Indeck_Niles_energy_center,kepco;kospo;dl_enc,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409539,L100000407441,US,United States,Indigo energy facility,CTG3,oil/gas,gas,fossil gas: natural gas,gas turbine,50.0,operating,2001,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],33.910873,-116.553,,,,https://www.gem.wiki/Indigo_energy_facility,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409540,L100000407441,US,United States,Indigo energy facility,CTG2,oil/gas,gas,fossil gas: natural gas,gas turbine,50.0,operating,2001,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],33.910873,-116.553,,,,https://www.gem.wiki/Indigo_energy_facility,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409541,L100000407441,US,United States,Indigo energy facility,CTG1,oil/gas,gas,fossil gas: natural gas,gas turbine,50.0,operating,2001,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],33.910873,-116.553,,,,https://www.gem.wiki/Indigo_energy_facility,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000909808,L100000907281,US,United States,Ironwood wind farm,1,wind,wind,,Onshore,167.9,operating,2012,,Duke Energy,Duke Energy Corp [50%]; Sumitomo Corporation of Americas [50%],,37.8386,-99.774,,,,https://www.gem.wiki/Ironwood_wind_farm,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000403818,L100000402412,US,United States,Jackson Generation power station,1,oil/gas,gas,fossil gas: natural gas,combined cycle,644.0,operating,2022,,,Jackson Generation LLC [100%],J-POWER Jackson Partners LLC [51.0%]; Gulf Energy USA LLC [49.0%],41.438536,-88.11063,,,,https://www.gem.wiki/Jackson_Generation_power_station,jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000403819,L100000402412,US,United States,Jackson Generation power station,2,oil/gas,gas,fossil gas: natural gas,combined cycle,644.0,operating,2022,,,Jackson Generation LLC [100%],J-POWER Jackson Partners LLC [51.0%]; Gulf Energy USA LLC [49.0%],41.438536,-88.11063,,,,https://www.gem.wiki/Jackson_Generation_power_station,jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000805856,L100000805079,US,United States,Kellam Solar,--,utility-scale solar,solar,,PV,59.0,operating,2020,,Hanwha Energy,Hanwha Energy Corp [100%],,32.4744,-95.7156,,,,https://www.gem.wiki/Kellam_Solar,hanwha_energy,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401944,L100000401619,US,United States,Kiamichi energy facility,STG1,oil/gas,gas,fossil gas: natural gas,combined cycle,685.0,operating,2003,,,Kiowa Power Partners LLC [100%],ITOCHU Corp [50.0%]; Tenaska Energy Inc [50.0%],34.6831,-95.9349,,,,https://www.gem.wiki/Kiamichi_energy_facility,itochu,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401945,L100000401619,US,United States,Kiamichi energy facility,STG2,oil/gas,gas,fossil gas: natural gas,combined cycle,685.0,operating,2003,,,Kiowa Power Partners LLC [100%],ITOCHU Corp [50.0%]; Tenaska Energy Inc [50.0%],34.6831,-95.9349,,,,https://www.gem.wiki/Kiamichi_energy_facility,itochu,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000804756,L100000804158,US,United States,Kupehau solar farm,--,utility-scale solar,solar,,PV,60.0,cancelled,,,174 Power Global,Hanwha Energy Corp [100%],,21.4264,-158.0338,,,,https://www.gem.wiki/Kupehau_solar_farm,hanwha_energy,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409537,L100000407429,US,United States,Larkspur energy facility,CTG2,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",gas turbine,50.0,operating,2001,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],32.567041,-116.9442,,,,https://www.gem.wiki/Larkspur_energy_facility,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409538,L100000407429,US,United States,Larkspur energy facility,CTG1,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",gas turbine,50.0,operating,2001,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],32.567041,-116.9442,,,,https://www.gem.wiki/Larkspur_energy_facility,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401698,L100000402481,US,United States,Linden cogeneration plant,CC1,oil/gas,gas,"fossil gas: natural gas, fossil liquids: waste/other oil, other: hydrogen (unknown)",combined cycle,974.0,operating,2002,,Linden Topco,Electricity Generating PCL [28%]; Development Bank of Japan Inc [12%]; Platform Partners LLC [5%]; GS EPS Co Ltd [5%]; JERA Americas Inc [50%],Electricity Generating PCL [28.0%]; Chubu Electric Power Co Inc [25.0%]; Tokyo Electric Power Co [25.0%]; Development Bank of Japan Inc [12.0%]; Platform Partners LLC [5.0%]; GS Holdings Corp [3.5%]; OQ SAOC [1.5%],40.6322,-74.2156,,,,https://www.gem.wiki/Linden_cogeneration_plant,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409513,L100000407419,US,United States,Mariposa Energy Project,CTG4,oil/gas,gas,fossil gas: natural gas,gas turbine,50.0,operating,2012,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],37.789167,-121.6019,,,,https://www.gem.wiki/Mariposa_Energy_Project,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409514,L100000407419,US,United States,Mariposa Energy Project,CTG3,oil/gas,gas,fossil gas: natural gas,gas turbine,50.0,operating,2012,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],37.789167,-121.6019,,,,https://www.gem.wiki/Mariposa_Energy_Project,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409515,L100000407419,US,United States,Mariposa Energy Project,CTG2,oil/gas,gas,fossil gas: natural gas,gas turbine,50.0,operating,2012,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],37.789167,-121.6019,,,,https://www.gem.wiki/Mariposa_Energy_Project,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409516,L100000407419,US,United States,Mariposa Energy Project,CTG1,oil/gas,gas,fossil gas: natural gas,gas turbine,50.0,operating,2012,,,Diamond Generating Corp [100%],Mitsubishi Corp [100.0%],37.789167,-121.6019,,,,https://www.gem.wiki/Mariposa_Energy_Project,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401776,L100000401674,US,United States,Michigan power station,CC1,oil/gas,gas,fossil gas: natural gas,combined cycle,138.0,operating,1995,,,Osaka Gas USA Corp [100%],Osaka Gas Co Ltd [100.0%],43.9375,-86.425,,,,https://www.gem.wiki/Michigan_power_station,osaka_gas,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401760,L100000401582,US,United States,NAEA Lakewood power station,LCLP,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",combined cycle,237.0,mothballed,1994,,,Lakewood Cogeneration LP [100%],Consolidated Edison Inc [80.0%]; Toyota Tsusho Corp [20.0%],40.0613,-74.1686,,,,https://www.gem.wiki/NAEA_Lakewood_power_station,toyota_tsusho,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001093093,L100001082659,US,United States,Novva Utah Data Center power station,1,oil/gas,gas,fossil gas: natural gas,internal combustion,200.0,construction,2027,,,Novva Data Centers [100%],CIM Group LP [50.0%]; Mitsui & Co Ltd [50.0%],40.576798,-112.045465,,,,https://www.gem.wiki/Novva_Utah_Data_Center_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000403347,L100000402176,US,United States,Orange Grove peaking facility,CTG1,oil/gas,gas,fossil gas: natural gas,gas turbine,59.0,operating,2010,,,Orange Grove Energy LP [100%],Electric Power Development Co Ltd [100.0%],33.3594,-117.1114,,,,https://www.gem.wiki/Orange_Grove_peaking_facility,jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000403348,L100000402176,US,United States,Orange Grove peaking facility,CTG2,oil/gas,gas,fossil gas: natural gas,gas turbine,59.0,operating,2010,,,Orange Grove Energy LP [100%],Electric Power Development Co Ltd [100.0%],33.3594,-117.1114,,,,https://www.gem.wiki/Orange_Grove_peaking_facility,jpower,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401762,L100000401670,US,United States,Oyster Creek Unit VIII power station,CC1,oil/gas,gas,"fossil gas: natural gas, fossil gas: unknown",combined cycle,498.0,operating,1994,,,GE Energy Financial Services Inc [12%]; Engie North America Inc [50%]; Toyota Tsusho Corp [37%],ENGIE SA [50.0%]; Toyota Tsusho Corp [37.5%]; General Electric Co [12.5%],28.9802,-95.342,,,,https://www.gem.wiki/Oyster_Creek_Unit_VIII_power_station,toyota_tsusho,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001094048,L100001083293,US,United States,Oʻahu power station,1,oil/gas,gas,fossil gas: natural gas,combined cycle,500.0,announced,2030,,,JERA Energy America LLC [100%],Chubu Electric Power Co Inc [50.0%]; Tokyo Electric Power Co [50.0%],21.338,-158.085,,,,https://www.gem.wiki/Oʻahu_power_station,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001054213,L100001047602,US,United States,Pacific-Ultrapower Chinese power station,GEN1,bioenergy,bioenergy,bioenergy: wood & other biomass (solids),,25.0,operating,1986,,,IHI Power Services Corp,IHI Corp,37.874056,-120.477556,,,,https://www.gem.wiki/Pacific-Ultrapower_Chinese_power_station,ihi,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000908966,L100000906652,US,United States,Palehua wind farm,1,wind,wind,,Onshore,47.0,cancelled,,,,Eurus Energy [100%],,21.4834,-158.037,,,,https://www.gem.wiki/Palehua_wind_farm,toyota_tsusho,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000403831,L100000402423,US,United States,Perennial Wind Chaser Station,GT1,oil/gas,gas,fossil gas: natural gas,gas turbine,106.0,cancelled,,,,Perennial-Wind Chaser LLC [100%],Sumitomo Corp [100.0%],45.801999,-119.3721,,,,https://www.gem.wiki/Perennial_Wind_Chaser_Station,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000403832,L100000402423,US,United States,Perennial Wind Chaser Station,GT2,oil/gas,gas,fossil gas: natural gas,gas turbine,106.0,cancelled,,,,Perennial-Wind Chaser LLC [100%],Sumitomo Corp [100.0%],45.801999,-119.3721,,,,https://www.gem.wiki/Perennial_Wind_Chaser_Station,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000403833,L100000402423,US,United States,Perennial Wind Chaser Station,GT3,oil/gas,gas,fossil gas: natural gas,gas turbine,106.0,cancelled,,,,Perennial-Wind Chaser LLC [100%],Sumitomo Corp [100.0%],45.801999,-119.3721,,,,https://www.gem.wiki/Perennial_Wind_Chaser_Station,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000403834,L100000402423,US,United States,Perennial Wind Chaser Station,GT4,oil/gas,gas,fossil gas: natural gas,gas turbine,106.0,cancelled,,,,Perennial-Wind Chaser LLC [100%],Sumitomo Corp [100.0%],45.801999,-119.3721,,,,https://www.gem.wiki/Perennial_Wind_Chaser_Station,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000804757,L100000804159,US,United States,Pigeon Run Solar Project,--,utility-scale solar,solar,,PV,60.0,announced,2028,,174 Power Global,Hanwha Energy Corp [100%],,37.1585,-79.0556,,,,https://www.gem.wiki/Pigeon_Run_Solar_Project,hanwha_energy,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000805866,L100000805088,US,United States,Ramsey solar farm,--,utility-scale solar,solar,,PV,500.0,operating,2023,,Hecate Energy,Tokyo Gas America Ltd [100%],,29.122,-96.276,,,,https://www.gem.wiki/Ramsey_solar_farm,tokyo_gas,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401830,L100000401736,US,United States,Rathdrum power station,CC1,oil/gas,gas,fossil gas: natural gas,combined cycle,302.0,operating,2001,,,Tyr Energy Inc [100%],ITOCHU Corp [100.0%],47.7858,-116.9203,,,,https://www.gem.wiki/Rathdrum_power_station,itochu,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001055141,L100001048103,US,United States,Red Bluff power station,1,oil/gas,gas,fossil gas: natural gas,internal combustion,46.4,operating,2001,,,California Power Holdings LLC [100%],Korea Electric Power Corp [100.0%],40.1501,-122.2124,,,,https://www.gem.wiki/Red_Bluff_power_station,kepco,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
