company,destination,model,powertrain,scenario,cohort_year,units,lifetime_years,vkt_km,vkt_tier,real_world_factor,e_prod_year0_kgco2e,e_ref_year0_kgco2e,ti_per_vehicle_kgco2e,ti_tco2e
hyundai,ES,TUCSON IX35,ICE,S1,2024,7952,21,12059.225,C,1.191,2175.9244,1958.1722,-12761.9492,-101483.0202
hyundai,FI,BAYON,HEV,S1,2024,212,23,10282.381,A,1.211,1495.2343,1323.0269,-21646.0321,-4588.9588
hyundai,FI,BAYON,ICE,S1,2024,30,23,10282.381,A,1.191,1523.4417,1323.0269,-22294.803,-668.8441
hyundai,FI,I 30,HEV,S1,2024,95,23,10282.381,A,1.211,1529.6254,1323.0269,-22437.0269,-2131.5176
hyundai,FI,I 30,ICE,S1,2024,388,23,10282.381,A,1.191,1662.3113,1323.0269,-25488.8027,-9889.6554
hyundai,FI,I10,ICE,S1,2024,223,23,10282.381,A,1.191,1334.8485,1323.0269,-17957.1578,-4004.4462
hyundai,FI,I20,HEV,S1,2024,26,23,10282.381,A,1.211,1465.9797,1323.0269,-20973.1753,-545.3026
hyundai,FI,I20,ICE,S1,2024,370,23,10282.381,A,1.191,1489.3504,1323.0269,-21510.7032,-7958.9602
hyundai,FI,I20 N,ICE,S1,2024,3,23,10282.381,A,1.191,1934.918,1323.0269,-31758.7562,-95.2763
hyundai,FI,IONIQ5,BEV,S1,2024,534,23,10282.381,A,1.0,118.7815,1323.0269,11728.158,6262.8364
hyundai,FI,IONIQ5 N,BEV,S1,2024,24,23,10282.381,A,1.0,145.2444,1323.0269,11501.7626,276.0423
hyundai,FI,IONIQ6,BEV,S1,2024,139,23,10282.381,A,1.0,104.5564,1323.0269,11849.8561,1647.13
hyundai,FI,KONA KAUAI,BEV,S1,2024,372,23,10282.381,A,1.0,109.8947,1323.0269,11804.1866,4391.1574
hyundai,FI,KONA KAUAI,HEV,S1,2024,209,23,10282.381,A,1.211,1314.7244,1323.0269,-17494.3045,-3656.3097
hyundai,FI,TUCSON IX35,HEV,S1,2024,107,23,10282.381,A,1.211,1773.4162,1323.0269,-28044.2148,-3000.731
hyundai,FI,TUCSON IX35,ICE,S1,2024,3,23,10282.381,A,1.191,1873.6864,1323.0269,-30350.4298,-91.0513
hyundai,FR,BAYON,HEV,S1,2024,3492,17,11532.061,A,1.211,1669.5756,1664.3154,-4245.5004,-14825.2873
hyundai,FR,BAYON,ICE,S1,2024,1975,17,11532.061,A,1.191,1711.2167,1664.3154,-4953.3985,-9782.962
hyundai,FR,G90 GENESIS G90,HEV,S1,2024,1,17,11532.061,A,1.211,3435.4701,1664.3154,-34265.7069,-34.2657
hyundai,FR,GV70 GENESIS GV70,ICE,S1,2024,1,17,11532.061,A,1.191,3090.304,1664.3154,-28397.8829,-28.3979
hyundai,FR,GV80 GENESIS GV80,ICE,S1,2024,1,17,11532.061,A,1.191,3351.263,1664.3154,-32834.186,-32.8342
hyundai,FR,I 30,HEV,S1,2024,618,17,11532.061,A,1.211,1752.1065,1664.3154,-5648.5254,-3490.7887
hyundai,FR,I 30,ICE,S1,2024,322,17,11532.061,A,1.191,1855.7605,1664.3154,-7410.6434,-2386.2272
hyundai,FR,I10,ICE,S1,2024,3811,17,11532.061,A,1.191,1597.6309,1664.3154,-3022.4392,-11518.5157
hyundai,FR,I20,HEV,S1,2024,2266,17,11532.061,A,1.211,1636.7348,1664.3154,-3687.2058,-8355.2082
hyundai,FR,I20,ICE,S1,2024,4634,17,11532.061,A,1.191,1670.2434,1664.3154,-4256.8522,-19726.2531
hyundai,FR,I20 N,ICE,S1,2024,91,17,11532.061,A,1.191,2170.0802,1664.3154,-12754.0772,-1160.621
hyundai,FR,IONIQ5,BEV,S1,2024,735,17,11532.061,A,1.0,80.3428,1664.3154,23067.4305,16954.5614
hyundai,FR,IONIQ5 N,BEV,S1,2024,123,17,11532.061,A,1.0,98.9654,1664.3154,22819.4506,2806.7924
hyundai,FR,IONIQ6,BEV,S1,2024,291,17,11532.061,A,1.0,69.4404,1664.3154,23212.6093,6754.8693
hyundai,FR,KONA KAUAI,BEV,S1,2024,4918,17,11532.061,A,1.0,68.7586,1664.3154,23221.6874,114204.2588
hyundai,FR,KONA KAUAI,HEV,S1,2024,7905,17,11532.061,A,1.211,1473.0011,1664.3154,-903.7334,-7144.0123
hyundai,FR,KONA KAUAI,ICE,S1,2024,509,17,11532.061,A,1.191,1811.8178,1664.3154,-6663.6167,-3391.7809
hyundai,FR,SANTA FE,HEV,S1,2024,257,17,11532.061,A,1.211,2144.7375,1664.3154,-12323.2515,-3167.0756
hyundai,FR,SANTA FE,ICE,S1,2024,7,17,11532.061,A,1.191,2281.9203,1664.3154,-14655.3599,-102.5875
hyundai,FR,TUCSON IX35,HEV,S1,2024,15231,17,11532.061,A,1.211,1836.1932,1664.3154,-7077.998,-107804.988
hyundai,FR,TUCSON IX35,ICE,S1,2024,8,17,11532.061,A,1.191,2115.1414,1664.3154,-11820.1186,-94.5609
hyundai,GR,BAYON,HEV,S1,2024,102,19,12059.225,C,1.211,1762.1829,1181.0507,-14617.9284,-1491.0287
hyundai,GR,BAYON,ICE,S1,2024,1138,19,12059.225,C,1.191,1783.8702,1181.0507,-15029.9871,-17104.1254
hyundai,GR,I 30,HEV,S1,2024,525,19,12059.225,C,1.211,1938.8179,1181.0507,-17973.9922,-9436.3459
hyundai,GR,I 30,ICE,S1,2024,960,19,12059.225,C,1.191,1959.02,1181.0507,-18357.8316,-17623.5184
hyundai,GR,I 30 N,ICE,S1,2024,12,19,12059.225,C,1.191,2613.9818,1181.0507,-30802.1072,-369.6253
hyundai,GR,I10,ICE,S1,2024,1610,19,12059.225,C,1.191,1687.1874,1181.0507,-13193.0128,-21240.7507
hyundai,GR,I20,HEV,S1,2024,44,19,12059.225,C,1.211,1716.2688,1181.0507,-13745.5605,-604.8047
hyundai,GR,I20,ICE,S1,2024,2155,19,12059.225,C,1.191,1750.0565,1181.0507,-14387.5264,-31005.1194
hyundai,GR,I20 N,ICE,S1,2024,88,19,12059.225,C,1.191,2269.2809,1181.0507,-24252.7901,-2134.2455
hyundai,GR,IONIQ5,BEV,S1,2024,84,19,12059.225,C,1.0,687.2953,1181.0507,11682.9857,981.3708
hyundai,GR,IONIQ5 N,BEV,S1,2024,8,19,12059.225,C,1.0,822.3162,1181.0507,10272.347,82.1788
hyundai,GR,IONIQ6,BEV,S1,2024,13,19,12059.225,C,1.0,580.3357,1181.0507,12800.4537,166.4059
hyundai,GR,KONA KAUAI,BEV,S1,2024,108,19,12059.225,C,1.0,576.0453,1181.0507,12845.2778,1387.29
hyundai,GR,KONA KAUAI,HEV,S1,2024,721,19,12059.225,C,1.211,1726.8449,1181.0507,-13946.5047,-10055.4299
hyundai,GR,KONA KAUAI,ICE,S1,2024,173,19,12059.225,C,1.191,2056.25,1181.0507,-20205.203,-3495.5001
hyundai,GR,TUCSON IX35,HEV,S1,2024,1046,19,12059.225,C,1.211,2138.775,1181.0507,-21773.1768,-22774.7429
hyundai,HR,BAYON,HEV,S1,2024,4,20,12891.288,A,1.211,1873.362,2728.1703,14077.935,56.3117
hyundai,HR,BAYON,ICE,S1,2024,372,20,12891.288,A,1.191,1920.4694,2728.1703,13135.7855,4886.5122
hyundai,HR,I 30,HEV,S1,2024,40,20,12891.288,A,1.211,2181.2958,2728.1703,7919.2576,316.7703
hyundai,HR,I 30,ICE,S1,2024,548,20,12891.288,A,1.191,2039.0493,2728.1703,10764.1881,5898.7751
hyundai,HR,I 30 N,ICE,S1,2024,10,20,12891.288,A,1.191,2863.4322,2728.1703,-5723.4698,-57.2347
hyundai,HR,I10,ICE,S1,2024,164,20,12891.288,A,1.191,1784.4725,2728.1703,15855.7237,2600.3387
hyundai,HR,I20,ICE,S1,2024,563,20,12891.288,A,1.191,1853.1673,2728.1703,14481.8289,8153.2697
hyundai,HR,I20 N,ICE,S1,2024,5,20,12891.288,A,1.191,2425.8568,2728.1703,3028.0387,15.1402
hyundai,HR,I30,ICE,S1,2024,2,20,12891.288,A,1.191,2794.3413,2728.1703,-4341.6527,-8.6833
hyundai,HR,IONIQ5,BEV,S1,2024,48,20,12891.288,A,1.0,375.1926,2728.1703,46337.5387,2224.2019
hyundai,HR,IONIQ6,BEV,S1,2024,30,20,12891.288,A,1.0,345.8521,2728.1703,46744.7819,1402.3435
hyundai,HR,KONA,HEV,S1,2024,1,20,12891.288,A,1.211,1670.4144,2728.1703,18136.8859,18.1369
hyundai,HR,KONA,ICE,S1,2024,1,20,12891.288,A,1.191,2195.5539,2728.1703,7634.0959,7.6341
hyundai,HR,KONA KAUAI,BEV,S1,2024,80,20,12891.288,A,1.0,325.2677,2728.1703,47030.4902,3762.4392
hyundai,HR,KONA KAUAI,HEV,S1,2024,50,20,12891.288,A,1.211,1630.7616,2728.1703,18929.9425,946.4971
hyundai,HR,KONA KAUAI,ICE,S1,2024,225,20,12891.288,A,1.191,2089.5808,2728.1703,9753.5577,2194.5505
hyundai,HR,SANTA FE,HEV,S1,2024,6,20,12891.288,A,1.211,2601.8921,2728.1703,-492.6683,-2.956
hyundai,HR,TUCSON,HEV,S1,2024,4,20,12891.288,A,1.211,2228.5202,2728.1703,6974.771,27.8991
hyundai,HR,TUCSON IX35,HEV,S1,2024,715,20,12891.288,A,1.211,2220.3492,2728.1703,7138.1906,5103.8063
hyundai,HR,TUCSON IX35,ICE,S1,2024,469,20,12891.288,A,1.191,2351.9372,2728.1703,4506.4296,2113.5155
hyundai,HU,BAYON,ICE,S1,2024,181,22,12059.225,C,1.191,1795.3172,1797.9661,-1785.0706,-323.0978
hyundai,HU,I 30,HEV,S1,2024,266,22,12059.225,C,1.211,1864.9946,1797.9661,-3317.9738,-882.581
hyundai,HU,I 30,ICE,S1,2024,899,22,12059.225,C,1.191,1948.1288,1797.9661,-5146.927,-4627.0874
hyundai,HU,I 30 N,ICE,S1,2024,33,22,12059.225,C,1.191,2692.3223,1797.9661,-21519.1828,-710.133
hyundai,HU,I10,ICE,S1,2024,153,22,12059.225,C,1.191,1737.9604,1797.9661,-523.2212,-80.0528
hyundai,HU,I20,HEV,S1,2024,90,22,12059.225,C,1.211,1764.778,1797.9661,-1113.209,-100.1888
hyundai,HU,I20,ICE,S1,2024,588,22,12059.225,C,1.191,1746.9054,1797.9661,-720.0109,-423.3664
hyundai,HU,I20 N,ICE,S1,2024,36,22,12059.225,C,1.191,2269.2809,1797.9661,-12212.2729,-439.6418
hyundai,HU,IONIQ5,BEV,S1,2024,115,22,12059.225,C,1.0,405.3158,1797.9661,32450.0815,3731.7594
hyundai,HU,IONIQ5 N,BEV,S1,2024,32,22,12059.225,C,1.0,471.6078,1797.9661,31589.4755,1010.8632
hyundai,HU,IONIQ6,BEV,S1,2024,136,22,12059.225,C,1.0,342.305,1797.9661,33268.0904,4524.4603
hyundai,HU,KONA KAUAI,BEV,S1,2024,280,22,12059.225,C,1.0,336.7038,1797.9661,33340.8058,9335.4256
hyundai,HU,KONA KAUAI,HEV,S1,2024,139,22,12059.225,C,1.211,1547.1534,1797.9661,3674.5336,510.7602
hyundai,HU,KONA KAUAI,ICE,S1,2024,201,22,12059.225,C,1.191,2061.06,1797.9661,-7631.4133,-1533.9141
hyundai,HU,KONA N KAUAI N,ICE,S1,2024,4,22,12059.225,C,1.191,2786.3323,1797.9661,-23587.4026,-94.3496
hyundai,HU,SANTA FE,HEV,S1,2024,20,22,12059.225,C,1.211,2441.0121,1797.9661,-15990.3595,-319.8072
hyundai,HU,STARIA,HEV,S1,2024,5,22,12059.225,C,1.211,2511.8402,1797.9661,-17548.5766,-87.7429
hyundai,HU,STARIA PREMIUM,HEV,S1,2024,6,22,12059.225,C,1.211,2511.8402,1797.9661,-17548.5766,-105.2915
hyundai,HU,STARIA PREMIUM,ICE,S1,2024,1,22,12059.225,C,1.191,3332.1087,1797.9661,-35594.484,-35.5945
hyundai,HU,TUCSON IX35,HEV,S1,2024,989,22,12059.225,C,1.211,2056.9094,1797.9661,-7540.0997,-7457.1586
hyundai,HU,TUCSON IX35,ICE,S1,2024,251,22,12059.225,C,1.191,2232.3161,1797.9661,-11399.0459,-2861.1605
hyundai,IE,BAYON,ICE,S1,2024,416,19,14899.299,A,1.191,2244.197,2215.5371,-10900.0211,-4534.4088
hyundai,IE,I 30,ICE,S1,2024,214,19,14899.299,A,1.191,2316.643,2215.5371,-12276.4951,-2627.17
hyundai,IE,I 30 N,ICE,S1,2024,3,19,14899.299,A,1.191,3229.6018,2215.5371,-29622.7112,-88.8681
hyundai,IE,I10,ICE,S1,2024,502,19,14899.299,A,1.191,2092.4679,2215.5371,-8017.1668,-4024.6177
hyundai,IE,I20,ICE,S1,2024,1457,19,14899.299,A,1.191,2147.2629,2215.5371,-9058.2715,-13197.9016
hyundai,IE,I20 N,ICE,S1,2024,1,19,14899.299,A,1.191,2803.7202,2215.5371,-21530.9616,-21.531
hyundai,IE,IONIQ5,BEV,S1,2024,462,19,14899.299,A,1.0,711.2659,2215.5371,23017.7793,10634.214
hyundai,IE,IONIQ5 N,BEV,S1,2024,7,19,14899.299,A,1.0,855.7102,2215.5371,21246.5221,148.7257
hyundai,IE,IONIQ6,BEV,S1,2024,226,19,14899.299,A,1.0,575.3792,2215.5371,24684.0996,5578.6065
hyundai,IE,KONA KAUAI,BEV,S1,2024,739,19,14899.299,A,1.0,595.542,2215.5371,24436.8511,18058.8329
hyundai,IE,KONA KAUAI,HEV,S1,2024,870,19,14899.299,A,1.211,1905.0358,2215.5371,-4455.9578,-3876.6832
hyundai,IE,KONA KAUAI,ICE,S1,2024,889,19,14899.299,A,1.191,2340.5527,2215.5371,-12730.7794,-11317.6629
hyundai,IE,TUCSON IX35,HEV,S1,2024,1420,19,14899.299,A,1.211,2324.0983,2215.5371,-12418.1449,-17633.7658
hyundai,IE,TUCSON IX35,ICE,S1,2024,2710,19,14899.299,A,1.191,2466.9242,2215.5371,-15131.8375,-41007.2797
hyundai,IT,BAYON,HEV,S1,2024,718,19,12059.225,C,1.211,1759.6872,1579.0962,-7810.1112,-5607.6599
hyundai,IT,BAYON,ICE,S1,2024,1508,19,12059.225,C,1.191,1826.843,1579.0962,-9086.0713,-13701.7955
hyundai,IT,BAYON BI-FUEL,ICE,S1,2024,1475,19,12059.225,C,1.191,1655.3916,1579.0962,-5828.4955,-8597.0309
hyundai,IT,GV70 GENESIS GV70,ICE,S1,2024,1,19,12059.225,C,1.191,3245.9335,1579.0962,-36048.7912,-36.0488
hyundai,IT,GV80 GENESIS GV80,ICE,S1,2024,2,19,12059.225,C,1.191,3518.8217,1579.0962,-41233.6672,-82.4673
hyundai,IT,I 30,HEV,S1,2024,122,19,12059.225,C,1.211,1892.14,1579.0962,-10326.7152,-1259.8593
hyundai,IT,I 30,ICE,S1,2024,12,19,12059.225,C,1.191,1824.0423,1579.0962,-9032.8581,-108.3943
hyundai,IT,I 30 N,ICE,S1,2024,26,19,12059.225,C,1.191,2673.6409,1579.0962,-25175.2329,-654.5561
hyundai,IT,I10,ICE,S1,2024,13611,19,12059.225,C,1.191,1689.7339,1579.0962,-6480.9985,-88212.8709
hyundai,IT,I10 BI-FUEL,ICE,S1,2024,2139,19,12059.225,C,1.191,1541.0486,1579.0962,-3655.9779,-7820.1367
hyundai,IT,I20,HEV,S1,2024,2268,19,12059.225,C,1.211,1701.817,1579.0962,-6710.578,-15219.591
hyundai,IT,I20,ICE,S1,2024,5314,19,12059.225,C,1.191,1737.067,1579.0962,-7380.3289,-39219.0679
hyundai,IT,I20 BI-FUEL,ICE,S1,2024,2087,19,12059.225,C,1.191,1614.8663,1579.0962,-5058.5141,-10557.119
hyundai,IT,I20 I20 ACTIVE,ICE,S1,2024,1,19,12059.225,C,1.191,1393.1661,1579.0962,-846.2117,-0.8462
hyundai,IT,I20 N,ICE,S1,2024,886,19,12059.225,C,1.191,2269.2809,1579.0962,-17492.3927,-15498.2599
hyundai,IT,IONIQ5,BEV,S1,2024,46,19,12059.225,C,1.0,595.0368,1579.0962,16840.9219,774.6824
hyundai,IT,IONIQ5 N,BEV,S1,2024,27,19,12059.225,C,1.0,719.4148,1579.0962,15005.0441,405.1362
hyundai,IT,IONIQ6,BEV,S1,2024,90,19,12059.225,C,1.0,555.6991,1579.0962,17421.5654,1567.9409
hyundai,IT,KONA KAUAI,BEV,S1,2024,341,19,12059.225,C,1.0,519.9567,1579.0962,17949.1394,6120.6565
hyundai,IT,KONA KAUAI,HEV,S1,2024,5143,19,12059.225,C,1.211,1614.8285,1579.0962,-5057.7959,-26012.2445
hyundai,IT,KONA KAUAI,ICE,S1,2024,1076,19,12059.225,C,1.191,1938.2618,1579.0962,-11203.0289,-12054.4591
hyundai,IT,SANTA FE,HEV,S1,2024,276,19,12059.225,C,1.211,2417.0752,1579.0962,-20300.4834,-5602.9334
hyundai,IT,STARIA,HEV,S1,2024,4,19,12059.225,C,1.211,2511.8402,1579.0962,-22101.0186,-88.4041
hyundai,IT,STARIA,ICE,S1,2024,296,19,12059.225,C,1.191,3190.9092,1579.0962,-35003.3291,-10360.9854
hyundai,IT,STARIA PREMIUM,HEV,S1,2024,4,19,12059.225,C,1.211,2511.8402,1579.0962,-22101.0186,-88.4041
hyundai,IT,STARIA PREMIUM,ICE,S1,2024,43,19,12059.225,C,1.191,3298.7072,1579.0962,-37051.4916,-1593.2141
hyundai,IT,TUCSON IX35,HEV,S1,2024,10997,19,12059.225,C,1.211,1962.2671,1579.0962,-11659.1296,-128215.4477
hyundai,IT,TUCSON IX35,ICE,S1,2024,272,19,12059.225,C,1.191,1981.9239,1579.0962,-12032.609,-3272.8697
hyundai,IT,VERACRUZIX55,ICE,S1,2024,1,19,12059.225,C,1.191,2858.145,1579.0962,-28680.8094,-28.6808
hyundai,LT,BAYON,HEV,S1,2024,11,23,12224.226,B,1.211,1779.1158,1627.3625,-14171.5507,-155.8871
hyundai,LT,BAYON,ICE,S1,2024,8,23,12224.226,B,1.191,1798.0431,1627.3625,-14606.8777,-116.855
hyundai,LT,G90 GENESIS G90,HEV,S1,2024,1,23,12224.226,B,1.211,3641.6703,1627.3625,-57010.304,-57.0103
hyundai,LT,I 30,HEV,S1,2024,11,23,12224.226,B,1.211,1858.5176,1627.3625,-15997.7907,-175.9757
hyundai,LT,I 30,ICE,S1,2024,28,23,12224.226,B,1.191,1857.3188,1627.3625,-15970.2195,-447.1661
hyundai,LT,I 30 N,ICE,S1,2024,3,23,12224.226,B,1.191,2780.7792,1627.3625,-37209.808,-111.6294
hyundai,LT,I10,ICE,S1,2024,1,23,12224.226,B,1.191,1586.9368,1627.3625,-9751.4334,-9.7514
hyundai,LT,I20,HEV,S1,2024,3,23,12224.226,B,1.211,1751.7515,1627.3625,-13542.1709,-40.6265
hyundai,LT,I20,ICE,S1,2024,163,23,12224.226,B,1.191,1759.1442,1627.3625,-13712.2035,-2235.0892
hyundai,LT,I20 N,ICE,S1,2024,2,23,12224.226,B,1.191,2300.3304,1627.3625,-26159.4866,-52.319
hyundai,LT,IONIQ5,BEV,S1,2024,46,23,12224.226,B,1.0,248.8195,1627.3625,24083.6577,1107.8483
hyundai,LT,IONIQ5 N,BEV,S1,2024,1,23,12224.226,B,1.0,301.577,1627.3625,23518.7101,23.5187
hyundai,LT,IONIQ6,BEV,S1,2024,13,23,12224.226,B,1.0,224.1037,1627.3625,24348.324,316.5282
hyundai,LT,KONA KAUAI,BEV,S1,2024,19,23,12224.226,B,1.0,215.2517,1627.3625,24443.1146,464.4192
hyundai,LT,KONA KAUAI,HEV,S1,2024,30,23,12224.226,B,1.211,1562.7606,1627.3625,-9195.3814,-275.8614
hyundai,LT,SANTA FE,HEV,S1,2024,11,23,12224.226,B,1.211,2447.9663,1627.3625,-29555.1119,-325.1062
hyundai,LT,TUCSON IX35,HEV,S1,2024,338,23,12224.226,B,1.211,2117.6949,1627.3625,-21958.8704,-7422.0982
hyundai,LT,TUCSON IX35,ICE,S1,2024,6,23,12224.226,B,1.191,2217.8286,1627.3625,-24261.9454,-145.5717
hyundai,LV,BAYON,HEV,S1,2024,55,23,12307.331,A,1.211,1788.7726,1934.6636,-9357.3948,-514.6567
hyundai,LV,BAYON,ICE,S1,2024,11,23,12307.331,A,1.191,1818.9283,1934.6636,-10050.9756,-110.5607
hyundai,LV,I 30,HEV,S1,2024,27,23,12307.331,A,1.211,1852.5342,1934.6636,-10823.9107,-292.2456
hyundai,LV,I 30,ICE,S1,2024,118,23,12307.331,A,1.191,1943.8045,1934.6636,-12923.1275,-1524.929
hyundai,LV,I10,ICE,S1,2024,4,23,12307.331,A,1.191,1597.7254,1934.6636,-4963.3092,-19.8532
hyundai,LV,I20,HEV,S1,2024,7,23,12307.331,A,1.211,1760.8228,1934.6636,-8714.5492,-61.0018
hyundai,LV,I20,ICE,S1,2024,75,23,12307.331,A,1.191,1769.5176,1934.6636,-8914.5282,-668.5896
hyundai,LV,I20 N,ICE,S1,2024,2,23,12307.331,A,1.191,2315.969,1934.6636,-21482.9106,-42.9658
hyundai,LV,IONIQ5,BEV,S1,2024,53,23,12307.331,A,1.0,295.6334,1934.6636,27964.5847,1482.123
hyundai,LV,IONIQ5 N,BEV,S1,2024,2,23,12307.331,A,1.0,350.3572,1934.6636,27257.5147,54.515
hyundai,LV,IONIQ6,BEV,S1,2024,7,23,12307.331,A,1.0,268.9063,1934.6636,28309.918,198.1694
hyundai,LV,KONA KAUAI,BEV,S1,2024,12,23,12307.331,A,1.0,248.0319,1934.6636,28579.6292,342.9556
hyundai,LV,KONA KAUAI,HEV,S1,2024,25,23,12307.331,A,1.211,1566.131,1934.6636,-4236.6381,-105.916
hyundai,LV,KONA N KAUAI N,ICE,S1,2024,1,23,12307.331,A,1.191,2843.6581,1934.6636,-33619.7606,-33.6198
hyundai,LV,SANTA FE,HEV,S1,2024,12,23,12307.331,A,1.211,2476.5781,1934.6636,-25176.9203,-302.123
hyundai,LV,TUCSON IX35,HEV,S1,2024,225,23,12307.331,A,1.211,2111.0278,1934.6636,-16769.2634,-3773.0843
hyundai,LV,TUCSON IX35,ICE,S1,2024,11,23,12307.331,A,1.191,2226.6884,1934.6636,-19429.4568,-213.724
hyundai,MT,BAYON,HEV,S1,2024,15,22,7108.834,A,1.211,1027.3163,1314.6779,5840.5583,87.6084
hyundai,MT,BAYON,ICE,S1,2024,18,22,7108.834,A,1.191,1062.0903,1314.6779,5075.5312,91.3596
hyundai,MT,I10,ICE,S1,2024,377,22,7108.834,A,1.191,998.2757,1314.6779,6479.4528,2442.7537
hyundai,MT,I20,HEV,S1,2024,9,22,7108.834,A,1.211,998.6206,1314.6779,6471.8638,58.2468
hyundai,MT,I20,ICE,S1,2024,198,22,7108.834,A,1.191,1015.3528,1314.6779,6103.755,1208.5435
hyundai,MT,IONIQ5,BEV,S1,2024,4,22,7108.834,A,1.0,625.1822,1314.6779,17083.3356,68.3333
hyundai,MT,IONIQ5 N,BEV,S1,2024,1,22,7108.834,A,1.0,736.3257,1314.6779,15064.1033,15.0641
hyundai,MT,IONIQ6,BEV,S1,2024,5,22,7108.834,A,1.0,561.9693,1314.6779,18231.774,91.1589
hyundai,MT,KONA KAUAI,BEV,S1,2024,68,22,7108.834,A,1.0,530.4855,1314.6779,18803.7657,1278.6561
hyundai,MT,KONA KAUAI,HEV,S1,2024,14,22,7108.834,A,1.211,912.5326,1314.6779,8365.7995,117.1212
hyundai,MT,KONA KAUAI,ICE,S1,2024,21,22,7108.834,A,1.191,1132.9144,1314.6779,3517.4002,73.8654
hyundai,MT,TUCSON IX35,HEV,S1,2024,8,22,7108.834,A,1.211,1123.4482,1314.6779,3725.6572,29.8053
hyundai,NL,BAYON,HEV,S1,2024,968,16,13187.663,A,1.211,1904.717,1524.4863,-11748.2287,-11372.2854
hyundai,NL,GV60 GENESIS GV60,BEV,S1,2024,1,16,13187.663,A,1.0,621.6052,1524.4863,13227.8485,13.2278
hyundai,NL,I 30,HEV,S1,2024,354,16,13187.663,A,1.211,1957.4396,1524.4863,-12591.7906,-4457.4939
hyundai,NL,I10,ICE,S1,2024,5977,16,13187.663,A,1.191,1736.6496,1524.4863,-9059.1502,-54146.5408
hyundai,NL,I20,HEV,S1,2024,1407,16,13187.663,A,1.211,1846.194,1524.4863,-10811.8605,-15212.2877
hyundai,NL,I20,ICE,S1,2024,159,16,13187.663,A,1.191,1871.8402,1524.4863,-11222.2,-1784.3298
hyundai,NL,INSTER,BEV,S1,2024,33,16,13187.663,A,1.0,488.8479,1524.4863,14402.3641,475.278
hyundai,NL,IONIQ5,BEV,S1,2024,667,16,13187.663,A,1.0,565.8671,1524.4863,13720.9687,9151.8861
hyundai,NL,IONIQ5 N,BEV,S1,2024,59,16,13187.663,A,1.0,700.9591,1524.4863,12525.7982,739.0221
hyundai,NL,IONIQ6,BEV,S1,2024,587,16,13187.663,A,1.0,490.3625,1524.4863,14388.9637,8446.3217
hyundai,NL,KONA KAUAI,BEV,S1,2024,3060,16,13187.663,A,1.0,498.5062,1524.4863,14316.9158,43809.7624
hyundai,NL,KONA KAUAI,HEV,S1,2024,3898,16,13187.663,A,1.211,1695.818,1524.4863,-8405.845,-32765.984
hyundai,NL,SANTA FE,HEV,S1,2024,67,16,13187.663,A,1.211,2460.6114,1524.4863,-20642.5391,-1383.0501
hyundai,NL,TUCSON IX35,HEV,S1,2024,1231,16,13187.663,A,1.211,2089.5743,1524.4863,-14705.9464,-18103.02
hyundai,PL,BAYON,ICE,S1,2024,1421,24,12059.225,C,1.191,1796.8439,1537.7658,-2141.7367,-3043.4079
hyundai,PL,ELANTRA,ICE,S1,2024,1077,24,12059.225,C,1.191,2043.1342,1537.7658,-8052.7023,-8672.7603
hyundai,PL,G80 GENESIS G80,ICE,S1,2024,2,24,12059.225,C,1.191,3016.1329,1537.7658,-31404.6716,-62.8093
hyundai,PL,GV80 GENESIS GV80,ICE,S1,2024,1,24,12059.225,C,1.191,3533.1842,1537.7658,-43813.904,-43.8139
hyundai,PL,I 30,HEV,S1,2024,3221,24,12059.225,C,1.211,1890.3861,1537.7658,-4386.7489,-14129.7182
hyundai,PL,I 30,ICE,S1,2024,2019,24,12059.225,C,1.191,1837.8576,1537.7658,-3126.0646,-6311.5245
hyundai,PL,I 30 N,ICE,S1,2024,4,24,12059.225,C,1.191,2527.8066,1537.7658,-19684.841,-78.7394
hyundai,PL,I10,ICE,S1,2024,868,24,12059.225,C,1.191,1714.222,1537.7658,-158.8103,-137.8474
hyundai,PL,I20,ICE,S1,2024,4275,24,12059.225,C,1.191,1741.2968,1537.7658,-808.606,-3456.7907
hyundai,PL,I20 N,ICE,S1,2024,51,24,12059.225,C,1.191,2269.2809,1537.7658,-13480.2248,-687.4915
hyundai,PL,IONIQ5,BEV,S1,2024,165,24,12059.225,C,1.0,1334.6432,1537.7658,18284.7254,3016.9797
hyundai,PL,IONIQ5 N,BEV,S1,2024,7,24,12059.225,C,1.0,1554.8461,1537.7658,14539.815,101.7787
hyundai,PL,KONA KAUAI,BEV,S1,2024,290,24,12059.225,C,1.0,1095.0686,1537.7658,22359.0843,6484.1345
hyundai,PL,KONA KAUAI,HEV,S1,2024,1562,24,12059.225,C,1.211,1542.7868,1537.7658,3955.6332,6178.699
hyundai,PL,KONA KAUAI,ICE,S1,2024,2057,24,12059.225,C,1.191,2010.3574,1537.7658,-7266.0603,-14946.2861
hyundai,PL,SANTA FE,HEV,S1,2024,594,24,12059.225,C,1.211,2424.5129,1537.7658,-17205.7909,-10220.2398
hyundai,PL,STARIA,HEV,S1,2024,41,24,12059.225,C,1.211,2511.8402,1537.7658,-19301.647,-791.3675
hyundai,PL,STARIA PREMIUM,HEV,S1,2024,17,24,12059.225,C,1.211,2511.8402,1537.7658,-19301.647,-328.128
