market,company,destination,model,powertrain,scenario,units,ti_per_vehicle_kgco2e,crossover_year,crossover_calendar_year,reason
EU27,kia,RO,EV6,BEV,S1,26,23931.1619,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,RO,EV9,BEV,S1,13,21480.4297,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,RO,NIRO,BEV,S1,31,24519.0525,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,RO,NIRO,HEV,S1,22,-5145.8282,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,PICANTO,ICE,S1,38,-10590.4138,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,PROCEED,HEV,S1,3,-15119.5132,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,PROCEED,ICE,S1,30,-20302.1463,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,RIO,HEV,S1,3,-11711.9902,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,RIO,ICE,S1,97,-14474.9416,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,SORENTO,HEV,S1,20,-28116.8258,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,SORENTO,ICE,S1,9,-30339.9801,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,SOUL,BEV,S1,1,24795.291,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,RO,SPORTAGE,HEV,S1,2112,-20478.7141,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,SPORTAGE,ICE,S1,386,-23245.5329,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,STONIC,HEV,S1,7,-13659.141,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,STONIC,ICE,S1,209,-16413.5969,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,XCEED,HEV,S1,66,-18195.1301,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,RO,XCEED,ICE,S1,352,-18205.7185,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SE,CEED,ICE,S1,1063,-9708.555,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SE,EV3,BEV,S1,1401,22802.4631,149.46,2173.5,after lifetime
EU27,kia,SE,EV6,BEV,S1,2515,22674.081,144.05,2168.1,after lifetime
EU27,kia,SE,EV6 GT,BEV,S1,2,22430.5493,135.29,2159.3,after lifetime
EU27,kia,SE,EV9,BEV,S1,1786,22324.2559,131.943,2155.9,after lifetime
EU27,kia,SE,NIRO,BEV,S1,1154,22740.4868,146.767,2170.8,after lifetime
EU27,kia,SE,NIRO,HEV,S1,351,-2075.7154,4.914,2028.9,within lifetime
EU27,kia,SE,PICANTO,ICE,S1,807,-5991.3234,1.242,2025.2,within lifetime
EU27,kia,SE,SPORTAGE,HEV,S1,135,-11457.6763,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SE,SPORTAGE,ICE,S1,204,-18585.6353,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SE,STONIC,HEV,S1,686,-7840.284,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SI,CEED,HEV,S1,1,9516.9163,27.016,2051.0,after lifetime
EU27,kia,SI,CEED,ICE,S1,452,6801.8141,21.249,2045.2,after lifetime
EU27,kia,SI,CEED / 1.0 / T,ICE,S1,1,6126.9093,19.875,2043.9,after lifetime
EU27,kia,SI,EV3,BEV,S1,1,41156.9634,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,SI,EV6,BEV,S1,12,40149.3102,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,SI,EV9,BEV,S1,4,37835.9702,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,SI,NIRO,BEV,S1,6,40646.0414,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,SI,NIRO,HEV,S1,3,15907.0461,42.4,2066.4,after lifetime
EU27,kia,SI,PICANTO,ICE,S1,265,11163.1344,30.717,2054.7,after lifetime
EU27,kia,SI,PROCEED,ICE,S1,27,3436.7788,14.613,2038.6,within lifetime
EU27,kia,SI,RIO,ICE,S1,11,7588.0182,22.879,2046.9,after lifetime
EU27,kia,SI,SORENTO,HEV,S1,18,-3368.1207,2.616,2026.6,within lifetime
EU27,kia,SI,SORENTO,ICE,S1,21,-5838.866,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SI,SPORTAGE,HEV,S1,264,1963.739,11.866,2035.9,within lifetime
EU27,kia,SI,SPORTAGE,ICE,S1,425,-246.6696,7.906,2031.9,within lifetime
EU27,kia,SI,STONIC,HEV,S1,7,10145.4547,28.41,2052.4,after lifetime
EU27,kia,SI,STONIC,ICE,S1,467,7931.0958,23.6,2047.6,after lifetime
EU27,kia,SI,XCEED,ICE,S1,301,3759.0245,15.226,2039.2,within lifetime
EU27,kia,SK,CEED,HEV,S1,145,-4933.2972,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,CEED,ICE,S1,2871,-7896.4626,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,EV3,BEV,S1,7,26124.7483,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,SK,EV6,BEV,S1,142,25813.3569,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,SK,EV9,BEV,S1,65,25175.383,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,SK,NIRO,BEV,S1,44,26022.6466,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
EU27,kia,SK,NIRO,HEV,S1,102,-810.7483,7.146,2031.1,within lifetime
EU27,kia,SK,PICANTO,ICE,S1,114,-4850.9755,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,PROCEED,ICE,S1,402,-10487.236,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,RIO,ICE,S1,13,-5164.5514,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,SORENTO,HEV,S1,76,-16782.2958,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,SORENTO,ICE,S1,286,-19037.0147,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,SPORTAGE,HEV,S1,1185,-12026.7807,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,SPORTAGE,ICE,S1,1395,-16344.1538,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,STINGER,ICE,S1,6,-39275.578,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,STONIC,HEV,S1,8,-7388.4414,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,STONIC,ICE,S1,918,-7054.848,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,XCEED,HEV,S1,4,-7665.9121,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,SK,XCEED,ICE,S1,764,-10151.9109,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,AT,CEED,HEV,S2,431,-11815.0544,1.769,2025.8,within lifetime
EU27,kia,AT,CEED,ICE,S2,1946,-11251.1644,1.913,2025.9,within lifetime
EU27,kia,AT,EV3,BEV,S2,85,13744.4187,45.153,2069.2,after lifetime
EU27,kia,AT,EV3 LONG RANGE,BEV,S2,1,13778.7547,45.534,2069.5,after lifetime
EU27,kia,AT,EV6,BEV,S2,587,13521.731,42.864,2066.9,after lifetime
EU27,kia,AT,EV9,BEV,S2,157,12970.3395,38.203,2062.2,after lifetime
EU27,kia,AT,EV9 AWD,BEV,S2,1,12927.9467,37.89,2061.9,after lifetime
EU27,kia,AT,NIRO,BEV,S2,421,13638.7483,44.031,2068.0,after lifetime
EU27,kia,AT,NIRO,HEV,S2,74,-6800.4064,3.173,2027.2,within lifetime
EU27,kia,AT,PICANTO,ICE,S2,506,-9555.4299,2.367,2026.4,within lifetime
EU27,kia,AT,PROCEED,HEV,S2,57,-12897.8254,1.5,2025.5,within lifetime
EU27,kia,AT,PROCEED,ICE,S2,46,-15386.735,0.919,2024.9,within lifetime
EU27,kia,AT,RIO,HEV,S2,3,-12217.5914,1.668,2025.7,within lifetime
EU27,kia,AT,RIO,ICE,S2,75,-10736.2675,2.048,2026.0,within lifetime
EU27,kia,AT,SORENTO,HEV,S2,1,-19665.4896,0.022,2024.0,within lifetime
EU27,kia,AT,SORENTO,ICE,S2,73,-21834.2146,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,AT,SOUL,BEV,S2,24,13692.5969,44.594,2068.6,after lifetime
EU27,kia,AT,SPORTAGE,HEV,S2,729,-16484.2294,0.678,2024.7,within lifetime
EU27,kia,AT,SPORTAGE,ICE,S2,291,-18014.6485,0.354,2024.4,within lifetime
EU27,kia,AT,STONIC,HEV,S2,31,-12464.9054,1.606,2025.6,within lifetime
EU27,kia,AT,STONIC,ICE,S2,929,-11819.0376,1.768,2025.8,within lifetime
EU27,kia,AT,XCEED,HEV,S2,155,-14508.4992,1.119,2025.1,within lifetime
EU27,kia,AT,XCEED,ICE,S2,280,-14163.1115,1.199,2025.2,within lifetime
EU27,kia,BE,CEED,HEV,S2,672,-17755.8165,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,CEED,ICE,S2,1390,-18168.0346,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,EV3,BEV,S2,182,10475.7079,35.207,2059.2,after lifetime
EU27,kia,BE,EV6,BEV,S2,1417,10230.6331,33.42,2057.4,after lifetime
EU27,kia,BE,EV9,BEV,S2,886,9439.7169,28.631,2052.6,after lifetime
EU27,kia,BE,NIRO,BEV,S2,619,10330.8493,34.13,2058.1,after lifetime
EU27,kia,BE,NIRO,HEV,S2,906,-12233.0616,0.743,2024.7,within lifetime
EU27,kia,BE,PICANTO,ICE,S2,1684,-16022.1068,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,PROCEED,ICE,S2,406,-20210.1323,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,RIO,ICE,S2,31,-17296.3837,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,SORENTO,HEV,S2,88,-26792.1556,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,SORENTO,ICE,S2,39,-28683.509,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,SOUL,BEV,S2,4,10407.668,34.693,2058.7,after lifetime
EU27,kia,BE,SPORTAGE,HEV,S2,2323,-21876.4865,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,SPORTAGE,ICE,S2,422,-24408.7004,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,STINGER,ICE,S2,1,-46905.5306,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,STONIC,HEV,S2,44,-18896.598,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,STONIC,ICE,S2,2453,-18936.4357,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,XCEED,HEV,S2,47,-19147.6982,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BE,XCEED,ICE,S2,676,-21095.9287,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BG,CEED,HEV,S2,15,-20134.0787,0.772,2024.8,within lifetime
EU27,kia,BG,CEED,ICE,S2,646,-22781.1833,0.256,2024.3,within lifetime
EU27,kia,BG,EV3,BEV,S2,5,8958.2539,24.373,2048.4,after lifetime
EU27,kia,BG,EV6,BEV,S2,13,8131.3156,21.584,2045.6,after lifetime
EU27,kia,BG,EV9,BEV,S2,17,6593.1162,17.327,2041.3,within lifetime
EU27,kia,BG,NIRO,BEV,S2,46,8682.1133,23.393,2047.4,after lifetime
EU27,kia,BG,NIRO,HEV,S2,66,-14632.5835,1.988,2026.0,within lifetime
EU27,kia,BG,PICANTO,ICE,S2,70,-18999.1983,1.006,2025.0,within lifetime
EU27,kia,BG,PROCEED,ICE,S2,109,-25136.6725,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BG,RIO,ICE,S2,26,-21203.2891,0.559,2024.6,within lifetime
EU27,kia,BG,SORENTO,HEV,S2,25,-31843.3431,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BG,SORENTO,ICE,S2,66,-33412.6625,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BG,SPORTAGE,HEV,S2,969,-27621.6538,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BG,SPORTAGE,ICE,S2,127,-28847.8976,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,BG,STONIC,HEV,S2,7,-21909.8913,0.422,2024.4,within lifetime
EU27,kia,BG,STONIC,ICE,S2,248,-21842.5297,0.435,2024.4,within lifetime
EU27,kia,BG,XCEED,ICE,S2,197,-24982.6544,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CY,CEED,HEV,S2,26,-22988.4755,0.954,2025.0,within lifetime
EU27,kia,CY,CEED,ICE,S2,43,-25702.332,0.471,2024.5,within lifetime
EU27,kia,CY,EV3,BEV,S2,3,5191.4024,14.11,2038.1,within lifetime
EU27,kia,CY,EV6,BEV,S2,25,3605.6081,11.263,2035.3,within lifetime
EU27,kia,CY,EV9,BEV,S2,14,739.6059,7.041,2031.0,within lifetime
EU27,kia,CY,NIRO,BEV,S2,16,4540.4851,12.886,2036.9,within lifetime
EU27,kia,CY,NIRO,HEV,S2,29,-17817.2376,1.978,2026.0,within lifetime
EU27,kia,CY,PICANTO,ICE,S2,381,-21960.4874,1.145,2025.1,within lifetime
EU27,kia,CY,RIO,ICE,S2,10,-23577.0139,0.846,2024.8,within lifetime
EU27,kia,CY,SORENTO,ICE,S2,7,-38054.4518,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CY,SPORTAGE,HEV,S2,612,-29017.7988,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CY,SPORTAGE,ICE,S2,230,-34543.9445,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CY,STONIC,ICE,S2,1079,-25047.8915,0.584,2024.6,within lifetime
EU27,kia,CY,XCEED,ICE,S2,286,-28368.0204,0.028,2024.0,within lifetime
EU27,kia,CZ,CEED,HEV,S2,36,-12758.913,1.062,2025.1,within lifetime
EU27,kia,CZ,CEED,ICE,S2,4928,-14527.1927,0.588,2024.6,within lifetime
EU27,kia,CZ,EV3,BEV,S2,6,6058.9227,17.628,2041.6,after lifetime
EU27,kia,CZ,EV6,BEV,S2,114,4832.8275,14.308,2038.3,within lifetime
EU27,kia,CZ,EV9,BEV,S2,68,3253.4432,10.775,2034.8,within lifetime
EU27,kia,CZ,NIRO,BEV,S2,86,5765.6069,16.776,2040.8,after lifetime
EU27,kia,CZ,NIRO,HEV,S2,81,-8790.1842,2.26,2026.3,within lifetime
EU27,kia,CZ,PICANTO,ICE,S2,246,-12458.5562,1.145,2025.1,within lifetime
EU27,kia,CZ,PROCEED,ICE,S2,743,-17778.0285,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CZ,RIO,HEV,S2,2,-13821.9055,0.773,2024.8,within lifetime
EU27,kia,CZ,RIO,ICE,S2,78,-12633.7029,1.096,2025.1,within lifetime
EU27,kia,CZ,SORENTO,HEV,S2,49,-21047.9584,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CZ,SORENTO,ICE,S2,191,-22908.0485,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CZ,SPORTAGE,HEV,S2,1507,-18073.6286,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CZ,SPORTAGE,ICE,S2,762,-19474.1141,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CZ,STINGER,ICE,S2,3,-37877.0769,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,CZ,STONIC,ICE,S2,1000,-14257.9775,0.658,2024.7,within lifetime
EU27,kia,CZ,XCEED,ICE,S2,755,-16495.8927,0.097,2024.1,within lifetime
EU27,kia,DE,CD,ICE,S2,5,-29466.4597,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,CEED,HEV,S2,1800,-15186.4228,0.022,2024.0,within lifetime
EU27,kia,DE,CEED,ICE,S2,9432,-17712.8945,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,CL4,ICE,S2,9,-26100.9101,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,EV3,BEV,S2,471,6477.3779,19.077,2043.1,after lifetime
EU27,kia,DE,EV6,BEV,S2,5180,5636.1888,16.477,2040.5,after lifetime
EU27,kia,DE,EV9,BEV,S2,1411,3947.581,12.177,2036.2,within lifetime
EU27,kia,DE,JA,ICE,S2,2,-16946.0059,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,K4,ICE,S2,1,-27917.5376,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,MQ4,HEV,S2,2,-28585.8616,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,MQ4,ICE,S2,1,-42976.5026,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,NIRO,BEV,S2,4045,6217.8774,18.234,2042.2,after lifetime
EU27,kia,DE,NIRO,HEV,S2,1134,-10551.3307,1.317,2025.3,within lifetime
EU27,kia,DE,NQ5,HEV,S2,8,-24511.8173,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,NQ5,ICE,S2,7,-34340.6379,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,NQ5 - PE,HEV,S2,1,-21804.9019,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,NQ5-PE,ICE,S2,1,-42546.2465,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,NQ5E,HEV,S2,1,-21367.4206,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,NQ5E,ICE,S2,1,-40394.9657,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,PICANTO,ICE,S2,9884,-13383.313,0.497,2024.5,within lifetime
EU27,kia,DE,PROCEED,ICE,S2,4435,-20600.3219,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,RIO,HEV,S2,12,-15643.7001,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,RIO,ICE,S2,77,-14635.4659,0.164,2024.2,within lifetime
EU27,kia,DE,SG2,HEV,S2,3,-25013.1052,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,SORENTO,HEV,S2,638,-24040.3874,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,SORENTO,ICE,S2,2172,-25256.9627,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,SOUL,BEV,S2,670,6392.9846,18.798,2042.8,after lifetime
EU27,kia,DE,SP3,ICE,S2,1,-25336.0007,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,SPORTAGE,HEV,S2,13187,-19913.1892,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,SPORTAGE,ICE,S2,508,-21650.0178,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,STINGER,ICE,S2,53,-41255.478,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,STONIC,HEV,S2,2200,-16168.7432,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,STONIC,ICE,S2,3329,-15465.3224,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,TK,ICE,S2,2,-49860.6009,,,crossover before sale year (product already above benchmark at t=0)
EU27,kia,DE,XCEED,HEV,S2,148,-16501.929,,,crossover before sale year (product already above benchmark at t=0)
