company,market,cohort_year,destination,scenario,t,calendar_year,units,e_ref_tco2e,e_prod_tco2e,ti_tco2e,cumulative_ti_tco2e,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,direction
hyundai,EU27,2024,DE,S2,12,2036,96117,30489.8284,155670.2547,125180.4263,982819.639,317.2158,1619.5913,1302.3755,liability
hyundai,EU27,2024,DE,S2,13,2037,96117,26370.6018,155247.3622,128876.7604,1111696.3994,274.3594,1615.1915,1340.8321,liability
hyundai,EU27,2024,DE,S2,14,2038,96117,22807.8892,154860.6692,132052.78,1243749.1794,237.293,1611.1684,1373.8754,liability
hyundai,EU27,2024,DK,S1,0,2024,4815,9027.9487,4731.3347,-4296.614,-4296.614,1874.9634,982.624,-892.3394,contribution
hyundai,EU27,2024,DK,S1,1,2025,4815,8675.8474,4668.4313,-4007.4161,-8304.0301,1801.8375,969.56,-832.2775,contribution
hyundai,EU27,2024,DK,S1,2,2026,4815,8337.4788,4611.6022,-3725.8766,-12029.9067,1731.5636,957.7575,-773.8061,contribution
hyundai,EU27,2024,DK,S1,3,2027,4815,8012.3069,4560.2609,-3452.046,-15481.9527,1664.0305,947.0947,-716.9358,contribution
hyundai,EU27,2024,DK,S1,4,2028,4815,7699.8172,4513.8775,-3185.9397,-18667.8924,1599.1313,937.4616,-661.6697,contribution
hyundai,EU27,2024,DK,S1,5,2029,4815,7399.5147,4471.9733,-2927.5414,-21595.4338,1536.7632,928.7587,-608.0044,contribution
hyundai,EU27,2024,DK,S1,6,2030,4815,7110.9246,4434.1154,-2676.8092,-24272.243,1476.8275,920.8962,-555.9313,contribution
hyundai,EU27,2024,DK,S1,7,2031,4815,6833.5897,4399.9135,-2433.6762,-26705.9192,1419.2294,913.793,-505.4364,contribution
hyundai,EU27,2024,DK,S1,8,2032,4815,6567.0715,4369.0144,-2198.0571,-28903.9763,1363.8778,907.3758,-456.502,contribution
hyundai,EU27,2024,DK,S1,9,2033,4815,6310.9476,4341.0988,-1969.8488,-30873.8251,1310.6849,901.5782,-409.1067,contribution
hyundai,EU27,2024,DK,S1,10,2034,4815,6064.813,4315.8791,-1748.9339,-32622.759,1259.5666,896.3404,-363.2261,contribution
hyundai,EU27,2024,DK,S1,11,2035,4815,5828.2777,4293.0951,-1535.1826,-34157.9416,1210.4419,891.6085,-318.8334,contribution
hyundai,EU27,2024,DK,S1,12,2036,4815,5600.9677,4272.5111,-1328.4566,-35486.3982,1163.2332,887.3336,-275.8996,contribution
hyundai,EU27,2024,DK,S1,13,2037,4815,5382.5233,4253.9145,-1128.6088,-36615.007,1117.8657,883.4713,-234.3944,contribution
hyundai,EU27,2024,DK,S1,14,2038,4815,5172.5981,4237.1141,-935.484,-37550.491,1074.2675,879.9822,-194.2854,contribution
hyundai,EU27,2024,DK,S2,0,2024,4815,9027.9487,4731.3347,-4296.614,-4296.614,1874.9634,982.624,-892.3394,contribution
hyundai,EU27,2024,DK,S2,1,2025,4815,7808.2577,4675.5751,-3132.6826,-7429.2966,1621.6527,971.0436,-650.6091,contribution
hyundai,EU27,2024,DK,S2,2,2026,4815,6753.3489,4624.5885,-2128.7604,-9558.057,1402.5647,960.4545,-442.1102,contribution
hyundai,EU27,2024,DK,S2,3,2027,4815,5840.96,4577.9662,-1262.9938,-10821.0508,1213.0758,950.7718,-262.304,contribution
hyundai,EU27,2024,DK,S2,4,2028,4815,5051.8366,4535.335,-516.5016,-11337.5524,1049.1872,941.918,-107.2693,contribution
hyundai,EU27,2024,DK,S2,5,2029,4815,4369.3247,4496.3529,127.0282,-11210.5242,907.4402,933.822,26.3818,liability
hyundai,EU27,2024,DK,S2,6,2030,4815,3779.0214,4460.7077,681.6863,-10528.8379,784.8435,926.419,141.5756,liability
hyundai,EU27,2024,DK,S2,7,2031,4815,3268.4693,4428.1137,1159.6444,-9369.1935,678.8098,919.6498,240.84,liability
hyundai,EU27,2024,DK,S2,8,2032,4815,2826.8938,4398.3098,1571.416,-7797.7775,587.1015,913.46,326.3585,liability
hyundai,EU27,2024,DK,S2,9,2033,4815,2444.9756,4371.057,1926.0814,-5871.6961,507.7831,907.8,400.0169,liability
hyundai,EU27,2024,DK,S2,10,2034,4815,2114.6554,4346.1372,2231.4818,-3640.2143,439.1808,902.6245,463.4438,liability
hyundai,EU27,2024,DK,S2,11,2035,4815,1828.9617,4323.3503,2494.3886,-1145.8257,379.8467,897.8921,518.0454,liability
hyundai,EU27,2024,DK,S2,12,2036,4815,1581.8658,4302.5142,2720.6484,1574.8227,328.5287,893.5647,565.036,liability
hyundai,EU27,2024,DK,S2,13,2037,4815,1368.1532,4283.4616,2915.3084,4490.1311,284.144,889.6078,605.4638,liability
hyundai,EU27,2024,DK,S2,14,2038,4815,1183.3135,4266.0399,3082.7264,7572.8575,245.7557,885.9896,640.2339,liability
hyundai,EU27,2024,EE,S1,0,2024,714,1137.9457,764.6709,-373.2748,-373.2748,1593.7615,1070.9676,-522.7938,contribution
hyundai,EU27,2024,EE,S1,1,2025,714,1099.9715,761.3452,-338.6263,-711.9011,1540.5763,1066.3098,-474.2665,contribution
hyundai,EU27,2024,EE,S1,2,2026,714,1063.2649,758.1971,-305.0678,-1016.9689,1489.1665,1061.9007,-427.2658,contribution
hyundai,EU27,2024,EE,S1,3,2027,714,1027.783,755.2172,-272.5658,-1289.5347,1439.472,1057.7272,-381.7448,contribution
hyundai,EU27,2024,EE,S1,4,2028,714,993.4847,752.3966,-241.0881,-1530.6228,1391.4352,1053.7768,-337.6584,contribution
hyundai,EU27,2024,EE,S1,5,2029,714,960.3314,749.7267,-210.6047,-1741.2275,1345.002,1050.0374,-294.9646,contribution
hyundai,EU27,2024,EE,S1,6,2030,714,928.2844,747.1994,-181.085,-1922.3125,1300.1182,1046.4978,-253.6204,contribution
hyundai,EU27,2024,EE,S1,7,2031,714,897.3068,744.807,-152.4998,-2074.8123,1256.7322,1043.1471,-213.5852,contribution
hyundai,EU27,2024,EE,S1,8,2032,714,867.3633,742.5425,-124.8208,-2199.6331,1214.7945,1039.9755,-174.819,contribution
hyundai,EU27,2024,EE,S1,9,2033,714,838.4188,740.399,-98.0198,-2297.6529,1174.256,1036.9734,-137.2826,contribution
hyundai,EU27,2024,EE,S1,10,2034,714,810.44,738.3699,-72.0701,-2369.723,1135.07,1034.1315,-100.9385,contribution
hyundai,EU27,2024,EE,S1,11,2035,714,783.395,736.4494,-46.9456,-2416.6686,1097.1919,1031.4417,-65.7501,contribution
hyundai,EU27,2024,EE,S1,12,2036,714,757.2525,734.6315,-22.621,-2439.2896,1060.5777,1028.8957,-31.6821,contribution
hyundai,EU27,2024,EE,S1,13,2037,714,731.9825,732.9106,0.9281,-2438.3615,1025.1856,1026.4854,1.2999,liability
hyundai,EU27,2024,EE,S1,14,2038,714,707.5558,731.2818,23.726,-2414.6355,990.9745,1024.2042,33.2297,liability
hyundai,EU27,2024,EE,S1,15,2039,714,683.9439,729.7398,45.7959,-2368.8396,957.9046,1022.0445,64.1399,liability
hyundai,EU27,2024,EE,S1,16,2040,714,661.1202,728.2803,67.1601,-2301.6795,925.9387,1020.0004,94.0618,liability
hyundai,EU27,2024,EE,S1,17,2041,714,639.0583,726.8987,87.8404,-2213.8391,895.0396,1018.0654,123.0258,liability
hyundai,EU27,2024,EE,S1,18,2042,714,617.7326,725.5911,107.8585,-2105.9806,865.1717,1016.234,151.0623,liability
hyundai,EU27,2024,EE,S1,19,2043,714,597.1182,724.3531,127.2349,-1978.7457,836.3,1014.5001,178.2001,liability
hyundai,EU27,2024,EE,S1,20,2044,714,577.192,723.1814,145.9894,-1832.7563,808.3922,1012.8591,204.4669,liability
hyundai,EU27,2024,EE,S1,21,2045,714,557.9304,722.0723,164.1419,-1668.6144,781.4151,1011.3057,229.8906,liability
hyundai,EU27,2024,EE,S1,22,2046,714,539.3121,721.0224,181.7103,-1486.9041,755.3391,1009.8353,254.4962,liability
hyundai,EU27,2024,EE,S1,23,2047,714,521.3147,720.0285,198.7138,-1288.1903,730.1326,1008.4433,278.3106,liability
hyundai,EU27,2024,EE,S2,0,2024,714,1137.9457,764.6709,-373.2748,-373.2748,1593.7615,1070.9676,-522.7938,contribution
hyundai,EU27,2024,EE,S2,1,2025,714,984.2072,759.3423,-224.8649,-598.1397,1378.4415,1063.5046,-314.9368,contribution
hyundai,EU27,2024,EE,S2,2,2026,714,851.239,754.4699,-96.7691,-694.9088,1192.2115,1056.6805,-135.531,contribution
hyundai,EU27,2024,EE,S2,3,2027,714,736.2352,750.0147,13.7795,-681.1293,1031.1417,1050.4408,19.299,liability
hyundai,EU27,2024,EE,S2,4,2028,714,636.7685,745.9407,109.1722,-571.9571,891.8326,1044.7349,152.9022,liability
hyundai,EU27,2024,EE,S2,5,2029,714,550.74,742.2154,191.4754,-380.4817,771.3445,1039.5174,268.1728,liability
hyundai,EU27,2024,EE,S2,6,2030,714,476.334,738.809,262.475,-118.0067,667.1345,1034.7465,367.612,liability
hyundai,EU27,2024,EE,S2,7,2031,714,411.9805,735.6943,323.7138,205.7071,577.0035,1030.3842,453.3807,liability
hyundai,EU27,2024,EE,S2,8,2032,714,356.3209,732.8462,376.5253,582.2324,499.0489,1026.3952,527.3464,liability
hyundai,EU27,2024,EE,S2,9,2033,714,308.1816,730.2418,422.0602,1004.2926,431.6269,1022.7476,591.1207,liability
hyundai,EU27,2024,EE,S2,10,2034,714,266.546,727.8604,461.3144,1465.607,373.3137,1019.4123,646.0986,liability
hyundai,EU27,2024,EE,S2,11,2035,714,230.5351,725.6826,495.1475,1960.7545,322.8783,1016.3622,693.4839,liability
hyundai,EU27,2024,EE,S2,12,2036,714,199.3896,723.6918,524.3022,2485.0567,279.2571,1013.5739,734.3168,liability
hyundai,EU27,2024,EE,S2,13,2037,714,172.4515,721.8708,549.4193,3034.476,241.5287,1011.0235,769.4948,liability
hyundai,EU27,2024,EE,S2,14,2038,714,149.1532,720.206,571.0528,3605.5288,208.898,1008.6919,799.7938,liability
hyundai,EU27,2024,EE,S2,15,2039,714,129.0022,718.6836,589.6814,4195.2102,180.6754,1006.5597,825.8843,liability
hyundai,EU27,2024,EE,S2,16,2040,714,111.5742,717.2915,605.7173,4800.9275,156.2664,1004.6099,848.3436,liability
hyundai,EU27,2024,EE,S2,17,2041,714,96.5003,716.0188,619.5185,5420.446,135.1545,1002.8275,867.673,liability
hyundai,EU27,2024,EE,S2,18,2042,714,83.4629,714.8547,631.3918,6051.8378,116.8948,1001.1971,884.3022,liability
hyundai,EU27,2024,EE,S2,19,2043,714,72.1866,713.7906,641.604,6693.4418,101.1017,999.7067,898.605,liability
hyundai,EU27,2024,EE,S2,20,2044,714,62.4341,712.8173,650.3832,7343.825,87.4427,998.3436,910.9008,liability
hyundai,EU27,2024,EE,S2,21,2045,714,53.9995,711.9274,657.9279,8001.7529,75.6296,997.0972,921.4676,liability
hyundai,EU27,2024,EE,S2,22,2046,714,46.7037,711.1138,664.4101,8666.163,65.4113,995.9577,930.5464,liability
hyundai,EU27,2024,EE,S2,23,2047,714,40.3941,710.3696,669.9755,9336.1385,56.5744,994.9154,938.341,liability
hyundai,EU27,2024,ES,S1,0,2024,64837,126962.0086,115238.342,-11723.6666,-11723.6666,1958.1722,1777.3546,-180.8175,contribution
hyundai,EU27,2024,ES,S1,1,2025,64837,124051.4354,115137.1009,-8914.3345,-20638.0011,1913.2815,1775.7932,-137.4884,contribution
hyundai,EU27,2024,ES,S1,2,2026,64837,121207.5869,115044.1081,-6163.4788,-26801.4799,1869.42,1774.3589,-95.0611,contribution
hyundai,EU27,2024,ES,S1,3,2027,64837,118428.933,114958.6918,-3470.2412,-30271.7211,1826.564,1773.0415,-53.5225,contribution
hyundai,EU27,2024,ES,S1,4,2028,64837,115713.9788,114880.2346,-833.7442,-31105.4653,1784.6905,1771.8314,-12.8591,contribution
hyundai,EU27,2024,ES,S1,5,2029,64837,113061.2641,114808.1696,1746.9055,-29358.5598,1743.7769,1770.72,26.943,liability
hyundai,EU27,2024,ES,S1,6,2030,64837,110469.3623,114741.976,4272.6137,-25085.9461,1703.8013,1769.699,65.8978,liability
hyundai,EU27,2024,ES,S1,7,2031,64837,107936.8793,114681.1751,6744.2958,-18341.6503,1664.742,1768.7613,104.0192,liability
hyundai,EU27,2024,ES,S1,8,2032,64837,105462.4532,114625.3279,9162.8747,-9178.7756,1626.5782,1767.8999,141.3217,liability
hyundai,EU27,2024,ES,S1,9,2033,64837,103044.7522,114574.031,11529.2788,2350.5032,1589.2893,1767.1088,177.8194,liability
hyundai,EU27,2024,ES,S1,10,2034,64837,100682.4769,114526.9131,13844.4362,16194.9394,1552.8553,1766.3821,213.5268,liability
hyundai,EU27,2024,ES,S1,11,2035,64837,98374.3557,114483.6342,16109.2785,32304.2179,1517.2564,1765.7145,248.4581,liability
hyundai,EU27,2024,ES,S1,12,2036,64837,96119.1478,114443.8812,18324.7334,50628.9513,1482.4737,1765.1014,282.6277,liability
hyundai,EU27,2024,ES,S1,13,2037,64837,93915.6399,114407.3672,20491.7273,71120.6786,1448.4884,1764.5383,316.0499,liability
hyundai,EU27,2024,ES,S1,14,2038,64837,91762.647,114373.8279,22611.1809,93731.8595,1415.2821,1764.021,348.7389,liability
hyundai,EU27,2024,ES,S1,15,2039,64837,89659.0107,114343.0213,24684.0106,118415.8701,1382.8371,1763.5458,380.7087,liability
hyundai,EU27,2024,ES,S1,16,2040,64837,87603.5999,114314.7245,26711.1246,145126.9947,1351.1359,1763.1094,411.9735,liability
hyundai,EU27,2024,ES,S1,17,2041,64837,85595.3093,114288.7331,28693.4238,173820.4185,1320.1615,1762.7085,442.5471,liability
hyundai,EU27,2024,ES,S1,18,2042,64837,83633.0578,114264.8594,30631.8016,204452.2201,1289.8971,1762.3403,472.4432,liability
hyundai,EU27,2024,ES,S1,19,2043,64837,81715.7903,114242.9306,32527.1403,236979.3604,1260.3265,1762.0021,501.6756,liability
hyundai,EU27,2024,ES,S1,20,2044,64837,79842.4761,114222.7886,34380.3125,271359.6729,1231.4338,1761.6915,530.2576,liability
hyundai,EU27,2024,ES,S2,0,2024,64837,126962.0086,115238.342,-11723.6666,-11723.6666,1958.1722,1777.3546,-180.8175,contribution
hyundai,EU27,2024,ES,S2,1,2025,64837,109809.2269,115131.9725,5322.7456,-6400.921,1693.6198,1775.7141,82.0943,liability
hyundai,EU27,2024,ES,S2,2,2026,64837,94973.8151,115034.7082,20060.8931,13659.9721,1464.8089,1774.2139,309.405,liability
hyundai,EU27,2024,ES,S2,3,2027,64837,82142.6928,114945.7697,32803.0769,46463.049,1266.9108,1772.8422,505.9314,liability
hyundai,EU27,2024,ES,S2,4,2028,64837,71045.0761,114864.4443,43819.3682,90282.4172,1095.749,1771.5879,675.8389,liability
hyundai,EU27,2024,ES,S2,5,2029,64837,61446.7668,114790.0804,53343.3136,143625.7308,947.7114,1770.441,822.7295,liability
hyundai,EU27,2024,ES,S2,6,2030,64837,53145.2051,114722.082,61576.8769,205202.6077,819.674,1769.3922,949.7182,liability
hyundai,EU27,2024,ES,S2,7,2031,64837,45965.1979,114659.9043,68694.7064,273897.3141,708.9347,1768.4332,1059.4985,liability
hyundai,EU27,2024,ES,S2,8,2032,64837,39755.2228,114603.0489,74847.8261,348745.1402,613.1564,1767.5563,1154.3999,liability
hyundai,EU27,2024,ES,S2,9,2033,64837,34384.2248,114551.0604,80166.8356,428911.9758,530.3179,1766.7545,1236.4365,liability
hyundai,EU27,2024,ES,S2,10,2034,64837,29738.8583,114503.5222,84764.6639,513676.6397,458.6711,1766.0213,1307.3502,liability
hyundai,EU27,2024,ES,S2,11,2035,64837,25721.0883,114460.0532,88738.9649,602415.6046,396.7039,1765.3509,1368.647,liability
hyundai,EU27,2024,ES,S2,12,2036,64837,22246.1257,114420.3051,92174.1794,694589.784,343.1085,1764.7378,1421.6293,liability
hyundai,EU27,2024,ES,S2,13,2037,64837,19240.6369,114383.9594,95143.3225,789733.1065,296.754,1764.1772,1467.4233,liability
hyundai,EU27,2024,ES,S2,14,2038,64837,16641.1944,114350.725,97709.5306,887442.6371,256.662,1763.6647,1507.0026,liability
hyundai,EU27,2024,ES,S2,15,2039,64837,14392.9408,114320.3352,99927.3944,987370.0315,221.9865,1763.1959,1541.2094,liability
hyundai,EU27,2024,ES,S2,16,2040,64837,12448.4304,114292.5471,101844.1167,1089214.1482,191.9958,1762.7674,1570.7716,liability
hyundai,EU27,2024,ES,S2,17,2041,64837,10766.6266,114267.1373,103500.5107,1192714.6589,166.0568,1762.3755,1596.3186,liability
hyundai,EU27,2024,ES,S2,18,2042,64837,9312.0369,114243.9029,104931.866,1297646.5249,143.6223,1762.0171,1618.3948,liability
hyundai,EU27,2024,ES,S2,19,2043,64837,8053.9653,114222.6573,106168.692,1403815.2169,124.2187,1761.6894,1637.4708,liability
hyundai,EU27,2024,ES,S2,20,2044,64837,6965.8607,114203.2303,107237.3696,1511052.5865,107.4365,1761.3898,1653.9533,liability
hyundai,EU27,2024,FI,S1,0,2024,3101,4102.7065,2824.41,-1278.2965,-1278.2965,1323.0269,910.8062,-412.2207,contribution
hyundai,EU27,2024,FI,S1,1,2025,3101,3722.1959,2806.2409,-915.955,-2194.2515,1200.3212,904.9471,-295.3741,contribution
hyundai,EU27,2024,FI,S1,2,2026,3101,3376.9765,2790.0445,-586.932,-2781.1835,1088.996,899.7241,-189.2718,contribution
hyundai,EU27,2024,FI,S1,3,2027,3101,3063.7749,2775.6066,-288.1683,-3069.3518,987.9958,895.0682,-92.9275,contribution
hyundai,EU27,2024,FI,S1,4,2028,3101,2779.6213,2762.7362,-16.8851,-3086.2369,896.3629,890.9178,-5.445,contribution
hyundai,EU27,2024,FI,S1,5,2029,3101,2521.8222,2751.2635,229.4413,-2856.7956,813.2287,887.2182,73.9895,liability
hyundai,EU27,2024,FI,S1,6,2030,3101,2287.9327,2741.0362,453.1035,-2403.6921,737.8048,883.9201,146.1153,liability
hyundai,EU27,2024,FI,S1,7,2031,3101,2075.7357,2731.9194,656.1837,-1747.5084,669.3762,880.9801,211.6039,liability
hyundai,EU27,2024,FI,S1,8,2032,3101,1883.2191,2723.7926,840.5735,-906.9349,607.2941,878.3594,271.0653,liability
hyundai,EU27,2024,FI,S1,9,2033,3101,1708.5576,2716.548,1007.9904,101.0555,550.9699,876.0232,325.0533,liability
hyundai,EU27,2024,FI,S1,10,2034,3101,1550.0953,2710.0902,1159.9949,1261.0504,499.8695,873.9407,374.0712,liability
hyundai,EU27,2024,FI,S1,11,2035,3101,1406.33,2704.3333,1298.0033,2559.0537,453.5085,872.0843,418.5757,liability
hyundai,EU27,2024,FI,S1,12,2036,3101,1275.8982,2699.2016,1423.3034,3982.3571,411.4473,870.4294,458.9821,liability
hyundai,EU27,2024,FI,S1,13,2037,3101,1157.5636,2694.6271,1537.0635,5519.4206,373.2872,868.9542,495.667,liability
hyundai,EU27,2024,FI,S1,14,2038,3101,1050.2039,2690.5492,1640.3453,7159.7659,338.6662,867.6392,528.973,liability
hyundai,EU27,2024,FI,S1,15,2039,3101,952.8015,2686.9141,1734.1126,8893.8785,307.2562,866.467,559.2108,liability
hyundai,EU27,2024,FI,S1,16,2040,3101,864.4328,2683.6737,1819.2409,10713.1194,278.7594,865.422,586.6627,liability
hyundai,EU27,2024,FI,S1,17,2041,3101,784.26,2680.7851,1896.5251,12609.6445,252.9055,864.4905,611.585,liability
hyundai,EU27,2024,FI,S1,18,2042,3101,711.5227,2678.2101,1966.6874,14576.3319,229.4494,863.6601,634.2107,liability
hyundai,EU27,2024,FI,S1,19,2043,3101,645.5318,2675.9149,2030.3831,16606.715,208.1689,862.92,654.7511,liability
hyundai,EU27,2024,FI,S1,20,2044,3101,585.6613,2673.8686,2088.2073,18694.9223,188.8621,862.2601,673.398,liability
hyundai,EU27,2024,FI,S1,21,2045,3101,531.3434,2672.0446,2140.7012,20835.6235,171.3458,861.6719,690.3261,liability
hyundai,EU27,2024,FI,S1,22,2046,3101,482.0632,2670.4187,2188.3555,23023.979,155.4541,861.1476,705.6935,liability
hyundai,EU27,2024,FI,S2,0,2024,3101,4102.7065,2824.41,-1278.2965,-1278.2965,1323.0269,910.8062,-412.2207,contribution
hyundai,EU27,2024,FI,S2,1,2025,3101,3548.424,2810.0858,-738.3382,-2016.6347,1144.2838,906.187,-238.0968,contribution
hyundai,EU27,2024,FI,S2,2,2026,3101,3069.026,2796.9876,-272.0384,-2288.6731,989.6891,901.9631,-87.726,contribution
hyundai,EU27,2024,FI,S2,3,2027,3101,2654.395,2785.0105,130.6155,-2158.0576,855.9803,898.1008,42.1204,liability
hyundai,EU27,2024,FI,S2,4,2028,3101,2295.7818,2774.0589,478.2771,-1679.7805,740.336,894.5691,154.2332,liability
hyundai,EU27,2024,FI,S2,5,2029,3101,1985.6179,2764.0446,778.4267,-901.3538,640.3153,891.3398,251.0244,liability
hyundai,EU27,2024,FI,S2,6,2030,3101,1717.3575,2754.8875,1037.53,136.1762,553.8076,888.3868,334.5792,liability
hyundai,EU27,2024,FI,S2,7,2031,3101,1485.3397,2746.5144,1261.1747,1397.3509,478.9873,885.6867,406.6994,liability
hyundai,EU27,2024,FI,S2,8,2032,3101,1284.6679,2738.8578,1454.1899,2851.5408,414.2754,883.2176,468.9422,liability
hyundai,EU27,2024,FI,S2,9,2033,3101,1111.1068,2731.8568,1620.75,4472.2908,358.306,880.9599,522.654,liability
hyundai,EU27,2024,FI,S2,10,2034,3101,960.9946,2725.455,1764.4604,6236.7512,309.8983,878.8955,568.9972,liability
hyundai,EU27,2024,FI,S2,11,2035,3101,831.1626,2719.6011,1888.4385,8125.1897,268.0305,877.0078,608.9773,liability
hyundai,EU27,2024,FI,S2,12,2036,3101,718.8713,2714.2484,1995.3771,10120.5668,231.8192,875.2817,643.4625,liability
hyundai,EU27,2024,FI,S2,13,2037,3101,621.7505,2709.3539,2087.6034,12208.1702,200.5,873.7033,673.2033,liability
hyundai,EU27,2024,FI,S2,14,2038,3101,537.751,2704.8785,2167.1275,14375.2977,173.4121,872.2601,698.848,liability
hyundai,EU27,2024,FI,S2,15,2039,3101,465.1,2700.7859,2235.6859,16610.9836,149.9839,870.9403,720.9564,liability
hyundai,EU27,2024,FI,S2,16,2040,3101,402.2641,2697.0437,2294.7796,18905.7632,129.7208,869.7335,740.0128,liability
hyundai,EU27,2024,FI,S2,17,2041,3101,347.9176,2693.622,2345.7044,21251.4676,112.1953,868.6301,756.4348,liability
hyundai,EU27,2024,FI,S2,18,2042,3101,300.9131,2690.4931,2389.58,23641.0476,97.0374,867.6211,770.5837,liability
hyundai,EU27,2024,FI,S2,19,2043,3101,260.2593,2687.6321,2427.3728,26068.4204,83.9275,866.6985,782.771,liability
hyundai,EU27,2024,FI,S2,20,2044,3101,225.0979,2685.0159,2459.918,28528.3384,72.5888,865.8549,793.266,liability
hyundai,EU27,2024,FI,S2,21,2045,3101,194.6869,2682.6237,2487.9368,31016.2752,62.782,865.0834,802.3015,liability
hyundai,EU27,2024,FI,S2,22,2046,3101,168.3843,2680.4362,2512.0519,33528.3271,54.3,864.378,810.078,liability
hyundai,EU27,2024,FR,S1,0,2024,49652,82636.5907,71453.9054,-11182.6853,-11182.6853,1664.3154,1439.0942,-225.2212,contribution
hyundai,EU27,2024,FR,S1,1,2025,49652,80960.7854,71433.7906,-9526.9948,-20709.6801,1630.5644,1438.6891,-191.8753,contribution
hyundai,EU27,2024,FR,S1,2,2026,49652,79318.964,71414.3107,-7904.6533,-28614.3334,1597.4979,1438.2968,-159.2011,contribution
hyundai,EU27,2024,FR,S1,3,2027,49652,77710.4373,71395.4455,-6314.9918,-34929.3252,1565.1019,1437.9168,-127.185,contribution
hyundai,EU27,2024,FR,S1,4,2028,49652,76134.5306,71377.1758,-4757.3548,-39686.68,1533.3628,1437.5489,-95.814,contribution
hyundai,EU27,2024,FR,S1,5,2029,49652,74590.582,71359.4826,-3231.0994,-42917.7794,1502.2674,1437.1925,-65.0749,contribution
hyundai,EU27,2024,FR,S1,6,2030,49652,73077.9431,71342.3477,-1735.5954,-44653.3748,1471.8026,1436.8474,-34.9552,contribution
hyundai,EU27,2024,FR,S1,7,2031,49652,71595.9801,71325.7537,-270.2264,-44923.6012,1441.9556,1436.5132,-5.4424,contribution
hyundai,EU27,2024,FR,S1,8,2032,49652,70144.0695,71309.6834,1165.6139,-43757.9873,1412.7139,1436.1895,23.4757,liability
hyundai,EU27,2024,FR,S1,9,2033,49652,68721.6029,71294.1202,2572.5173,-41185.47,1384.0652,1435.8761,51.811,liability
hyundai,EU27,2024,FR,S1,10,2034,49652,67327.9825,71279.0483,3951.0658,-37234.4042,1355.9974,1435.5726,79.5752,liability
hyundai,EU27,2024,FR,S1,11,2035,49652,65962.6236,71264.4519,5301.8283,-31932.5759,1328.4988,1435.2786,106.7798,liability
