market,company,destination,cohort_year,segment,model,powertrain,scenario,t,calendar_year,units,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,e_ref_tco2e,e_prod_tco2e,ti_tco2e,tier
EU27,hyundai,AT,2024,passenger_car,I20 N,ICE,S1,11,2035,42,1741.3578,2269.2809,-527.9231,73.137,95.3098,-22.1728,C
EU27,hyundai,AT,2024,passenger_car,I20 N,ICE,S1,12,2036,42,1694.9363,2269.2809,-574.3446,71.1873,95.3098,-24.1225,C
EU27,hyundai,AT,2024,passenger_car,I20 N,ICE,S1,13,2037,42,1649.7523,2269.2809,-619.5286,69.2896,95.3098,-26.0202,C
EU27,hyundai,AT,2024,passenger_car,I20 N,ICE,S1,14,2038,42,1605.7728,2269.2809,-663.5081,67.4425,95.3098,-27.8673,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,0,2024,144,2344.0617,218.8571,2125.2046,337.5449,31.5154,306.0295,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,1,2025,144,2281.5732,208.1758,2073.3974,328.5465,29.9773,298.5692,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,2,2026,144,2220.7505,198.0158,2022.7347,319.7881,28.5143,291.2738,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,3,2027,144,2161.5492,188.3517,1973.1975,311.2631,27.1226,284.1404,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,4,2028,144,2103.9261,179.1592,1924.7669,302.9654,25.7989,277.1664,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,5,2029,144,2047.8392,170.4153,1877.4238,294.8888,24.5398,270.349,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,6,2030,144,1993.2474,162.0982,1831.1492,287.0276,23.3421,263.6855,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,7,2031,144,1940.111,154.1871,1785.9239,279.376,22.2029,257.173,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,8,2032,144,1888.391,146.662,1741.7291,271.9283,21.1193,250.809,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,9,2033,144,1838.0499,139.5042,1698.5457,264.6792,20.0886,244.5906,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,10,2034,144,1789.0507,132.6957,1656.355,257.6233,19.1082,238.5151,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,11,2035,144,1741.3578,126.2195,1615.1383,250.7555,18.1756,232.5799,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,12,2036,144,1694.9363,120.0594,1574.8769,244.0708,17.2885,226.7823,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,13,2037,144,1649.7523,114.1999,1535.5524,237.5643,16.4448,221.1195,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5,BEV,S1,14,2038,144,1605.7728,108.6264,1497.1464,231.2313,15.6422,215.5891,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,0,2024,77,2344.0617,264.5524,2079.5093,180.4928,20.3705,160.1222,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,1,2025,77,2281.5732,251.6409,2029.9322,175.6811,19.3764,156.3048,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,2,2026,77,2220.7505,239.3596,1981.3908,170.9978,18.4307,152.5671,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,3,2027,77,2161.5492,227.6777,1933.8715,166.4393,17.5312,148.9081,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,4,2028,77,2103.9261,216.5659,1887.3602,162.0023,16.6756,145.3267,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,5,2029,77,2047.8392,205.9965,1841.8427,157.6836,15.8617,141.8219,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,6,2030,77,1993.2474,195.9428,1797.3046,153.4801,15.0876,138.3925,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,7,2031,77,1940.111,186.3799,1753.7311,149.3885,14.3513,135.0373,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,8,2032,77,1888.391,177.2836,1711.1074,145.4061,13.6508,131.7553,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,9,2033,77,1838.0499,168.6313,1669.4186,141.5298,12.9846,128.5452,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,10,2034,77,1789.0507,160.4013,1628.6494,137.7569,12.3509,125.406,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,11,2035,77,1741.3578,152.5729,1588.7849,134.0846,11.7481,122.3364,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,12,2036,77,1694.9363,145.1266,1549.8097,130.5101,11.1748,119.3353,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,13,2037,77,1649.7523,138.0437,1511.7085,127.0309,10.6294,116.4016,C
EU27,hyundai,AT,2024,passenger_car,IONIQ5 N,BEV,S1,14,2038,77,1605.7728,131.3065,1474.4663,123.6445,10.1106,113.5339,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,0,2024,51,2344.0617,195.9674,2148.0943,119.5471,9.9943,109.5528,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,1,2025,51,2281.5732,186.4033,2095.1699,116.3602,9.5066,106.8537,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,2,2026,51,2220.7505,177.3059,2043.4446,113.2583,9.0426,104.2157,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,3,2027,51,2161.5492,168.6525,1992.8967,110.239,8.6013,101.6377,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,4,2028,51,2103.9261,160.4214,1943.5047,107.3002,8.1815,99.1187,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,5,2029,51,2047.8392,152.5921,1895.2471,104.4398,7.7822,96.6576,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,6,2030,51,1993.2474,145.1448,1848.1026,101.6556,7.4024,94.2532,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,7,2031,51,1940.111,138.0611,1802.0499,98.9457,7.0411,91.9045,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,8,2032,51,1888.391,131.323,1757.068,96.3079,6.6975,89.6105,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,9,2033,51,1838.0499,124.9138,1713.1361,93.7405,6.3706,87.3699,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,10,2034,51,1789.0507,118.8174,1670.2333,91.2416,6.0597,85.1819,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,11,2035,51,1741.3578,113.0185,1628.3393,88.8092,5.7639,83.0453,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,12,2036,51,1694.9363,107.5027,1587.4336,86.4418,5.4826,80.9591,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,13,2037,51,1649.7523,102.256,1547.4963,84.1374,5.2151,78.9223,C
EU27,hyundai,AT,2024,passenger_car,IONIQ6,BEV,S1,14,2038,51,1605.7728,97.2654,1508.5074,81.8944,4.9605,76.9339,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,0,2024,527,2344.0617,185.7956,2158.2661,1235.3205,97.9143,1137.4062,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,1,2025,527,2281.5732,176.7279,2104.8453,1202.3891,93.1356,1109.2534,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,2,2026,527,2220.7505,168.1027,2052.6477,1170.3355,88.5901,1081.7454,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,3,2027,527,2161.5492,159.8985,2001.6507,1139.1364,84.2665,1054.8699,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,4,2028,527,2103.9261,152.0947,1951.8314,1108.7691,80.1539,1028.6152,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,5,2029,527,2047.8392,144.6717,1903.1675,1079.2112,76.242,1002.9693,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,6,2030,527,1993.2474,137.611,1855.6364,1050.4414,72.521,977.9204,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,7,2031,527,1940.111,130.8949,1809.216,1022.4385,68.9816,953.4568,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,8,2032,527,1888.391,124.5066,1763.8844,995.1821,65.615,929.5671,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,9,2033,527,1838.0499,118.4301,1719.6198,968.6523,62.4127,906.2396,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,10,2034,527,1789.0507,112.6501,1676.4006,942.8297,59.3666,883.4631,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,11,2035,527,1741.3578,107.1523,1634.2055,917.6956,56.4692,861.2263,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,12,2036,527,1694.9363,101.9227,1593.0136,893.2314,53.7133,839.5182,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,13,2037,527,1649.7523,96.9484,1552.8039,869.4195,51.0918,818.3277,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,BEV,S1,14,2038,527,1605.7728,92.2168,1513.556,846.2423,48.5983,797.644,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,0,2024,630,2344.0617,1545.1658,798.8959,1476.7589,973.4545,503.3044,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,1,2025,630,2281.5732,1545.1658,736.4074,1437.3911,973.4545,463.9366,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,2,2026,630,2220.7505,1545.1658,675.5847,1399.0728,973.4545,425.6183,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,3,2027,630,2161.5492,1545.1658,616.3834,1361.776,973.4545,388.3215,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,4,2028,630,2103.9261,1545.1658,558.7603,1325.4735,973.4545,352.019,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,5,2029,630,2047.8392,1545.1658,502.6734,1290.1387,973.4545,316.6842,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,6,2030,630,1993.2474,1545.1658,448.0816,1255.7459,973.4545,282.2914,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,7,2031,630,1940.111,1545.1658,394.9452,1222.2699,973.4545,248.8155,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,8,2032,630,1888.391,1545.1658,343.2252,1189.6864,973.4545,216.2319,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,9,2033,630,1838.0499,1545.1658,292.8841,1157.9714,973.4545,184.517,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,10,2034,630,1789.0507,1545.1658,243.8849,1127.102,973.4545,153.6475,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,11,2035,630,1741.3578,1545.1658,196.192,1097.0554,973.4545,123.601,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,12,2036,630,1694.9363,1545.1658,149.7705,1067.8099,973.4545,94.3554,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,13,2037,630,1649.7523,1545.1658,104.5865,1039.3439,973.4545,65.8895,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,HEV,S1,14,2038,630,1605.7728,1545.1658,60.607,1011.6369,973.4545,38.1824,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,0,2024,451,2344.0617,1961.4889,382.5728,1057.1718,884.6315,172.5403,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,1,2025,451,2281.5732,1961.4889,320.0843,1028.9895,884.6315,144.358,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,2,2026,451,2220.7505,1961.4889,259.2616,1001.5585,884.6315,116.927,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,3,2027,451,2161.5492,1961.4889,200.0603,974.8587,884.6315,90.2272,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,4,2028,451,2103.9261,1961.4889,142.4372,948.8707,884.6315,64.2392,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,5,2029,451,2047.8392,1961.4889,86.3503,923.5755,884.6315,38.944,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,6,2030,451,1993.2474,1961.4889,31.7585,898.9546,884.6315,14.3231,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,7,2031,451,1940.111,1961.4889,-21.3779,874.99,884.6315,-9.6414,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,8,2032,451,1888.391,1961.4889,-73.0978,851.6644,884.6315,-32.9671,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,9,2033,451,1838.0499,1961.4889,-123.439,828.9605,884.6315,-55.671,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,10,2034,451,1789.0507,1961.4889,-172.4382,806.8619,884.6315,-77.7696,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,11,2035,451,1741.3578,1961.4889,-220.1311,785.3524,884.6315,-99.2791,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,12,2036,451,1694.9363,1961.4889,-266.5526,764.4163,884.6315,-120.2152,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,13,2037,451,1649.7523,1961.4889,-311.7366,744.0383,884.6315,-140.5932,C
EU27,hyundai,AT,2024,passenger_car,KONA KAUAI,ICE,S1,14,2038,451,1605.7728,1961.4889,-355.7161,724.2035,884.6315,-160.4279,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,0,2024,11,2344.0617,2341.9054,2.1563,25.7847,25.761,0.0237,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,1,2025,11,2281.5732,2341.9054,-60.3323,25.0973,25.761,-0.6637,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,2,2026,11,2220.7505,2341.9054,-121.155,24.4283,25.761,-1.3327,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,3,2027,11,2161.5492,2341.9054,-180.3562,23.777,25.761,-1.9839,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,4,2028,11,2103.9261,2341.9054,-237.9793,23.1432,25.761,-2.6178,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,5,2029,11,2047.8392,2341.9054,-294.0663,22.5262,25.761,-3.2347,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,6,2030,11,1993.2474,2341.9054,-348.658,21.9257,25.761,-3.8352,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,7,2031,11,1940.111,2341.9054,-401.7945,21.3412,25.761,-4.4197,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,8,2032,11,1888.391,2341.9054,-453.5144,20.7723,25.761,-4.9887,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,9,2033,11,1838.0499,2341.9054,-503.8556,20.2185,25.761,-5.5424,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,10,2034,11,1789.0507,2341.9054,-552.8547,19.6796,25.761,-6.0814,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,11,2035,11,1741.3578,2341.9054,-600.5476,19.1549,25.761,-6.606,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,12,2036,11,1694.9363,2341.9054,-646.9692,18.6443,25.761,-7.1167,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,13,2037,11,1649.7523,2341.9054,-692.1532,18.1473,25.761,-7.6137,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,HEV,S1,14,2038,11,1605.7728,2341.9054,-736.1326,17.6635,25.761,-8.0975,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,0,2024,8,2344.0617,2538.5785,-194.5168,18.7525,20.3086,-1.5561,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,1,2025,8,2281.5732,2538.5785,-257.0053,18.2526,20.3086,-2.056,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,2,2026,8,2220.7505,2538.5785,-317.828,17.766,20.3086,-2.5426,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,3,2027,8,2161.5492,2538.5785,-377.0293,17.2924,20.3086,-3.0162,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,4,2028,8,2103.9261,2538.5785,-434.6524,16.8314,20.3086,-3.4772,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,5,2029,8,2047.8392,2538.5785,-490.7393,16.3827,20.3086,-3.9259,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,6,2030,8,1993.2474,2538.5785,-545.3311,15.946,20.3086,-4.3626,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,7,2031,8,1940.111,2538.5785,-598.4675,15.5209,20.3086,-4.7877,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,8,2032,8,1888.391,2538.5785,-650.1875,15.1071,20.3086,-5.2015,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,9,2033,8,1838.0499,2538.5785,-700.5286,14.7044,20.3086,-5.6042,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,10,2034,8,1789.0507,2538.5785,-749.5278,14.3124,20.3086,-5.9962,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,11,2035,8,1741.3578,2538.5785,-797.2207,13.9309,20.3086,-6.3778,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,12,2036,8,1694.9363,2538.5785,-843.6422,13.5595,20.3086,-6.7491,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,13,2037,8,1649.7523,2538.5785,-888.8262,13.198,20.3086,-7.1106,C
EU27,hyundai,AT,2024,passenger_car,SANTA FE,ICE,S1,14,2038,8,1605.7728,2538.5785,-932.8057,12.8462,20.3086,-7.4624,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,0,2024,1,2344.0617,2511.8402,-167.7785,2.3441,2.5118,-0.1678,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,1,2025,1,2281.5732,2511.8402,-230.267,2.2816,2.5118,-0.2303,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,2,2026,1,2220.7505,2511.8402,-291.0897,2.2208,2.5118,-0.2911,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,3,2027,1,2161.5492,2511.8402,-350.291,2.1615,2.5118,-0.3503,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,4,2028,1,2103.9261,2511.8402,-407.9141,2.1039,2.5118,-0.4079,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,5,2029,1,2047.8392,2511.8402,-464.001,2.0478,2.5118,-0.464,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,6,2030,1,1993.2474,2511.8402,-518.5928,1.9932,2.5118,-0.5186,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,7,2031,1,1940.111,2511.8402,-571.7292,1.9401,2.5118,-0.5717,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,8,2032,1,1888.391,2511.8402,-623.4492,1.8884,2.5118,-0.6234,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,9,2033,1,1838.0499,2511.8402,-673.7903,1.838,2.5118,-0.6738,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,10,2034,1,1789.0507,2511.8402,-722.7895,1.7891,2.5118,-0.7228,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,11,2035,1,1741.3578,2511.8402,-770.4824,1.7414,2.5118,-0.7705,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,12,2036,1,1694.9363,2511.8402,-816.9039,1.6949,2.5118,-0.8169,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,13,2037,1,1649.7523,2511.8402,-862.0879,1.6498,2.5118,-0.8621,C
EU27,hyundai,AT,2024,passenger_car,STARIA,HEV,S1,14,2038,1,1605.7728,2511.8402,-906.0674,1.6058,2.5118,-0.9061,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,0,2024,17,2344.0617,3257.761,-913.6993,39.849,55.3819,-15.5329,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,1,2025,17,2281.5732,3257.761,-976.1879,38.7867,55.3819,-16.5952,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,2,2026,17,2220.7505,3257.761,-1037.0106,37.7528,55.3819,-17.6292,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,3,2027,17,2161.5492,3257.761,-1096.2118,36.7463,55.3819,-18.6356,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,4,2028,17,2103.9261,3257.761,-1153.8349,35.7667,55.3819,-19.6152,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,5,2029,17,2047.8392,3257.761,-1209.9219,34.8133,55.3819,-20.5687,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,6,2030,17,1993.2474,3257.761,-1264.5136,33.8852,55.3819,-21.4967,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,7,2031,17,1940.111,3257.761,-1317.6501,32.9819,55.3819,-22.4001,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,8,2032,17,1888.391,3257.761,-1369.37,32.1026,55.3819,-23.2793,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,9,2033,17,1838.0499,3257.761,-1419.7112,31.2468,55.3819,-24.1351,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,10,2034,17,1789.0507,3257.761,-1468.7103,30.4139,55.3819,-24.9681,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,11,2035,17,1741.3578,3257.761,-1516.4032,29.6031,55.3819,-25.7789,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,12,2036,17,1694.9363,3257.761,-1562.8247,28.8139,55.3819,-26.568,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,13,2037,17,1649.7523,3257.761,-1608.0087,28.0458,55.3819,-27.3361,C
EU27,hyundai,AT,2024,passenger_car,STARIA,ICE,S1,14,2038,17,1605.7728,3257.761,-1651.9882,27.2981,55.3819,-28.0838,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,0,2024,2,2344.0617,3332.1087,-988.047,4.6881,6.6642,-1.9761,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,1,2025,2,2281.5732,3332.1087,-1050.5355,4.5631,6.6642,-2.1011,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,2,2026,2,2220.7505,3332.1087,-1111.3582,4.4415,6.6642,-2.2227,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,3,2027,2,2161.5492,3332.1087,-1170.5595,4.3231,6.6642,-2.3411,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,4,2028,2,2103.9261,3332.1087,-1228.1826,4.2079,6.6642,-2.4564,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,5,2029,2,2047.8392,3332.1087,-1284.2695,4.0957,6.6642,-2.5685,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,6,2030,2,1993.2474,3332.1087,-1338.8613,3.9865,6.6642,-2.6777,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,7,2031,2,1940.111,3332.1087,-1391.9977,3.8802,6.6642,-2.784,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,8,2032,2,1888.391,3332.1087,-1443.7177,3.7768,6.6642,-2.8874,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,9,2033,2,1838.0499,3332.1087,-1494.0588,3.6761,6.6642,-2.9881,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,10,2034,2,1789.0507,3332.1087,-1543.058,3.5781,6.6642,-3.0861,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,11,2035,2,1741.3578,3332.1087,-1590.7509,3.4827,6.6642,-3.1815,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,12,2036,2,1694.9363,3332.1087,-1637.1724,3.3899,6.6642,-3.2743,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,13,2037,2,1649.7523,3332.1087,-1682.3564,3.2995,6.6642,-3.3647,C
EU27,hyundai,AT,2024,passenger_car,STARIA PREMIUM,ICE,S1,14,2038,2,1605.7728,3332.1087,-1726.3359,3.2115,6.6642,-3.4527,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,0,2024,1849,2344.0617,2115.6763,228.3854,4334.1701,3911.8854,422.2847,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,1,2025,1849,2281.5732,2115.6763,165.8969,4218.6288,3911.8854,306.7434,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,2,2026,1849,2220.7505,2115.6763,105.0742,4106.1676,3911.8854,194.2822,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,3,2027,1849,2161.5492,2115.6763,45.8729,3996.7045,3911.8854,84.819,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,4,2028,1849,2103.9261,2115.6763,-11.7501,3890.1594,3911.8854,-21.726,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,5,2029,1849,2047.8392,2115.6763,-67.8371,3786.4546,3911.8854,-125.4308,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,6,2030,1849,1993.2474,2115.6763,-122.4289,3685.5145,3911.8854,-226.3709,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,7,2031,1849,1940.111,2115.6763,-175.5653,3587.2652,3911.8854,-324.6202,C
EU27,hyundai,AT,2024,passenger_car,TUCSON IX35,HEV,S1,8,2032,1849,1888.391,2115.6763,-227.2852,3491.635,3911.8854,-420.2504,C
